Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
42.705,20.173513513513512,10.01,56.23478260869565,31.452916666666667,41.59122807017543
41.955,19.795675675675678,9.935,55.71847826086956,31.04291666666667,40.982017543859655
41.345,19.472972972972975,9.915000000000001,55.26195652173914,30.68208333333333,40.45307017543859
40.76,19.19027027027027,9.86,54.85434782608696,30.352083333333333,39.974122807017544
40.30999999999999,18.934054054054055,9.89,54.49565217391304,30.03208333333333,39.51184210526316
39.81,18.696756756756756,9.855,54.16304347826087,29.74625,39.11315789473684
39.38,18.50108108108108,9.83,53.8891304347826,29.535416666666666,38.77675438596491
39.14999999999999,18.31135135135135,9.879999999999999,53.68695652173913,29.353333333333335,38.50263157894737
40.900000000000006,18.523243243243243,9.860000000000001,54.425000000000004,29.522916666666667,39.18114035087719
45.345000000000006,20.522702702702702,10.3,57.44021739130435,31.426666666666666,42.30921052631579
49.635,23.142162162162162,10.89,60.39782608695651,33.74458333333333,45.574561403508774
53.0,25.472432432432434,11.59,62.80869565217391,35.78625,48.41885964912281
55.53499999999999,27.285405405405406,12.5,64.5695652173913,37.43916666666666,50.6078947368421
57.375,28.56810810810811,13.4,65.74891304347825,38.65833333333333,52.20263157894737
58.56,29.252432432432432,13.895,66.43260869565218,39.4275,53.21885964912281
59.135000000000005,29.27405405405406,13.934999999999999,66.55543478260871,39.60874999999999,53.59078947368421
58.75,28.32864864864865,13.564999999999998,66.0358695652174,39.035,53.08508771929825
56.175,26.160540540540545,12.795,64.59347826086956,37.30625,51.01315789473684
52.74499999999999,24.3281081081081,12.189999999999998,61.95869565217392,35.55333333333333,48.11885964912282
50.33,23.157297297297298,11.795,60.108695652173914,34.39,46.141666666666666
48.480000000000004,22.33783783783784,11.53,59.051086956521736,33.590833333333336,44.84078947368421
47.044999999999995,21.66864864864865,11.350000000000001,58.17608695652175,32.9275,43.83201754385965
45.795,21.12918918918919,11.185,57.45652173913044,32.35916666666667,42.9811403508772
44.81999999999999,20.646486486486484,11.09,56.845652173913045,31.860833333333336,42.25175438596491
44.01,20.254594594594593,11.010000000000002,56.31739130434782,31.425416666666663,41.602192982456145
43.25000000000001,19.874054054054053,10.93,55.79565217391305,31.015,40.99473684210526
42.605000000000004,19.54216216216216,10.875000000000004,55.3304347826087,30.65625,40.46008771929825
