Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
44.58888888888889,20.302994011976047,9.88888888888889,56.54642857142858,31.326851851851853,41.65485436893204
43.74444444444444,19.908383233532934,9.816666666666666,56.00952380952382,30.91805555555556,41.045631067961175
43.03888888888888,19.573652694610775,9.788888888888888,55.53571428571426,30.562037037037037,40.519417475728154
42.36666666666666,19.281437125748504,9.733333333333333,55.11190476190477,30.22824074074074,40.0383495145631
41.833333333333336,19.020958083832337,9.777777777777779,54.74285714285714,29.90694444444445,39.57961165048543
41.25555555555556,18.777245508982038,9.738888888888889,54.39404761904761,29.621759259259264,39.1742718446602
40.75,18.57724550898204,9.72777777777778,54.108333333333334,29.40509259259259,38.83058252427184
40.46111111111111,18.38083832335329,9.772222222222222,53.89523809523809,29.21898148148148,38.548058252427175
42.22222222222222,18.611976047904193,9.755555555555555,54.64166666666669,29.360185185185188,39.162135922330094
46.81666666666667,20.64191616766467,10.244444444444444,57.62857142857143,31.153240740740742,42.24368932038834
51.27222222222222,23.24730538922156,10.905555555555555,60.605952380952374,33.378240740740736,45.483980582524275
54.78888888888889,25.55089820359281,11.63888888888889,63.06071428571429,35.36527777777778,48.32330097087378
57.416666666666664,27.349700598802393,12.58888888888889,64.83928571428571,36.993981481481484,50.53058252427185
59.32222222222222,28.626347305389217,13.53888888888889,66.03333333333333,38.201388888888886,52.15922330097087
60.566666666666656,29.305389221556887,14.044444444444444,66.72857142857143,38.979166666666664,53.213592233009706
61.138888888888886,29.32275449101796,14.100000000000001,66.85357142857144,39.170370370370364,53.62572815533979
60.69444444444444,28.35988023952096,13.716666666666665,66.31904761904762,38.61805555555556,53.15922330097087
57.838888888888896,26.234131736526948,12.888888888888888,64.85238095238094,36.93888888888888,51.101456310679616
54.17777777777778,24.484431137724552,12.255555555555556,62.147619047619024,35.22083333333333,48.15339805825242
51.583333333333336,23.306586826347306,11.833333333333334,60.22619047619049,34.080555555555556,46.143689320388354
49.588888888888896,22.465269461077845,11.555555555555555,59.14285714285713,33.3074074074074,44.8252427184466
48.03333333333333,21.786227544910176,11.372222222222222,58.2547619047619,32.65601851851852,43.79660194174757
46.68333333333334,21.230538922155688,11.200000000000001,57.521428571428565,32.095370370370375,42.93495145631067
45.605555555555554,20.73532934131736,11.094444444444443,56.89880952380953,31.60555555555555,42.2004854368932
44.69444444444444,20.329940119760483,10.994444444444445,56.35357142857143,31.174074074074074,41.54611650485437
43.83888888888889,19.938323353293413,10.916666666666666,55.80952380952381,30.773611111111112,40.935436893203885
43.099999999999994,19.59940119760479,10.86111111111111,55.32857142857142,30.42824074074074,40.40582524271844
42.43888888888889,19.307784431137726,10.822222222222221,54.915476190476184,30.09629629629629,39.926213592233005
41.9,19.042514970059877,10.844444444444443,54.534523809523805,29.78194444444444,39.467475728155335
41.327777777777776,18.794011976047905,10.799999999999999,54.19761904761904,29.51203703703704,39.071844660194174
40.82222222222222,18.601197604790418,10.766666666666667,53.891666666666666,29.30416666666667,38.723786407766994
40.55555555555556,18.38922155688623,10.722222222222221,53.68214285714285,29.130555555555556,38.45825242718446
42.31666666666666,18.62574850299401,10.644444444444444,54.419047619047625,29.278240740740742,39.07912621359223
46.927777777777784,20.67305389221557,11.088888888888887,57.43809523809523,31.0625,42.15533980582524
51.400000000000006,23.313772455089815,11.727777777777778,60.434523809523796,33.28611111111111,45.40922330097087
54.983333333333334,25.653293413173653,12.45,62.90357142857143,35.281018518518515,48.26650485436894
57.64444444444444,27.47065868263473,13.422222222222222,64.68571428571428,36.9162037037037,50.473786407767
59.58888888888888,28.763473053892216,14.372222222222222,65.89642857142857,38.1300925925926,52.11699029126214
60.849999999999994,29.452095808383234,14.877777777777778,66.6,38.91203703703704,53.17718446601942
61.42222222222222,29.492215568862274,14.894444444444442,66.72857142857144,39.1125,53.60242718446601
61.01666666666668,28.54670658682635,14.38888888888889,66.21785714285713,38.57731481481482,53.15485436893204
58.15555555555555,26.404790419161674,13.47777777777778,64.75357142857143,36.920833333333334,51.129611650485444
54.50555555555556,24.594610778443116,12.716666666666667,62.04523809523808,35.202777777777776,48.19126213592234
51.888888888888886,23.38622754491018,12.194444444444443,60.09523809523811,34.052314814814814,46.19029126213593
50.03888888888889,22.529940119760482,11.877777777777778,59.016666666666666,33.28148148148148,44.883495145631066
48.61666666666667,21.826946107784433,11.616666666666667,58.11071428571429,32.62685185185185,43.862621359223304
47.36666666666667,21.263473053892216,11.36111111111111,57.374999999999986,32.06296296296296,43.00825242718446
46.422222222222224,20.765868263473056,11.233333333333334,56.74285714285714,31.569444444444443,42.28058252427184
45.577777777777776,20.353892215568862,11.094444444444445,56.2047619047619,31.137962962962963,41.63300970873785
44.9,19.94491017964072,10.97777777777778,55.68333333333333,30.72546296296296,41.031067961165036
44.25,19.602395209580834,10.83888888888889,55.22380952380953,30.375,40.50048543689321
43.611111111111114,19.308982035928146,10.722222222222221,54.835714285714296,30.043055555555558,40.022330097087384
43.077777777777776,19.035329341317365,10.661111111111111,54.469047619047615,29.72824074074074,39.555825242718434
42.5,18.79281437125749,10.566666666666666,54.154761904761905,29.457407407407405,39.1509708737864
42.06666666666666,18.604790419161677,10.5,53.874999999999986,29.237037037037037,38.81310679611651
41.77777777777778,18.407185628742514,10.472222222222221,53.66785714285716,29.05787037037037,38.54660194174757
43.472222222222214,18.638922155688622,10.416666666666666,54.41666666666666,29.20601851851852,39.16941747572815
48.08888888888888,20.719161676646706,10.855555555555558,57.44761904761903,31.01574074074074,42.255339805825244
