station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _6,station _7,station _8,station _9,station _1.1,station _10.1,station _11.1,station _12.1,station _13.1,station _14.1,station _15.1,station _16.1,station _17.1,station _18.1,station _19.1,station _2.1,station _20.1,station _21.1,station _22.1,station _23.1,station _24.1,station _25.1,station _26.1,station _27.1,station _28.1,station _29.1,station _3.1,station _30.1,station _31.1,station _32.1,station _33.1,station _34.1,station _35.1,station _36.1,station _37.1,station _38.1,station _39.1,station _4.1,station _40.1,station _41.1,station _42.1,station _43.1,station _44.1,station _45.1,station _46.1,station _47.1,station _48.1,station _49.1,station _5.1,station _6.1,station _7.1,station _8.1,station _9
26.05555555555556,30.166666666666664,29.22222222222221,30.72222222222222,30.666666666666668,30.666666666666668,27.05555555555556,30.944444444444446,31.166666666666664,26.944444444444443,30.05555555555555,24.111111111111114,24.27777777777778,26.666666666666664,24.944444444444446,30.27777777777778,31.44444444444444,28.22222222222222,29.0,30.11111111111111,29.666666666666668,31.22222222222222,27.722222222222225,31.333333333333336,33.11111111111111,30.222222222222225,25.83333333333333,27.111111111111107,34.77777777777777,27.61111111111111,27.722222222222225,25.72222222222222,27.88888888888889,25.38888888888889,23.166666666666668,24.833333333333336,23.22222222222222,25.77777777777778,24.05555555555556,28.5,27.27777777777777,29.88888888888889,31.5,26.333333333333336,30.77777777777778,30.11111111111111,31.0,31.27777777777777,28.05555555555556,20.55555555555556,30.500000000000004,30.944444444444446,29.944444444444446,25.166666666666664,25.55555555555556,27.944444444444443,27.83333333333333,27.333333333333336,26.666666666666664,29.88888888888889,31.27777777777777,27.88888888888889,25.72222222222222,23.94444444444444,28.33333333333333,31.44444444444444,31.44444444444444,28.22222222222222,25.222222222222225,30.11111111111111,25.72222222222222,31.11111111111111,31.333333333333336,26.5,29.33333333333333,34.44444444444444,27.722222222222225,33.61111111111111,27.444444444444446,27.722222222222225,25.38888888888889,22.05555555555556,28.55555555555556,26.05555555555556,24.88888888888889,24.388888888888893,25.944444444444446,24.05555555555556,29.166666666666664,27.166666666666668,30.500000000000004,26.27777777777777,31.38888888888889,30.666666666666668,27.444444444444446,24.944444444444446,30.0,27.722222222222225
26.27777777777777,29.55555555555556,30.0,29.72222222222222,31.0,30.83333333333333,28.5,30.72222222222222,30.166666666666664,26.83333333333333,29.27777777777778,24.0,24.166666666666664,26.38888888888889,24.72222222222222,30.222222222222225,31.27777777777777,27.61111111111111,28.444444444444446,29.833333333333336,30.444444444444443,30.666666666666668,26.83333333333333,30.11111111111111,33.77777777777778,30.444444444444443,25.500000000000004,26.666666666666664,35.666666666666664,27.333333333333336,28.05555555555556,25.38888888888889,27.88888888888889,26.944444444444443,22.944444444444443,24.666666666666668,23.277777777777786,25.611111111111107,23.833333333333336,28.27777777777778,27.111111111111107,29.33333333333333,31.55555555555556,26.166666666666664,30.666666666666668,30.38888888888889,30.611111111111107,31.44444444444444,28.88888888888889,20.444444444444443,30.05555555555555,30.88888888888889,29.27777777777778,26.55555555555556,25.166666666666664,27.55555555555555,27.722222222222225,28.833333333333336,26.5,29.33333333333333,30.666666666666668,27.55555555555555,25.666666666666668,23.77777777777777,27.83333333333333,31.27777777777777,31.11111111111111,27.27777777777777,24.88888888888889,29.33333333333333,25.444444444444443,30.444444444444443,30.11111111111111,26.11111111111111,30.166666666666664,34.0,27.333333333333336,34.833333333333336,27.111111111111107,28.05555555555556,25.222222222222225,21.72222222222221,29.833333333333336,28.000000000000004,26.166666666666664,24.22222222222221,25.77777777777778,23.833333333333336,28.77777777777777,26.944444444444443,30.222222222222225,28.111111111111107,31.72222222222221,30.27777777777778,27.111111111111107,24.666666666666668,29.166666666666664,28.055555555555554
26.44444444444444,29.111111111111114,30.55555555555556,28.88888888888889,31.166666666666664,30.72222222222222,29.444444444444443,30.444444444444443,29.5,26.666666666666664,28.33333333333333,23.833333333333336,24.05555555555556,26.05555555555556,24.55555555555556,29.72222222222222,31.0,27.22222222222222,27.5,29.22222222222221,31.22222222222222,30.27777777777778,26.333333333333336,28.444444444444446,34.05555555555555,30.444444444444443,25.166666666666664,26.38888888888889,36.16666666666666,27.05555555555556,28.27777777777778,25.166666666666664,27.722222222222225,28.5,22.722222222222225,24.444444444444443,23.88888888888889,25.444444444444443,23.61111111111111,28.166666666666668,26.888888888888893,28.444444444444446,31.333333333333336,25.944444444444446,30.33333333333333,30.444444444444443,30.166666666666664,31.05555555555556,29.388888888888893,21.611111111111114,29.444444444444443,30.611111111111107,28.666666666666664,27.944444444444443,24.833333333333336,27.333333333333336,27.55555555555555,30.166666666666664,26.333333333333336,28.5,29.944444444444446,27.22222222222222,25.500000000000004,23.666666666666664,27.55555555555555,31.0,30.88888888888889,26.55555555555556,24.55555555555556,28.833333333333336,25.27777777777778,29.5,28.444444444444446,25.83333333333333,30.77777777777778,32.94444444444444,26.944444444444443,35.666666666666664,26.77777777777778,28.27777777777778,24.88888888888889,21.55555555555556,30.611111111111107,29.22222222222221,27.333333333333336,24.05555555555556,25.666666666666668,23.61111111111111,28.5,26.83333333333333,29.666666666666668,29.33333333333333,31.72222222222221,29.5,26.83333333333333,24.5,28.61111111111111,28.833333333333336
26.38888888888889,28.55555555555556,31.0,27.83333333333333,31.05555555555556,30.27777777777778,30.166666666666664,30.222222222222225,28.666666666666664,26.5,27.22222222222222,23.77777777777777,24.444444444444443,25.88888888888889,24.5,29.27777777777778,30.611111111111107,27.0,26.77777777777778,28.444444444444446,31.55555555555556,29.666666666666668,26.0,27.27777777777777,34.166666666666664,30.33333333333333,25.05555555555555,26.166666666666664,36.27777777777778,26.72222222222221,28.27777777777778,24.88888888888889,27.22222222222222,29.72222222222222,22.61111111111111,24.444444444444443,25.88888888888889,25.27777777777778,23.444444444444446,28.000000000000004,26.77777777777778,28.05555555555556,31.11111111111111,25.83333333333333,29.55555555555556,30.500000000000004,29.77777777777777,30.611111111111107,29.944444444444446,23.77777777777777,28.61111111111111,30.444444444444443,27.722222222222225,29.05555555555556,24.5,27.111111111111107,27.38888888888889,31.05555555555556,26.166666666666664,27.77777777777778,28.94444444444444,26.83333333333333,25.444444444444443,23.55555555555556,27.38888888888889,30.611111111111107,30.33333333333333,26.11111111111111,24.27777777777778,28.72222222222222,25.11111111111111,28.38888888888889,27.27777777777777,25.666666666666668,31.333333333333336,31.666666666666664,26.55555555555556,36.16666666666666,26.5,28.27777777777778,24.666666666666668,21.44444444444444,31.44444444444444,30.0,28.27777777777778,23.88888888888889,25.500000000000004,23.444444444444446,28.38888888888889,26.72222222222221,29.05555555555556,30.11111111111111,31.55555555555556,28.444444444444446,26.72222222222221,24.33333333333333,27.666666666666664,29.388888888888893
26.27777777777777,28.111111111111107,30.88888888888889,27.111111111111107,30.611111111111107,29.72222222222222,30.72222222222222,29.88888888888889,27.666666666666664,26.333333333333336,26.55555555555556,24.111111111111114,26.05555555555556,25.611111111111107,24.388888888888893,28.27777777777778,30.05555555555555,26.666666666666664,26.27777777777777,27.5,31.944444444444443,29.111111111111114,25.611111111111107,26.611111111111114,34.0,30.11111111111111,26.333333333333336,25.944444444444446,35.888888888888886,27.83333333333333,27.88888888888889,24.666666666666668,26.55555555555556,30.666666666666668,23.277777777777786,24.666666666666668,27.166666666666668,25.166666666666664,23.277777777777786,28.05555555555556,26.72222222222221,27.83333333333333,30.72222222222222,26.22222222222222,28.5,30.166666666666664,29.0,30.05555555555555,30.222222222222225,25.0,27.83333333333333,29.944444444444446,26.888888888888893,30.0,24.166666666666664,26.888888888888893,27.27777777777777,31.666666666666664,26.05555555555556,26.888888888888893,27.38888888888889,26.5,26.77777777777778,23.94444444444444,27.22222222222222,30.05555555555555,30.11111111111111,25.72222222222222,24.111111111111114,28.61111111111111,25.05555555555555,27.05555555555556,26.611111111111114,25.444444444444443,31.666666666666664,30.05555555555555,26.27777777777777,36.22222222222222,27.166666666666668,27.88888888888889,24.444444444444443,21.333333333333336,31.44444444444444,30.444444444444443,29.0,23.722222222222225,25.33333333333333,23.277777777777786,28.166666666666668,27.666666666666664,28.38888888888889,30.83333333333333,31.0,27.166666666666668,26.55555555555556,24.22222222222221,27.05555555555556,29.888888888888886
26.11111111111111,27.333333333333336,30.666666666666668,26.72222222222221,30.05555555555555,29.27777777777778,30.944444444444446,29.444444444444443,26.888888888888893,26.166666666666664,26.166666666666664,25.944444444444446,27.83333333333333,25.444444444444443,25.611111111111107,27.666666666666664,29.27777777777778,26.5,26.0,26.77777777777778,32.05555555555556,28.38888888888889,25.27777777777778,26.05555555555556,33.44444444444444,29.666666666666668,28.61111111111111,26.611111111111114,35.05555555555555,29.22222222222221,27.444444444444446,24.444444444444443,25.55555555555556,31.22222222222222,26.05555555555556,26.22222222222222,28.111111111111107,25.0,23.05555555555556,28.000000000000004,27.61111111111111,27.666666666666664,30.11111111111111,27.5,27.22222222222222,29.833333333333336,28.27777777777778,29.0,30.38888888888889,25.55555555555556,27.333333333333336,29.388888888888893,26.5,30.611111111111107,23.88888888888889,26.666666666666664,27.111111111111107,32.0,25.944444444444446,26.0,26.77777777777778,26.27777777777777,28.05555555555556,25.666666666666668,27.05555555555556,29.27777777777778,29.27777777777778,25.444444444444443,23.88888888888889,28.55555555555556,24.944444444444446,26.27777777777777,26.05555555555556,25.27777777777778,31.666666666666664,28.88888888888889,26.11111111111111,35.94444444444444,28.72222222222222,27.444444444444446,25.0,21.166666666666664,31.0,30.611111111111107,29.55555555555556,23.55555555555556,25.166666666666664,23.05555555555556,28.05555555555556,28.94444444444444,28.000000000000004,31.11111111111111,30.444444444444443,26.55555555555556,26.44444444444444,24.166666666666664,26.666666666666664,30.11111111111111
25.500000000000004,26.666666666666664,30.500000000000004,26.44444444444444,29.111111111111114,28.72222222222222,31.05555555555556,28.72222222222222,26.333333333333336,26.0,25.944444444444446,27.5,29.111111111111114,25.38888888888889,27.05555555555556,27.38888888888889,28.55555555555556,26.11111111111111,25.72222222222222,26.27777777777777,32.0,27.666666666666664,25.05555555555555,25.666666666666668,32.55555555555555,28.88888888888889,30.33333333333333,28.77777777777777,33.888888888888886,30.33333333333333,26.77777777777778,24.944444444444446,24.388888888888893,31.22222222222222,27.88888888888889,27.444444444444446,28.55555555555556,24.833333333333336,23.722222222222225,27.944444444444443,28.88888888888889,27.38888888888889,29.444444444444443,28.833333333333336,26.55555555555556,29.27777777777778,27.27777777777777,28.05555555555556,30.500000000000004,26.166666666666664,26.944444444444443,28.666666666666664,26.166666666666664,31.0,23.666666666666664,26.44444444444444,26.944444444444443,31.611111111111114,25.83333333333333,25.666666666666668,26.38888888888889,26.05555555555556,28.94444444444444,27.333333333333336,26.83333333333333,28.55555555555556,28.22222222222222,25.11111111111111,23.77777777777777,28.38888888888889,26.11111111111111,25.944444444444446,25.666666666666668,25.944444444444446,31.72222222222221,28.38888888888889,25.88888888888889,35.111111111111114,29.88888888888889,26.77777777777778,27.166666666666668,21.55555555555556,30.611111111111107,30.55555555555556,29.88888888888889,23.444444444444446,25.0,23.722222222222225,27.944444444444443,29.88888888888889,27.77777777777778,31.05555555555556,29.77777777777777,26.11111111111111,26.22222222222222,25.222222222222225,26.38888888888889,30.33333333333333
24.22222222222221,26.27777777777777,30.05555555555555,26.22222222222222,28.000000000000004,28.000000000000004,30.72222222222222,28.27777777777778,26.05555555555556,25.944444444444446,25.83333333333333,28.833333333333336,30.11111111111111,25.38888888888889,28.5,27.22222222222222,28.111111111111107,25.944444444444446,25.444444444444443,25.83333333333333,31.72222222222221,27.22222222222222,24.77777777777777,25.33333333333333,31.166666666666664,28.22222222222222,31.888888888888893,30.27777777777778,32.05555555555556,31.27777777777777,25.77777777777778,27.166666666666668,23.722222222222225,31.166666666666664,29.166666666666664,28.444444444444446,28.77777777777777,24.72222222222222,26.55555555555556,27.88888888888889,29.88888888888889,27.27777777777777,28.61111111111111,30.11111111111111,26.11111111111111,28.444444444444446,26.55555555555556,27.27777777777777,30.55555555555556,26.38888888888889,26.666666666666664,28.111111111111107,25.88888888888889,31.166666666666664,23.666666666666664,26.166666666666664,26.944444444444443,31.38888888888889,26.666666666666664,25.500000000000004,26.0,25.88888888888889,29.666666666666668,28.72222222222222,26.72222222222221,28.111111111111107,27.666666666666664,24.833333333333336,25.444444444444443,28.27777777777778,27.944444444444443,25.611111111111107,25.33333333333333,28.22222222222222,31.611111111111114,28.000000000000004,26.44444444444444,33.888888888888886,31.05555555555556,25.77777777777778,28.000000000000004,23.722222222222225,30.11111111111111,30.166666666666664,29.944444444444446,23.277777777777786,24.88888888888889,26.55555555555556,27.944444444444443,30.611111111111107,27.61111111111111,30.88888888888889,29.0,25.77777777777778,26.11111111111111,27.27777777777777,26.11111111111111,30.444444444444443
22.944444444444443,26.0,29.55555555555556,26.0,27.444444444444446,27.111111111111107,30.38888888888889,28.111111111111107,25.77777777777778,25.83333333333333,25.666666666666668,29.77777777777777,30.72222222222222,26.83333333333333,29.77777777777777,26.888888888888893,27.944444444444443,25.72222222222222,25.222222222222225,25.500000000000004,31.44444444444444,26.83333333333333,24.55555555555556,25.05555555555555,29.666666666666668,27.944444444444443,32.94444444444444,31.38888888888889,30.38888888888889,32.11111111111111,24.833333333333336,28.000000000000004,23.111111111111107,30.27777777777778,29.944444444444446,29.166666666666664,28.94444444444444,24.611111111111107,27.944444444444443,28.5,30.666666666666668,27.111111111111107,28.111111111111107,31.27777777777777,25.72222222222222,27.55555555555555,26.11111111111111,26.5,30.444444444444443,26.72222222222221,26.44444444444444,27.944444444444443,25.72222222222222,31.11111111111111,25.83333333333333,25.944444444444446,26.888888888888893,30.444444444444443,27.88888888888889,25.27777777777778,25.72222222222222,25.72222222222222,30.222222222222225,29.88888888888889,26.5,27.944444444444443,27.27777777777777,24.611111111111107,27.944444444444443,28.166666666666668,29.33333333333333,25.33333333333333,25.05555555555555,30.11111111111111,31.27777777777777,27.61111111111111,28.55555555555556,32.05555555555556,31.944444444444443,24.833333333333336,28.61111111111111,25.27777777777778,29.111111111111114,29.611111111111107,29.833333333333336,23.166666666666668,24.72222222222222,27.944444444444443,27.944444444444443,31.05555555555556,27.38888888888889,30.444444444444443,28.166666666666668,25.500000000000004,25.88888888888889,28.833333333333336,25.83333333333333,30.500000000000004
22.38888888888889,25.72222222222222,28.77777777777777,25.77777777777778,27.111111111111107,26.38888888888889,30.0,27.88888888888889,25.611111111111107,26.666666666666664,25.444444444444443,30.666666666666668,31.0,28.000000000000004,30.72222222222222,26.666666666666664,27.722222222222225,25.611111111111107,24.944444444444446,25.05555555555555,31.05555555555556,26.5,24.388888888888893,24.833333333333336,28.666666666666664,27.88888888888889,33.77777777777778,32.16666666666667,29.33333333333333,32.666666666666664,24.166666666666664,28.61111111111111,22.666666666666664,29.77777777777777,30.38888888888889,29.611111111111107,28.833333333333336,24.55555555555556,28.88888888888889,29.22222222222221,31.0,26.944444444444443,27.77777777777778,31.944444444444443,25.444444444444443,27.111111111111107,25.72222222222222,26.22222222222222,30.33333333333333,26.77777777777778,26.166666666666664,27.77777777777778,25.500000000000004,30.55555555555556,27.77777777777778,25.77777777777778,27.666666666666664,29.72222222222222,29.05555555555556,25.11111111111111,25.444444444444443,25.611111111111107,30.666666666666668,30.55555555555556,26.333333333333336,27.722222222222225,27.0,24.388888888888893,29.5,28.000000000000004,30.166666666666664,25.05555555555555,24.833333333333336,31.38888888888889,30.88888888888889,27.22222222222222,30.11111111111111,30.444444444444443,32.44444444444445,24.166666666666664,29.111111111111114,26.333333333333336,28.22222222222222,28.55555555555556,29.444444444444443,23.277777777777786,24.611111111111107,28.88888888888889,27.88888888888889,31.22222222222222,27.22222222222222,30.05555555555555,27.61111111111111,25.222222222222225,25.83333333333333,30.11111111111111,25.611111111111107,30.38888888888889
