station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
15.499999999999998,24.77777777777777,14.222222222222223,20.166666666666664,13.722222222222223,16.88888888888889,20.27777777777778,11.500000000000002,12.88888888888889,23.55555555555556,10.666666666666668,12.166666666666666,12.88888888888889,16.444444444444446,21.11111111111111,23.55555555555556,18.833333333333336,12.22222222222222,22.0,11.333333333333332,11.666666666666666,12.833333333333334,12.666666666666664,12.333333333333334,8.722222222222223,11.833333333333332,13.555555555555554,20.666666666666668,11.38888888888889,14.333333333333332,12.166666666666666,14.72222222222222,10.611111111111112,14.055555555555554,11.277777777777777,11.833333333333332,20.166666666666664,22.11111111111111,21.5,22.666666666666664,19.55555555555556,13.055555555555555,11.833333333333332,19.55555555555556,11.38888888888889,12.72222222222222,21.0,12.72222222222222,21.888888888888893,24.0,14.27777777777778,11.333333333333332,14.444444444444445,12.111111111111107,15.055555555555555,11.833333333333332,22.22222222222222,10.277777777777777,13.833333333333332,19.833333333333336,20.27777777777778,11.166666666666668,11.11111111111111,13.666666666666668,24.388888888888893,13.666666666666668,22.05555555555556,16.11111111111111,15.0,12.0,13.777777777777777,9.555555555555555,13.88888888888889,13.722222222222223,13.722222222222223,20.777777777777786,13.833333333333332,9.5,22.27777777777777,18.38888888888889,21.72222222222221,21.0,29.33333333333333,9.77777777777778,17.83333333333333,14.27777777777778,17.0,13.499999999999998,11.277777777777777,20.55555555555556,11.444444444444445,13.055555555555555,18.111111111111107,20.72222222222222,17.333333333333336,23.722222222222225,16.555555555555554,12.833333333333334,22.38888888888889,14.055555555555554,11.222222222222223,9.833333333333334,21.05555555555556,10.499999999999998,10.444444444444445,19.0,9.77777777777778,32.83333333333333,18.444444444444446,30.88888888888889,20.55555555555556,10.666666666666668,10.277777777777777,23.722222222222225,18.94444444444444,26.944444444444443,11.166666666666668,14.444444444444445,9.77777777777778,11.77777777777778,20.11111111111111,11.444444444444445,12.27777777777778,14.77777777777778,11.722222222222223,15.111111111111112,16.166666666666668,18.94444444444444,16.055555555555554,14.11111111111111,13.38888888888889,12.833333333333334,12.388888888888888,18.88888888888889,13.666666666666668,19.77777777777777,18.555555555555557
17.22222222222222,24.72222222222222,15.833333333333332,20.777777777777786,13.38888888888889,18.000000000000004,21.11111111111111,11.166666666666668,12.5,24.33333333333333,10.0,11.500000000000002,12.444444444444445,15.666666666666668,22.5,23.55555555555556,18.000000000000004,11.666666666666666,23.166666666666668,10.72222222222222,11.38888888888889,12.444444444444445,12.22222222222222,11.833333333333332,8.38888888888889,11.444444444444445,12.999999999999998,21.0,10.944444444444446,14.11111111111111,11.61111111111111,14.222222222222223,10.166666666666664,13.555555555555554,10.944444444444446,11.277777777777777,20.38888888888889,22.38888888888889,21.5,22.166666666666668,19.72222222222222,12.555555555555555,11.61111111111111,19.61111111111111,10.999999999999998,12.166666666666666,21.55555555555556,12.333333333333334,21.11111111111111,23.94444444444444,14.000000000000002,10.72222222222222,13.944444444444445,11.833333333333332,13.833333333333332,11.38888888888889,22.05555555555556,9.944444444444445,13.333333333333332,19.77777777777777,19.388888888888893,10.72222222222222,12.388888888888888,12.777777777777777,25.05555555555555,12.944444444444445,22.55555555555556,15.72222222222222,14.666666666666666,11.500000000000002,13.277777777777777,8.777777777777777,13.38888888888889,13.11111111111111,13.055555555555555,21.5,13.333333333333332,11.222222222222223,22.11111111111111,18.22222222222222,21.944444444444443,20.666666666666668,27.944444444444443,9.333333333333332,18.666666666666664,13.88888888888889,16.38888888888889,13.055555555555555,11.055555555555555,21.333333333333336,10.944444444444446,12.555555555555555,17.77777777777778,21.72222222222221,18.5,24.111111111111114,15.444444444444445,12.22222222222222,23.277777777777786,13.277777777777777,10.611111111111112,9.388888888888888,20.88888888888889,9.444444444444445,10.166666666666664,17.0,9.222222222222223,33.05555555555556,17.72222222222222,31.05555555555556,21.666666666666668,10.22222222222222,9.833333333333334,24.05555555555556,19.77777777777777,28.05555555555556,10.88888888888889,13.777777777777777,9.388888888888888,11.055555555555555,18.666666666666664,10.944444444444446,11.77777777777778,14.166666666666666,11.277777777777777,14.888888888888888,15.777777777777777,19.388888888888893,15.666666666666668,13.61111111111111,12.999999999999998,12.27777777777778,11.77777777777778,18.444444444444446,13.333333333333332,20.166666666666664,17.72222222222222
18.55555555555556,24.33333333333333,17.555555555555557,21.166666666666664,13.055555555555555,18.88888888888889,21.77777777777778,10.833333333333334,12.055555555555555,24.72222222222222,9.388888888888888,10.666666666666668,11.888888888888888,14.888888888888888,23.61111111111111,23.111111111111107,17.388888888888886,10.999999999999998,23.88888888888889,10.333333333333334,10.999999999999998,12.27777777777778,11.944444444444445,11.444444444444445,8.055555555555555,11.166666666666668,12.5,20.88888888888889,10.555555555555555,13.944444444444445,11.222222222222223,13.777777777777777,9.888888888888888,12.999999999999998,10.611111111111112,10.777777777777777,20.33333333333333,22.55555555555556,21.166666666666664,21.11111111111111,19.33333333333333,12.055555555555555,12.611111111111112,19.111111111111114,10.555555555555555,11.61111111111111,22.11111111111111,11.888888888888888,19.444444444444443,23.05555555555556,13.666666666666668,10.22222222222222,13.38888888888889,11.555555555555554,12.944444444444445,10.944444444444446,21.55555555555556,9.833333333333334,12.777777777777777,19.33333333333333,18.77777777777777,10.444444444444445,14.11111111111111,11.833333333333332,25.500000000000004,12.27777777777778,22.666666666666664,15.38888888888889,14.388888888888888,11.055555555555555,12.72222222222222,8.22222222222222,12.999999999999998,12.555555555555555,12.5,21.77777777777778,12.833333333333334,12.999999999999998,21.72222222222221,19.444444444444443,22.05555555555556,19.5,26.611111111111114,9.055555555555554,19.111111111111114,13.555555555555554,15.777777777777777,12.72222222222222,11.77777777777778,21.83333333333333,10.388888888888893,12.0,16.833333333333332,22.11111111111111,19.55555555555556,24.27777777777778,14.444444444444445,11.555555555555554,23.77777777777777,12.611111111111112,10.388888888888893,8.722222222222223,20.05555555555556,8.555555555555555,9.77777777777778,14.77777777777778,8.666666666666668,33.0,17.11111111111111,30.666666666666668,22.5,9.833333333333334,9.444444444444445,24.0,20.38888888888889,28.94444444444444,10.611111111111112,13.11111111111111,9.055555555555554,10.388888888888893,16.222222222222225,10.555555555555555,11.277777777777777,13.555555555555554,10.88888888888889,16.277777777777775,15.38888888888889,19.55555555555556,15.333333333333334,13.11111111111111,12.5,11.833333333333332,11.222222222222223,18.05555555555556,13.055555555555555,20.222222222222225,16.055555555555554
19.444444444444443,23.444444444444446,19.166666666666668,21.27777777777777,12.833333333333334,19.55555555555556,22.22222222222222,10.72222222222222,11.722222222222223,24.611111111111107,8.833333333333332,9.833333333333334,11.500000000000002,14.333333333333332,24.33333333333333,21.944444444444443,18.77777777777777,10.555555555555555,24.22222222222221,9.944444444444445,10.666666666666668,11.888888888888888,11.61111111111111,11.055555555555555,7.833333333333334,11.833333333333332,11.944444444444445,20.55555555555556,10.055555555555555,13.666666666666668,10.777777777777777,13.444444444444446,10.055555555555555,12.555555555555555,10.666666666666668,10.388888888888893,19.72222222222222,22.27777777777777,20.33333333333333,18.94444444444444,18.22222222222222,11.722222222222223,14.611111111111107,18.277777777777786,10.277777777777777,11.222222222222223,22.333333333333336,11.500000000000002,17.77777777777778,21.166666666666664,13.499999999999998,9.888888888888888,12.999999999999998,11.277777777777777,12.22222222222222,10.72222222222222,20.611111111111107,9.5,12.388888888888888,18.61111111111111,18.000000000000004,10.111111111111112,15.666666666666668,11.166666666666668,25.72222222222222,11.722222222222223,22.333333333333336,15.111111111111112,14.166666666666666,10.666666666666668,12.388888888888888,7.722222222222221,12.611111111111112,12.0,12.055555555555555,21.77777777777778,12.388888888888888,14.72222222222222,20.72222222222222,21.166666666666664,21.83333333333333,16.666666666666668,25.611111111111107,9.000000000000002,19.388888888888893,13.22222222222222,15.166666666666664,12.388888888888888,13.333333333333332,21.77777777777778,10.0,11.61111111111111,14.888888888888888,22.333333333333336,20.38888888888889,24.05555555555556,13.666666666666668,10.999999999999998,23.77777777777777,11.833333333333332,13.22222222222222,8.666666666666668,17.77777777777778,7.722222222222221,9.944444444444445,13.38888888888889,8.22222222222222,32.611111111111114,16.666666666666668,29.88888888888889,23.05555555555556,9.5,9.055555555555554,23.5,20.55555555555556,29.444444444444443,10.388888888888893,12.5,8.722222222222223,9.77777777777778,13.333333333333332,10.166666666666664,10.944444444444446,12.999999999999998,10.499999999999998,18.38888888888889,15.0,19.27777777777778,15.055555555555555,12.666666666666664,12.166666666666666,11.333333333333332,10.833333333333334,17.77777777777778,12.88888888888889,19.88888888888889,14.611111111111109
20.11111111111111,21.38888888888889,20.55555555555556,20.88888888888889,12.555555555555555,20.0,22.5,11.61111111111111,11.555555555555554,24.0,10.88888888888889,9.11111111111111,11.166666666666668,13.833333333333332,24.833333333333336,19.72222222222222,20.72222222222222,9.888888888888888,24.22222222222221,9.666666666666666,10.388888888888893,11.61111111111111,13.055555555555555,10.777777777777777,7.555555555555556,13.88888888888889,11.61111111111111,20.0,9.77777777777778,13.499999999999998,10.388888888888893,13.444444444444446,12.055555555555555,12.27777777777778,12.666666666666664,11.055555555555555,18.277777777777786,21.44444444444444,18.38888888888889,17.333333333333336,15.666666666666668,11.277777777777777,16.555555555555554,16.277777777777775,9.888888888888888,10.833333333333334,22.333333333333336,11.055555555555555,16.77777777777778,18.722222222222225,14.888888888888888,9.388888888888888,12.72222222222222,11.11111111111111,11.555555555555554,11.666666666666666,18.666666666666664,9.222222222222223,11.888888888888888,17.388888888888886,17.388888888888886,10.0,16.833333333333332,10.611111111111112,25.38888888888889,11.166666666666668,21.666666666666668,14.888888888888888,15.0,11.055555555555555,12.0,7.555555555555556,12.166666666666666,11.500000000000002,11.666666666666666,21.55555555555556,11.888888888888888,16.11111111111111,19.444444444444443,23.111111111111107,21.222222222222225,14.222222222222223,23.722222222222225,8.722222222222223,19.05555555555556,12.88888888888889,14.666666666666666,12.0,15.0,21.5,9.611111111111107,11.222222222222223,13.38888888888889,22.11111111111111,21.0,23.55555555555556,12.72222222222222,10.611111111111112,23.166666666666668,11.333333333333332,16.333333333333332,10.88888888888889,14.444444444444445,6.833333333333331,12.555555555555555,12.444444444444445,7.944444444444443,31.77777777777778,16.277777777777775,28.61111111111111,23.166666666666668,9.11111111111111,8.88888888888889,22.05555555555556,20.38888888888889,29.666666666666668,10.777777777777777,13.11111111111111,10.166666666666664,9.222222222222223,12.166666666666666,9.833333333333334,11.222222222222223,12.72222222222222,10.611111111111112,20.611111111111107,14.72222222222222,18.61111111111111,15.777777777777777,12.27777777777778,11.833333333333332,10.944444444444446,10.333333333333334,17.83333333333333,14.27777777777778,18.94444444444444,13.666666666666668
20.444444444444443,18.94444444444444,21.55555555555556,20.0,13.666666666666668,20.166666666666664,22.5,13.666666666666668,12.999999999999998,22.27777777777777,13.499999999999998,9.388888888888888,11.222222222222223,14.222222222222223,24.833333333333336,16.88888888888889,22.55555555555556,9.5,23.61111111111111,9.444444444444445,10.111111111111112,11.500000000000002,15.166666666666664,11.166666666666668,7.444444444444444,15.944444444444446,11.222222222222223,18.88888888888889,11.38888888888889,13.38888888888889,11.555555555555554,15.111111111111112,14.166666666666666,11.944444444444445,14.77777777777778,13.333333333333332,16.61111111111111,19.666666666666668,16.944444444444443,16.333333333333332,13.833333333333332,10.999999999999998,18.111111111111107,15.0,9.666666666666666,10.611111111111112,21.944444444444443,10.833333333333334,16.055555555555554,17.27777777777778,16.5,8.944444444444445,12.388888888888888,10.999999999999998,11.166666666666668,13.88888888888889,17.333333333333336,9.000000000000002,11.555555555555554,15.833333333333332,16.833333333333332,9.833333333333334,17.77777777777778,9.888888888888888,24.5,10.72222222222222,19.5,15.499999999999998,16.88888888888889,13.22222222222222,12.166666666666666,10.388888888888893,12.22222222222222,11.055555555555555,11.277777777777777,20.666666666666668,11.555555555555554,17.388888888888886,18.444444444444446,24.88888888888889,20.11111111111111,13.166666666666668,23.55555555555556,9.333333333333332,18.166666666666668,12.72222222222222,14.222222222222223,11.77777777777778,16.61111111111111,20.611111111111107,9.27777777777778,10.944444444444446,12.388888888888888,21.44444444444444,21.333333333333336,22.27777777777777,11.722222222222223,10.166666666666664,21.5,10.666666666666668,19.05555555555556,13.555555555555554,12.388888888888888,6.111111111111111,14.888888888888888,11.444444444444445,7.611111111111112,30.222222222222225,15.88888888888889,26.83333333333333,22.55555555555556,8.88888888888889,11.055555555555555,19.5,19.72222222222222,29.444444444444443,12.555555555555555,15.444444444444445,12.22222222222222,9.000000000000002,11.11111111111111,10.111111111111112,12.777777777777777,12.22222222222222,12.555555555555555,22.5,14.444444444444445,17.166666666666664,17.61111111111111,12.777777777777777,11.61111111111111,10.499999999999998,9.944444444444445,19.55555555555556,16.5,16.833333333333332,12.944444444444443
20.27777777777778,17.5,22.333333333333336,18.33333333333333,15.333333333333334,19.88888888888889,22.166666666666668,15.61111111111111,14.555555555555555,18.833333333333336,15.61111111111111,12.22222222222222,12.999999999999998,16.055555555555554,24.22222222222221,15.0,24.5,9.11111111111111,22.05555555555556,11.61111111111111,9.888888888888888,13.11111111111111,17.11111111111111,13.277777777777777,7.166666666666666,17.61111111111111,12.444444444444445,17.11111111111111,13.555555555555554,14.77777777777778,13.944444444444445,17.055555555555557,16.166666666666668,11.944444444444445,16.72222222222222,15.38888888888889,15.444444444444445,17.77777777777778,15.88888888888889,15.444444444444445,12.999999999999998,10.611111111111112,19.33333333333333,14.166666666666666,9.888888888888888,11.055555555555555,21.0,11.333333333333332,15.499999999999998,16.333333333333332,18.22222222222222,8.555555555555555,12.999999999999998,12.055555555555555,10.72222222222222,16.166666666666668,16.444444444444446,8.777777777777777,12.72222222222222,14.666666666666666,17.444444444444443,9.555555555555555,18.55555555555556,9.5,21.55555555555556,10.277777777777777,17.5,17.61111111111111,19.05555555555556,15.38888888888889,13.61111111111111,13.38888888888889,14.055555555555554,10.666666666666668,10.944444444444446,19.111111111111114,12.055555555555555,18.38888888888889,17.72222222222222,26.22222222222222,18.61111111111111,12.444444444444445,22.722222222222225,11.222222222222223,16.222222222222225,14.055555555555554,13.88888888888889,13.055555555555555,18.000000000000004,18.166666666666668,8.88888888888889,11.666666666666666,11.500000000000002,20.05555555555556,21.27777777777777,19.77777777777777,12.166666666666666,10.333333333333334,18.33333333333333,10.166666666666664,21.333333333333336,15.833333333333332,11.166666666666668,5.333333333333334,17.166666666666664,10.72222222222222,8.22222222222222,28.444444444444446,15.666666666666668,24.611111111111107,21.38888888888889,10.72222222222222,13.277777777777777,17.77777777777778,18.444444444444446,28.88888888888889,14.444444444444445,17.83333333333333,14.000000000000002,11.38888888888889,10.444444444444445,12.611111111111112,14.388888888888888,11.888888888888888,14.333333333333332,23.833333333333336,15.111111111111112,15.61111111111111,19.444444444444443,14.944444444444445,11.555555555555554,11.555555555555554,11.11111111111111,21.38888888888889,18.55555555555556,15.22222222222222,12.222222222222221
19.666666666666668,16.555555555555554,22.83333333333333,17.11111111111111,17.0,18.833333333333336,21.27777777777777,17.27777777777778,15.999999999999998,16.61111111111111,17.5,15.22222222222222,14.833333333333334,18.22222222222222,22.77777777777778,13.61111111111111,26.11111111111111,8.944444444444445,19.5,13.777777777777777,10.055555555555555,15.111111111111112,18.61111111111111,15.277777777777777,7.444444444444444,18.94444444444444,14.5,15.944444444444446,15.38888888888889,16.11111111111111,16.222222222222225,18.88888888888889,17.88888888888889,13.88888888888889,18.111111111111107,17.0,14.611111111111107,16.833333333333332,15.111111111111112,14.666666666666666,12.27777777777778,10.277777777777777,20.444444444444443,13.555555555555554,11.666666666666666,13.333333333333332,19.05555555555556,12.833333333333334,14.944444444444445,15.555555555555555,19.833333333333336,8.444444444444446,14.888888888888888,13.666666666666668,10.333333333333334,17.944444444444443,15.777777777777777,8.61111111111111,14.944444444444445,14.11111111111111,20.611111111111107,9.388888888888888,19.111111111111114,9.055555555555554,18.33333333333333,9.888888888888888,16.333333333333332,20.11111111111111,21.05555555555556,17.27777777777778,15.166666666666664,15.72222222222222,15.777777777777777,11.77777777777778,11.11111111111111,17.5,13.777777777777777,19.166666666666668,17.11111111111111,27.27777777777777,17.61111111111111,11.722222222222223,21.83333333333333,13.277777777777777,14.833333333333334,15.666666666666668,13.38888888888889,14.611111111111107,19.0,16.333333333333332,8.555555555555555,13.166666666666668,10.944444444444446,18.666666666666664,20.88888888888889,18.277777777777786,16.055555555555554,12.444444444444445,15.999999999999998,9.77777777777778,23.277777777777786,18.000000000000004,10.277777777777777,4.722222222222222,19.27777777777778,10.0,11.722222222222223,26.83333333333333,15.333333333333334,22.944444444444443,19.444444444444443,12.611111111111112,15.22222222222222,16.222222222222225,16.666666666666668,27.77777777777778,16.666666666666668,19.72222222222222,15.499999999999998,13.666666666666668,9.77777777777778,15.166666666666664,15.833333333333332,12.22222222222222,15.833333333333332,24.77777777777777,17.166666666666664,14.666666666666666,21.05555555555556,16.944444444444443,13.055555555555555,13.722222222222223,13.499999999999998,23.05555555555556,20.38888888888889,14.444444444444445,11.666666666666666
18.111111111111107,15.833333333333332,23.22222222222222,16.222222222222225,18.444444444444446,16.444444444444446,19.166666666666668,18.666666666666664,17.22222222222222,15.499999999999998,19.22222222222221,17.88888888888889,16.61111111111111,20.27777777777778,20.0,12.444444444444445,27.666666666666664,11.11111111111111,17.61111111111111,15.499999999999998,12.055555555555555,16.88888888888889,19.833333333333336,16.833333333333332,9.000000000000002,20.05555555555556,16.61111111111111,15.38888888888889,16.944444444444443,17.27777777777778,18.000000000000004,20.27777777777778,19.22222222222221,15.88888888888889,19.27777777777778,18.38888888888889,13.833333333333332,16.166666666666668,14.5,13.944444444444445,11.500000000000002,10.0,21.166666666666664,12.88888888888889,13.555555555555554,15.444444444444445,17.555555555555557,14.5,14.444444444444445,14.72222222222222,21.166666666666664,10.0,16.555555555555554,14.888888888888888,9.888888888888888,19.27777777777778,15.166666666666664,8.555555555555555,17.11111111111111,13.555555555555554,22.722222222222225,9.166666666666666,19.388888888888893,8.777777777777777,16.88888888888889,9.5,15.444444444444445,22.166666666666668,22.61111111111111,18.77777777777777,16.77777777777778,17.61111111111111,17.333333333333336,13.722222222222223,12.777777777777777,16.38888888888889,15.555555555555555,19.55555555555556,16.666666666666668,27.944444444444443,16.61111111111111,11.055555555555555,21.0,14.944444444444445,14.055555555555554,17.11111111111111,13.22222222222222,16.277777777777775,19.88888888888889,15.22222222222222,8.333333333333334,14.77777777777778,10.444444444444445,17.61111111111111,19.944444444444446,17.555555555555557,19.05555555555556,14.666666666666666,14.222222222222223,9.388888888888888,24.666666666666668,19.72222222222222,9.388888888888888,5.666666666666668,20.83333333333333,9.222222222222223,14.333333333333332,25.33333333333333,15.055555555555555,22.0,16.666666666666668,14.5,16.88888888888889,14.888888888888888,15.333333333333334,25.944444444444446,18.833333333333336,21.55555555555556,16.833333333333332,15.833333333333332,9.333333333333332,17.166666666666664,17.22222222222222,13.833333333333332,17.27777777777778,25.500000000000004,18.833333333333336,13.88888888888889,22.444444444444446,18.833333333333336,14.72222222222222,15.555555555555555,15.38888888888889,24.388888888888893,21.83333333333333,13.722222222222223,10.999999999999998
16.11111111111111,15.277777777777777,23.166666666666668,15.499999999999998,19.55555555555556,15.111111111111112,17.555555555555557,19.77777777777777,18.166666666666668,14.72222222222222,20.611111111111107,19.88888888888889,18.111111111111107,22.0,17.944444444444443,11.444444444444445,29.05555555555556,13.277777777777777,16.055555555555554,16.944444444444443,13.88888888888889,18.444444444444446,20.666666666666668,18.22222222222222,10.22222222222222,21.11111111111111,18.33333333333333,14.833333333333334,18.33333333333333,18.166666666666668,19.444444444444443,21.38888888888889,20.222222222222225,17.88888888888889,20.166666666666664,19.55555555555556,13.166666666666668,15.72222222222222,13.944444444444445,13.333333333333332,10.944444444444446,10.388888888888893,21.72222222222221,12.22222222222222,15.444444444444445,17.388888888888886,16.72222222222222,16.11111111111111,14.055555555555554,13.944444444444445,22.27777777777777,12.166666666666666,18.05555555555556,15.88888888888889,9.611111111111107,20.444444444444443,14.555555555555555,8.38888888888889,18.88888888888889,13.166666666666668,24.72222222222222,9.72222222222222,19.27777777777778,8.38888888888889,15.944444444444446,9.222222222222223,14.833333333333334,23.666666666666664,23.55555555555556,20.0,18.05555555555556,19.0,18.722222222222225,15.499999999999998,14.611111111111107,15.444444444444445,17.11111111111111,19.72222222222222,16.11111111111111,28.61111111111111,15.777777777777777,10.333333333333334,20.27777777777778,16.666666666666668,13.277777777777777,18.444444444444446,13.444444444444446,17.72222222222222,20.611111111111107,14.444444444444445,9.77777777777778,16.222222222222225,10.111111111111112,16.666666666666668,17.88888888888889,17.0,21.38888888888889,16.833333333333332,13.11111111111111,10.88888888888889,25.83333333333333,21.11111111111111,8.666666666666668,9.72222222222222,22.166666666666668,8.61111111111111,16.72222222222222,23.94444444444444,14.888888888888888,21.166666666666664,14.72222222222222,16.166666666666668,18.277777777777786,14.055555555555554,14.27777777777778,23.5,20.666666666666668,23.05555555555556,17.88888888888889,17.77777777777778,9.000000000000002,18.666666666666664,18.33333333333333,15.72222222222222,18.5,26.0,20.33333333333333,13.277777777777777,23.444444444444446,20.38888888888889,16.11111111111111,17.166666666666664,17.11111111111111,25.611111111111107,22.88888888888889,13.11111111111111,10.555555555555555
