station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
17.666666666666664,26.666666666666664,24.0,30.27777777777778,19.77777777777777,22.61111111111111,31.166666666666664,28.111111111111107,18.722222222222225,23.000000000000004,24.5,16.88888888888889,18.722222222222225,32.5,20.944444444444446,15.0,26.44444444444444,19.77777777777777,15.277777777777777,31.72222222222221,23.111111111111107,22.444444444444446,28.05555555555556,28.88888888888889,28.111111111111107,22.444444444444446,22.27777777777777,22.55555555555556,20.944444444444446,27.55555555555555,29.388888888888893,26.888888888888893,29.944444444444446,19.72222222222222,27.05555555555556,28.5,22.83333333333333,24.444444444444443,22.444444444444446,19.5,22.333333333333336,27.88888888888889,30.666666666666668,18.5,27.83333333333333,19.0,18.33333333333333,28.22222222222222,19.5,19.77777777777777,21.888888888888893,22.944444444444443,30.27777777777778,27.111111111111107,22.05555555555556,18.61111111111111,28.833333333333336,23.22222222222222,19.666666666666668,23.33333333333333,24.55555555555556,23.166666666666668,29.22222222222221,29.72222222222222,30.444444444444443,19.388888888888893,22.83333333333333,19.666666666666668,22.05555555555556,28.833333333333336,27.61111111111111,27.666666666666664,20.166666666666664,29.0,19.0,24.22222222222221,27.22222222222222,17.83333333333333,27.333333333333336,29.55555555555556,18.5,31.44444444444444,30.11111111111111,23.166666666666668,23.444444444444446,30.55555555555556,20.0,30.166666666666664,29.22222222222221,26.27777777777777,29.05555555555556,27.5,18.33333333333333,20.944444444444446,29.833333333333336,19.72222222222222,16.666666666666668,23.000000000000004,20.777777777777786,18.77777777777777,19.166666666666668,21.55555555555556,23.5,21.0,19.33333333333333,24.33333333333333,16.833333333333332,16.833333333333332,23.5,23.05555555555556,14.72222222222222,29.5,17.88888888888889,22.944444444444443,20.11111111111111,17.72222222222222,16.055555555555554,34.38888888888889,16.333333333333332,32.27777777777777,30.33333333333333,21.44444444444444,25.72222222222222,29.33333333333333,21.27777777777777,23.111111111111107,17.5,18.88888888888889,19.666666666666668,20.72222222222222,27.111111111111107,18.33333333333333,18.277777777777786,28.27777777777778,21.83333333333333,27.77777777777778,33.888888888888886
17.333333333333336,24.88888888888889,23.77777777777777,30.83333333333333,19.55555555555556,22.166666666666668,30.55555555555556,29.22222222222221,20.27777777777778,22.27777777777777,23.722222222222225,16.444444444444446,18.55555555555556,33.55555555555556,20.05555555555556,14.333333333333332,28.05555555555556,18.77777777777777,14.77777777777778,29.5,24.833333333333336,22.27777777777777,28.38888888888889,28.666666666666664,27.666666666666664,22.11111111111111,22.0,22.22222222222222,20.666666666666668,26.944444444444443,29.77777777777777,27.61111111111111,29.833333333333336,21.5,25.05555555555555,28.94444444444444,22.444444444444446,24.05555555555556,24.388888888888893,19.72222222222222,21.944444444444443,28.72222222222222,30.55555555555556,18.166666666666668,27.0,18.666666666666664,18.111111111111107,28.833333333333336,19.27777777777778,19.33333333333333,21.44444444444444,22.61111111111111,30.83333333333333,26.55555555555556,21.83333333333333,18.38888888888889,28.666666666666664,22.944444444444443,19.444444444444443,23.000000000000004,23.833333333333336,24.611111111111107,29.444444444444443,29.388888888888893,30.944444444444446,19.88888888888889,22.444444444444446,19.444444444444443,21.83333333333333,29.33333333333333,26.83333333333333,30.55555555555556,19.944444444444446,29.111111111111114,18.77777777777777,23.77777777777777,27.88888888888889,17.555555555555557,26.55555555555556,29.666666666666668,18.111111111111107,31.05555555555556,28.05555555555556,22.666666666666664,23.000000000000004,30.666666666666668,19.666666666666668,28.5,29.72222222222222,27.722222222222225,29.27777777777778,28.33333333333333,18.000000000000004,22.5,30.166666666666664,19.5,16.166666666666668,22.5,20.222222222222225,18.666666666666664,18.833333333333336,21.11111111111111,22.38888888888889,20.444444444444443,18.88888888888889,27.166666666666668,16.055555555555554,19.388888888888893,25.666666666666668,22.27777777777777,14.333333333333332,30.666666666666668,17.22222222222222,25.27777777777778,19.27777777777778,17.22222222222222,15.777777777777777,34.27777777777778,15.777777777777777,33.27777777777778,29.22222222222221,21.11111111111111,24.55555555555556,29.55555555555556,20.88888888888889,22.722222222222225,17.22222222222222,18.722222222222225,19.666666666666668,20.444444444444443,27.88888888888889,18.94444444444444,18.05555555555556,28.72222222222222,21.333333333333336,28.5,34.111111111111114
17.055555555555557,24.0,24.833333333333336,31.05555555555556,20.611111111111107,21.72222222222221,29.33333333333333,30.0,22.5,21.611111111111114,22.88888888888889,19.77777777777777,18.5,34.05555555555555,19.05555555555556,13.833333333333332,29.33333333333333,17.88888888888889,14.166666666666666,26.333333333333336,26.166666666666664,22.05555555555556,28.5,28.05555555555556,27.05555555555556,21.83333333333333,21.77777777777778,22.05555555555556,20.444444444444443,26.05555555555556,29.72222222222222,27.944444444444443,29.444444444444443,23.666666666666664,23.88888888888889,29.166666666666664,22.11111111111111,23.833333333333336,26.27777777777777,21.611111111111114,21.611111111111114,29.33333333333333,30.222222222222225,18.000000000000004,26.22222222222222,18.33333333333333,19.5,29.05555555555556,19.0,18.94444444444444,21.166666666666664,22.166666666666668,31.11111111111111,25.500000000000004,21.611111111111114,18.94444444444444,28.000000000000004,22.666666666666664,19.27777777777778,22.722222222222225,23.111111111111107,25.666666666666668,29.55555555555556,28.833333333333336,31.22222222222222,21.55555555555556,22.166666666666668,19.22222222222221,21.55555555555556,29.33333333333333,26.166666666666664,32.88888888888889,19.833333333333336,29.0,18.77777777777777,23.33333333333333,28.38888888888889,17.72222222222222,25.83333333333333,29.5,17.77777777777778,29.833333333333336,28.05555555555556,22.05555555555556,22.55555555555556,30.77777777777778,19.33333333333333,27.166666666666668,29.88888888888889,28.94444444444444,29.22222222222221,28.88888888888889,18.22222222222222,23.94444444444444,30.38888888888889,19.33333333333333,17.555555555555557,22.0,19.833333333333336,20.222222222222225,18.5,20.666666666666668,21.666666666666668,19.77777777777777,18.61111111111111,29.55555555555556,15.444444444444445,22.666666666666664,27.61111111111111,21.55555555555556,13.88888888888889,31.166666666666664,16.666666666666668,27.27777777777777,18.666666666666664,16.72222222222222,15.555555555555555,33.61111111111111,15.38888888888889,33.888888888888886,27.333333333333336,20.83333333333333,23.94444444444444,29.33333333333333,20.611111111111107,22.38888888888889,17.0,18.61111111111111,21.222222222222225,20.166666666666664,28.33333333333333,20.72222222222222,17.83333333333333,28.833333333333336,20.944444444444446,28.94444444444444,34.166666666666664
18.277777777777786,23.277777777777786,26.666666666666664,30.944444444444446,22.722222222222225,21.38888888888889,27.333333333333336,30.33333333333333,24.5,20.944444444444446,22.0,23.111111111111107,20.27777777777778,34.166666666666664,18.111111111111107,13.333333333333332,30.444444444444443,17.22222222222222,13.777777777777777,24.27777777777778,27.111111111111107,21.944444444444443,28.22222222222222,26.72222222222221,25.88888888888889,21.611111111111114,21.611111111111114,21.888888888888893,20.33333333333333,25.27777777777778,29.444444444444443,28.111111111111107,28.38888888888889,25.666666666666668,23.05555555555556,29.05555555555556,21.83333333333333,23.666666666666664,27.88888888888889,23.833333333333336,22.27777777777777,29.666666666666668,29.444444444444443,17.77777777777778,25.611111111111107,18.55555555555556,21.38888888888889,29.05555555555556,19.833333333333336,18.722222222222225,20.88888888888889,22.88888888888889,31.0,24.388888888888893,21.38888888888889,20.55555555555556,26.666666666666664,22.444444444444446,19.833333333333336,22.38888888888889,22.5,26.5,29.33333333333333,27.722222222222225,31.0,23.444444444444446,21.888888888888893,19.166666666666668,21.333333333333336,29.166666666666664,25.500000000000004,34.49999999999999,21.38888888888889,28.27777777777778,20.166666666666664,22.83333333333333,28.55555555555556,19.05555555555556,25.38888888888889,29.111111111111114,17.77777777777778,27.111111111111107,27.0,21.5,22.166666666666668,30.27777777777778,19.33333333333333,26.55555555555556,29.77777777777777,29.77777777777777,28.72222222222222,29.111111111111114,20.0,25.444444444444443,30.166666666666664,20.88888888888889,20.611111111111107,21.611111111111114,19.666666666666668,22.27777777777777,20.33333333333333,20.166666666666664,21.0,19.22222222222221,18.22222222222222,31.333333333333336,15.0,25.27777777777778,28.88888888888889,20.88888888888889,13.444444444444446,31.05555555555556,16.222222222222225,28.88888888888889,18.111111111111107,16.277777777777775,15.333333333333334,31.666666666666664,16.72222222222222,33.888888888888886,24.22222222222221,20.666666666666668,23.22222222222222,28.88888888888889,20.444444444444443,22.11111111111111,16.88888888888889,18.77777777777777,22.944444444444443,19.88888888888889,28.666666666666664,22.444444444444446,18.33333333333333,28.72222222222222,20.55555555555556,29.111111111111114,33.833333333333336
20.55555555555556,22.722222222222225,28.444444444444446,30.38888888888889,24.77777777777777,21.05555555555556,25.72222222222222,30.500000000000004,26.05555555555556,20.33333333333333,21.38888888888889,26.27777777777777,22.22222222222222,33.666666666666664,17.333333333333336,13.166666666666668,31.05555555555556,16.833333333333332,14.888888888888888,22.61111111111111,27.61111111111111,21.83333333333333,27.77777777777778,24.77777777777777,24.388888888888893,21.44444444444444,21.5,21.611111111111114,20.222222222222225,24.944444444444446,28.666666666666664,27.83333333333333,26.166666666666664,27.27777777777777,22.5,28.55555555555556,21.611111111111114,25.0,29.111111111111114,25.88888888888889,24.611111111111107,29.77777777777777,27.722222222222225,19.0,24.944444444444446,20.72222222222222,23.33333333333333,28.5,21.55555555555556,18.444444444444446,22.0,25.27777777777778,30.500000000000004,23.722222222222225,21.38888888888889,22.55555555555556,24.77777777777777,22.333333333333336,21.44444444444444,22.22222222222222,21.77777777777778,27.05555555555556,28.94444444444444,26.0,30.500000000000004,25.222222222222225,21.72222222222221,20.88888888888889,21.44444444444444,28.72222222222222,24.88888888888889,35.72222222222222,23.166666666666668,27.111111111111107,21.888888888888893,22.444444444444446,28.38888888888889,20.777777777777786,24.88888888888889,28.22222222222222,19.22222222222221,25.05555555555555,26.11111111111111,21.0,21.83333333333333,29.5,21.0,25.88888888888889,29.27777777777778,30.33333333333333,27.5,29.05555555555556,21.83333333333333,27.05555555555556,29.55555555555556,23.111111111111107,23.000000000000004,21.166666666666664,21.5,24.05555555555556,22.55555555555556,19.666666666666668,20.444444444444443,18.77777777777777,18.55555555555556,32.72222222222222,14.666666666666666,27.38888888888889,29.55555555555556,20.38888888888889,15.166666666666664,30.05555555555555,16.166666666666668,30.33333333333333,17.83333333333333,17.27777777777778,15.333333333333334,28.05555555555556,19.944444444444446,33.11111111111111,21.5,20.444444444444443,22.666666666666664,27.666666666666664,20.222222222222225,21.944444444444443,18.722222222222225,20.444444444444443,24.666666666666668,20.11111111111111,28.61111111111111,24.05555555555556,20.11111111111111,28.111111111111107,20.27777777777778,28.94444444444444,33.11111111111111
22.722222222222225,22.27777777777777,30.0,29.33333333333333,26.55555555555556,20.83333333333333,24.833333333333336,30.38888888888889,27.166666666666668,19.77777777777777,20.611111111111107,28.88888888888889,24.22222222222221,32.0,16.555555555555554,14.944444444444445,31.166666666666664,16.555555555555554,17.555555555555557,21.166666666666664,27.722222222222225,21.77777777777778,27.0,23.61111111111111,23.61111111111111,22.11111111111111,22.38888888888889,21.55555555555556,21.611111111111114,24.611111111111107,27.166666666666668,27.22222222222222,24.27777777777778,28.61111111111111,22.05555555555556,27.38888888888889,21.666666666666668,26.77777777777778,30.0,27.333333333333336,26.77777777777778,29.444444444444443,24.88888888888889,21.222222222222225,24.33333333333333,22.944444444444443,25.05555555555555,27.444444444444446,23.55555555555556,19.88888888888889,24.166666666666664,27.61111111111111,29.5,23.22222222222222,22.22222222222222,24.27777777777778,23.5,22.27777777777777,23.33333333333333,22.0,21.38888888888889,27.27777777777777,28.05555555555556,23.833333333333336,29.111111111111114,26.55555555555556,21.611111111111114,23.277777777777786,22.83333333333333,27.27777777777777,24.444444444444443,36.388888888888886,24.88888888888889,25.05555555555555,23.666666666666664,22.22222222222222,27.944444444444443,22.5,24.444444444444443,26.05555555555556,21.166666666666664,23.94444444444444,25.222222222222225,20.666666666666668,21.5,27.666666666666664,23.05555555555556,25.33333333333333,28.000000000000004,30.55555555555556,25.33333333333333,28.55555555555556,23.61111111111111,28.22222222222222,28.22222222222222,25.222222222222225,24.833333333333336,21.38888888888889,23.722222222222225,25.666666666666668,24.611111111111107,19.77777777777777,19.77777777777777,18.38888888888889,21.38888888888889,33.27777777777778,14.5,29.05555555555556,29.77777777777777,20.166666666666664,18.166666666666668,27.444444444444446,18.833333333333336,31.333333333333336,19.72222222222222,20.611111111111107,16.61111111111111,26.0,22.77777777777778,31.05555555555556,20.11111111111111,20.38888888888889,22.166666666666668,26.0,20.500000000000004,21.77777777777778,21.11111111111111,22.166666666666668,26.22222222222222,21.611111111111114,28.166666666666668,25.27777777777778,21.83333333333333,26.72222222222221,20.11111111111111,28.22222222222222,31.611111111111114
24.5,21.888888888888893,31.38888888888889,27.333333333333336,27.83333333333333,20.72222222222222,24.27777777777778,29.72222222222222,28.05555555555556,19.666666666666668,21.222222222222225,30.88888888888889,25.83333333333333,29.833333333333336,16.11111111111111,17.166666666666664,30.77777777777778,19.388888888888893,20.222222222222225,20.05555555555556,27.77777777777778,23.05555555555556,25.72222222222222,22.88888888888889,23.05555555555556,23.833333333333336,24.05555555555556,21.55555555555556,23.5,24.22222222222221,24.666666666666668,25.88888888888889,23.05555555555556,29.5,21.611111111111114,25.33333333333333,23.166666666666668,28.444444444444446,30.72222222222222,28.38888888888889,28.833333333333336,28.72222222222222,23.666666666666664,23.22222222222222,23.77777777777777,25.0,26.333333333333336,25.666666666666668,25.166666666666664,21.83333333333333,26.333333333333336,29.666666666666668,27.55555555555555,22.83333333333333,23.833333333333336,25.500000000000004,22.83333333333333,22.88888888888889,24.88888888888889,21.888888888888893,21.77777777777778,27.27777777777777,27.0,22.722222222222225,25.77777777777778,27.5,22.0,25.611111111111107,24.611111111111107,24.88888888888889,24.0,36.5,26.333333333333336,24.33333333333333,25.166666666666664,22.27777777777777,27.0,24.111111111111114,23.77777777777777,23.88888888888889,23.22222222222222,23.166666666666668,24.444444444444443,20.38888888888889,21.166666666666664,25.166666666666664,24.88888888888889,24.944444444444446,26.0,30.38888888888889,24.05555555555556,27.5,25.05555555555555,29.0,26.0,27.05555555555556,26.27777777777777,23.55555555555556,25.88888888888889,27.0,26.333333333333336,22.11111111111111,19.33333333333333,20.444444444444443,24.0,33.388888888888886,17.27777777777778,30.27777777777778,29.5,23.94444444444444,20.83333333333333,24.111111111111114,21.38888888888889,31.83333333333333,22.166666666666668,23.77777777777777,18.38888888888889,24.27777777777778,25.05555555555555,27.88888888888889,19.111111111111114,20.72222222222222,21.77777777777778,25.11111111111111,22.61111111111111,21.666666666666668,23.166666666666668,23.722222222222225,27.333333333333336,23.33333333333333,27.22222222222222,26.22222222222222,23.444444444444446,24.444444444444443,19.944444444444446,26.722222222222214,29.388888888888893
26.0,21.5,32.55555555555555,26.0,28.666666666666664,22.166666666666668,23.666666666666664,28.166666666666668,28.61111111111111,22.166666666666668,24.05555555555556,32.44444444444445,27.111111111111107,28.27777777777778,15.88888888888889,20.444444444444443,29.0,22.05555555555556,22.666666666666664,19.166666666666668,27.666666666666664,24.611111111111107,24.388888888888893,22.333333333333336,22.722222222222225,25.77777777777778,26.05555555555556,23.166666666666668,25.500000000000004,24.0,23.444444444444446,23.666666666666664,22.22222222222222,30.05555555555555,21.166666666666664,23.833333333333336,25.11111111111111,30.0,31.38888888888889,29.27777777777778,30.55555555555556,26.888888888888893,22.944444444444443,24.88888888888889,23.22222222222222,26.611111111111114,27.22222222222222,24.72222222222222,26.5,23.666666666666664,28.38888888888889,31.44444444444444,26.22222222222222,22.61111111111111,25.666666666666668,26.38888888888889,22.22222222222222,24.05555555555556,26.22222222222222,23.000000000000004,24.5,26.944444444444443,25.666666666666668,21.77777777777778,23.833333333333336,28.22222222222222,23.61111111111111,27.27777777777777,26.5,23.5,23.666666666666664,36.11111111111111,27.444444444444446,23.444444444444446,26.44444444444444,23.55555555555556,25.55555555555556,25.33333333333333,23.444444444444446,22.88888888888889,24.833333333333336,22.5,22.38888888888889,20.944444444444446,21.611111111111114,24.0,26.333333333333336,24.611111111111107,24.944444444444446,29.944444444444446,23.38888888888889,25.666666666666668,26.166666666666664,29.33333333333333,24.88888888888889,28.27777777777778,27.38888888888889,25.77777777777778,27.944444444444443,28.000000000000004,27.88888888888889,24.444444444444443,18.833333333333336,23.166666666666668,26.83333333333333,32.83333333333333,19.388888888888893,30.944444444444446,28.72222222222222,27.166666666666668,23.05555555555556,21.944444444444443,23.833333333333336,31.888888888888893,24.444444444444443,26.44444444444444,20.72222222222222,22.83333333333333,27.05555555555556,26.5,18.277777777777786,22.666666666666664,21.333333333333336,24.22222222222221,24.55555555555556,22.27777777777777,24.944444444444446,25.0,28.22222222222222,24.944444444444446,25.11111111111111,26.944444444444443,24.72222222222222,23.111111111111107,19.77777777777777,24.055555555555557,28.000000000000004
27.27777777777777,21.166666666666664,33.388888888888886,25.0,29.111111111111114,24.33333333333333,23.166666666666668,25.11111111111111,28.88888888888889,24.166666666666664,26.0,33.333333333333336,27.88888888888889,26.77777777777778,18.666666666666664,24.22222222222221,26.22222222222222,24.27777777777778,24.833333333333336,18.277777777777786,27.444444444444446,26.166666666666664,23.77777777777777,21.77777777777778,22.666666666666664,27.27777777777777,27.666666666666664,25.0,27.05555555555556,23.77777777777777,22.722222222222225,22.166666666666668,21.5,30.33333333333333,20.777777777777786,22.944444444444443,27.0,31.22222222222222,31.611111111111114,29.833333333333336,31.944444444444443,24.55555555555556,22.444444444444446,26.166666666666664,22.88888888888889,27.83333333333333,27.77777777777778,24.0,27.5,25.27777777777778,29.88888888888889,32.666666666666664,25.38888888888889,22.333333333333336,27.166666666666668,27.0,21.77777777777778,25.222222222222225,27.111111111111107,24.77777777777777,26.666666666666664,26.5,24.944444444444446,21.0,23.000000000000004,28.666666666666664,25.611111111111107,28.5,28.111111111111107,22.666666666666664,23.38888888888889,35.111111111111114,28.27777777777778,23.05555555555556,27.27777777777777,25.55555555555556,24.611111111111107,26.166666666666664,23.33333333333333,22.11111111111111,25.944444444444446,21.944444444444443,24.27777777777778,23.166666666666668,23.33333333333333,23.277777777777786,27.5,24.22222222222221,24.05555555555556,28.72222222222222,22.666666666666664,24.611111111111107,27.111111111111107,29.444444444444443,24.166666666666664,29.22222222222221,28.22222222222222,27.77777777777778,29.611111111111107,28.77777777777777,29.0,26.44444444444444,18.277777777777786,25.444444444444443,29.72222222222222,31.666666666666664,22.166666666666668,31.333333333333336,27.38888888888889,29.77777777777777,25.11111111111111,20.38888888888889,26.11111111111111,31.0,26.55555555555556,28.38888888888889,23.5,21.5,28.666666666666664,25.33333333333333,17.77777777777778,24.611111111111107,20.944444444444446,23.444444444444446,26.44444444444444,24.05555555555556,26.11111111111111,26.05555555555556,28.77777777777777,26.27777777777777,23.111111111111107,27.38888888888889,25.72222222222222,22.333333333333336,20.27777777777778,22.77777777777778,27.22222222222222
28.000000000000004,20.83333333333333,34.0,24.22222222222221,29.55555555555556,26.11111111111111,22.666666666666664,23.444444444444446,28.88888888888889,26.11111111111111,27.88888888888889,33.72222222222222,28.444444444444446,25.33333333333333,21.27777777777777,27.944444444444443,24.88888888888889,26.55555555555556,26.72222222222221,17.555555555555557,26.888888888888893,27.444444444444446,23.33333333333333,21.333333333333336,22.38888888888889,28.444444444444446,28.88888888888889,26.38888888888889,28.22222222222222,23.666666666666664,22.166666666666668,21.333333333333336,20.944444444444446,30.33333333333333,20.500000000000004,22.27777777777777,28.5,32.22222222222222,31.5,30.11111111111111,32.88888888888889,23.55555555555556,21.888888888888893,27.22222222222222,24.33333333333333,28.77777777777777,27.944444444444443,23.22222222222222,28.22222222222222,26.55555555555556,31.05555555555556,33.72222222222222,24.55555555555556,22.0,28.33333333333333,27.38888888888889,21.333333333333336,26.333333333333336,27.77777777777778,26.44444444444444,28.55555555555556,25.72222222222222,24.55555555555556,20.55555555555556,22.27777777777777,28.833333333333336,27.444444444444446,29.27777777777778,29.111111111111114,22.0,23.111111111111107,33.55555555555556,28.833333333333336,22.22222222222222,28.05555555555556,27.5,23.833333333333336,26.72222222222221,23.000000000000004,21.55555555555556,26.77777777777778,21.333333333333336,26.611111111111114,25.38888888888889,25.33333333333333,22.722222222222225,28.38888888888889,23.88888888888889,23.277777777777786,26.5,21.944444444444443,23.77777777777777,27.61111111111111,29.111111111111114,23.55555555555556,29.77777777777777,28.61111111111111,29.55555555555556,31.166666666666664,29.166666666666664,29.88888888888889,28.166666666666668,17.77777777777778,27.38888888888889,32.44444444444445,29.27777777777778,24.833333333333336,31.44444444444444,25.500000000000004,32.0,26.83333333333333,19.22222222222221,28.22222222222222,28.5,28.55555555555556,29.666666666666668,26.27777777777777,20.666666666666668,29.88888888888889,24.05555555555556,17.166666666666664,26.27777777777777,20.72222222222222,22.944444444444443,27.88888888888889,26.05555555555556,26.888888888888893,26.77777777777778,29.05555555555556,27.27777777777777,22.166666666666668,27.444444444444446,26.38888888888889,21.72222222222221,22.166666666666668,22.05555555555556,26.5
