,0
0,6
1,1
2,1
3,1
4,5
5,1
6,1
7,1
8,5
9,5
10,1
11,0
12,5
13,3
14,0
15,0
16,5
17,5
18,5
19,5
20,3
21,3
22,3
23,3
24,3
25,3
26,0
27,0
28,1
29,5
30,4
31,5
32,5
33,4
34,3
35,5
36,3
37,3
38,4
39,4
40,3
41,3
42,5
43,4
44,4
45,4
46,5
47,4
48,3
49,3
50,4
51,5
52,4
53,3
54,3
55,3
56,5
57,5
58,3
59,5
60,5
61,3
62,5
63,3
64,5
65,3
66,3
67,4
68,4
69,3
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,4
80,3
81,5
82,5
83,5
84,3
85,5
86,3
87,5
88,5
89,3
90,1
91,1
92,4
93,1
94,4
95,1
96,4
97,4
98,4
99,4
100,1
101,1
102,4
103,4
104,1
105,1
106,1
107,4
108,1
109,4
110,4
111,4
112,4
113,4
114,4
115,6
116,6
117,6
118,3
119,6
120,6
121,6
122,3
123,6
124,6
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,6
133,6
134,6
135,3
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,6
146,6
147,6
148,3
149,3
150,3
151,6
152,3
153,6
154,3
155,6
156,6
157,6
158,6
159,3
160,6
161,6
162,3
163,3
164,3
165,3
166,6
167,6
168,3
169,5
170,4
171,4
172,5
173,5
174,5
175,5
176,5
177,4
178,4
179,4
180,4
181,5
182,4
183,5
184,5
185,5
186,3
187,3
188,3
189,5
190,4
191,5
192,5
193,5
194,4
195,5
196,5
197,3
198,3
199,5
200,3
201,3
202,3
203,3
204,3
205,4
206,4
207,3
208,3
209,3
210,3
211,3
212,4
213,3
214,3
215,3
216,5
217,3
218,3
219,3
220,3
221,5
222,5
223,3
224,3
225,5
226,3
227,5
228,3
229,3
230,3
231,5
232,5
233,5
234,5
235,5
236,5
237,3
238,4
239,5
240,3
241,3
242,3
243,3
244,3
245,3
246,3
247,3
248,3
249,5
250,5
251,5
252,5
253,5
254,5
255,5
256,3
257,3
258,5
259,3
260,3
261,3
262,5
263,4
264,5
265,5
266,5
267,5
268,5
269,4
270,5
271,5
272,5
273,4
274,1
275,1
276,1
277,1
278,4
279,4
280,4
281,4
282,4
283,4
284,4
285,1
286,4
287,4
288,4
289,1
290,1
291,1
292,4
293,4
294,4
295,4
296,1
297,1
298,4
299,4
300,1
301,1
302,4
303,4
304,4
305,4
306,4
307,4
308,4
309,4
310,4
311,4
312,4
313,1
314,4
315,1
316,1
317,4
318,4
319,4
320,1
321,1
322,4
323,4
324,4
325,4
326,1
327,4
328,1
329,1
330,1
331,1
332,1
333,2
334,1
335,1
336,1
337,1
338,4
339,1
340,1
341,1
342,1
343,4
344,4
345,1
346,1
347,4
348,4
349,4
350,1
351,1
352,4
353,1
354,1
355,1
356,4
357,4
358,1
359,1
360,1
361,1
362,6
363,6
364,3
365,3
366,6
367,6
368,6
369,6
370,6
371,6
372,5
373,5
374,5
375,5
376,5
377,3
378,1
379,5
380,5
381,0
382,5
383,5
384,1
385,5
386,4
387,1
388,1
389,5
390,1
391,5
392,1
393,5
394,1
395,1
396,3
397,0
398,0
399,0
400,5
401,5
402,3
403,3
404,3
405,5
406,3
407,1
408,1
409,3
410,5
411,0
412,1
413,0
414,0
415,0
416,3
417,1
418,0
419,5
420,0
421,5
422,4
423,3
424,4
425,3
426,5
427,0
428,5
429,4
430,4
431,4
432,5
433,4
434,4
435,5
436,4
437,5
438,5
439,4
440,4
441,5
442,4
443,5
444,5
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,4
475,1
476,1
477,4
478,1
479,4
480,1
481,1
482,4
483,1
484,4
485,1
486,4
487,1
488,4
489,2
490,1
491,1
492,5
493,4
494,1
495,4
496,4
497,4
498,4
499,1
500,4
501,4
502,4
503,4
504,1
505,5
506,4
507,4
508,4
509,2
510,2
511,2
512,2
513,2
514,2
515,2
516,2
517,2
518,2
519,2
520,2
521,2
522,2
523,2
524,2
525,5
526,5
527,3
528,0
529,4
530,5
531,3
532,5
533,4
534,4
535,3
536,5
537,3
538,3
539,4
540,3
541,3
542,5
543,3
544,3
545,4
546,3
547,5
548,5
549,5
550,5
551,5
552,5
553,5
554,5
555,5
556,3
557,3
558,5
559,3
560,3
561,5
562,3
563,3
564,3
565,3
566,5
567,3
568,3
569,6
570,5
571,3
572,5
573,5
574,5
575,5
576,5
577,4
578,4
579,4
580,4
581,1
582,4
583,1
584,4
585,4
586,1
587,1
588,4
589,4
590,4
591,4
592,4
593,4
594,4
595,1
596,4
597,6
598,6
599,6
600,1
601,2
602,1
603,1
604,4
605,5
606,1
607,5
608,5
609,1
610,1
611,1
612,1
613,1
614,5
615,0
616,1
617,0
618,3
619,4
620,3
621,1
622,0
623,1
624,3
625,3
626,3
627,5
628,4
629,5
630,5
631,4
632,5
633,5
634,4
635,1
636,5
637,4
638,3
639,3
640,5
641,4
642,3
643,5
644,3
645,4
646,5
647,5
648,5
649,4
650,5
651,3
652,5
653,5
654,3
655,5
656,5
657,4
658,4
659,5
660,5
661,4
662,5
663,3
664,3
665,5
666,5
667,5
668,4
669,4
670,4
671,5
672,4
673,4
674,5
675,4
676,4
677,3
678,6
679,3
680,3
681,5
682,5
683,3
684,4
685,3
686,3
687,5
688,5
689,5
690,3
691,5
692,3
693,5
694,4
695,5
696,3
697,5
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,4
722,4
723,1
724,4
725,4
726,4
727,4
728,4
729,1
730,1
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,1
742,1
743,4
744,1
745,4
746,1
747,1
748,4
749,4
750,4
751,1
752,1
753,4
754,4
755,1
756,4
757,1
758,4
759,1
760,1
761,1
762,1
763,4
764,1
765,4
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,4
778,1
