day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90
67.9,68.55,69.35,69.9,70.7,72.2,75.2,79.05,80.35,80.85,80.6,79.5,77.95,75.9,73.25,69.95,65.55,61.25,59.45,59.650000000000006,59.75,60.0,60.0,60.1,60.45,60.5,60.8,61.4,62.35,63.9,66.1,69.7,72.1,73.0,72.5,71.65,70.05,67.5,64.2,60.45,56.3,51.85,50.8,50.8,50.8,51.1,51.3,51.5,52.05,52.5,52.85,53.7,54.6,55.5,57.2,60.7,64.0,64.6,64.0,62.75,61.4,58.95,55.75,51.85,47.650000000000006,44.9,44.75,45.0,45.45,46.05,46.35,46.7,46.75,47.150000000000006,47.9,48.5,49.4,50.4,52.1,55.1,57.55,58.0,57.85,56.75,54.9,52.6,49.95,47.05,44.2,43.4,43.7
67.2,67.55,68.25,68.9,69.6,70.4,71.9,74.95,78.9,80.25,80.6,80.35,79.0,77.5,75.4,72.95,69.75,65.15,60.8,59.3,59.5,59.5,59.45,59.5,59.650000000000006,59.8,59.95,60.25,61.05,62.0,63.45,65.69999999999999,69.2,71.9,72.6,72.1,71.4,69.7,67.1,64.0,60.150000000000006,55.8,51.6,50.35,50.45,50.5,50.7,51.05,51.35,51.75,52.1,52.6,53.4,54.2,55.150000000000006,56.75,60.5,63.75,64.30000000000001,63.7,62.6,61.05,58.8,55.6,51.85,47.6,44.8,44.7,45.05,45.5,45.95,46.2,46.150000000000006,46.5,47.1,47.5,48.4,49.4,50.3,51.95,54.85,57.25,57.9,57.6,56.7,54.9,52.650000000000006,50.150000000000006,47.4,44.650000000000006,43.45
66.6,66.85,67.35,67.9,68.5,69.25,70.1,71.65,74.75,78.7,79.95,80.2,79.7,78.5,77.1,75.15,72.69999999999999,69.1,64.85,60.45,59.05,59.1,59.05,59.05,59.05,59.150000000000006,59.2,59.4,59.95,60.7,61.650000000000006,63.0,65.15,68.8,71.5,72.3,71.9,71.15,69.35,66.85,63.6,59.7,55.35,51.05,50.0,50.05,50.2,50.45,50.7,50.95,51.4,51.8,52.45,52.9,53.650000000000006,54.8,56.4,60.35,63.5,63.9,63.45,62.3,60.95,58.5,55.45,51.6,47.35,44.7,44.75,45.2,45.4,45.7,45.7,45.85,46.45,46.75,47.4,48.35,49.3,50.2,51.7,54.65,56.95,57.650000000000006,57.4,56.6,54.95,52.85,50.35,47.5,44.650000000000006
66.1,66.3,66.65,67.1,67.6,68.25,69.0,69.8,71.4,74.4,78.45,79.5,79.95,79.15,78.1,76.75,75.0,72.30000000000001,68.80000000000001,64.65,60.1,58.6,58.6,58.6,58.5,58.5,58.5,58.6,59.05,59.7,60.35,61.1,62.55,64.85,68.55,71.2,72.1,71.8,70.85,69.1,66.55,63.25,59.45,55.0,50.6,49.7,49.75,49.9,50.2,50.4,50.650000000000006,51.05,51.5,51.95,52.35,53.25,54.55,56.25,60.0,63.1,63.8,63.150000000000006,62.1,60.6,58.35,55.2,51.4,47.25,44.75,44.8,45.0,45.2,45.2,45.4,45.95,46.150000000000006,46.7,47.35,48.2,48.95,50.0,51.650000000000006,54.5,56.8,57.6,57.55,56.6,55.150000000000006,53.3,50.55,47.6
65.6,65.80000000000001,65.95,66.3,66.7,67.3,67.9,68.6,69.65,71.05,74.1,77.9,79.3,79.44999999999999,78.7,77.85,76.6,74.5,71.95,68.6,64.4,59.75,58.25,58.150000000000006,57.95,58.05,57.8,57.9,58.35,58.7,59.3,59.9,60.650000000000006,62.2,64.45,68.35,70.95,71.8,71.55,70.6,68.7,66.1,62.9,59.0,54.3,50.150000000000006,49.3,49.45,49.650000000000006,49.9,50.05,50.3,50.7,51.0,51.5,52.05,53.05,54.3,55.9,59.75,62.7,63.55,63.0,62.0,60.4,58.0,54.8,51.150000000000006,47.1,44.9,44.75,44.8,44.650000000000006,45.0,45.4,45.6,46.1,46.6,47.25,47.95,48.9,49.9,51.5,54.35,56.85,57.85,57.7,56.85,55.6,53.5,50.5
65.3,65.35,65.45,65.6,66.0,66.5,66.9,67.5,68.35,69.4,70.7,73.7,77.6,78.85,79.0,78.45,77.6,76.2,74.3,71.6,68.25,64.0,59.05,57.75,57.6,57.4,57.35,57.3,57.75,58.1,58.5,58.8,59.35,60.4,61.9,64.05,67.95,70.7,71.5,71.3,70.2,68.05,65.85,62.7,58.7,53.85,49.85,49.0,49.150000000000006,49.35,49.6,49.8,49.9,50.25,50.55,51.05,51.85,52.85,53.95,55.6,59.45,62.5,63.45,62.9,62.05,60.1,57.85,54.55,50.9,46.85,44.7,44.55,44.3,44.55,44.9,45.1,45.45,46.0,46.55,47.0,47.8,48.85,49.7,51.25,54.25,57.0,58.05,57.75,57.25,55.75,53.45
65.0,65.0,64.9,65.0,65.3,65.8,66.2,66.65,67.25,68.1,69.1,70.5,73.3,77.1,78.45,78.7,78.3,77.2,75.9,73.95,71.25,67.85,63.45,58.8,57.150000000000006,56.9,56.75,56.7,57.2,57.35,57.7,57.9,58.3,59.1,60.2,61.5,63.75,67.55,70.5,71.15,70.95,69.75,67.55,65.69999999999999,62.5,58.25,53.4,49.45,48.75,48.9,49.1,49.3,49.4,49.45,49.8,50.2,50.8,51.6,52.45,53.7,55.55,59.3,62.25,63.2,62.9,61.8,59.75,57.55,54.4,50.650000000000006,46.5,44.3,44.0,44.150000000000006,44.45,44.75,45.0,45.45,46.0,46.45,46.9,47.8,48.55,49.5,51.4,54.45,57.150000000000006,58.45,58.1,57.2,55.6
66.65,64.6,64.55,64.5,64.75,65.1,65.5,65.9,66.4,66.9,67.85,68.8,70.25,72.80000000000001,76.6,78.15,78.5,78.0,76.9,75.45,73.65,70.9,67.45,63.1,58.150000000000006,56.55,56.35,56.25,56.55,56.8,56.95,57.25,57.5,58.1,58.8,59.75,61.1,63.45,67.3,70.25,70.85,70.45,69.05,67.35,65.35,62.1,57.8,53.05,49.25,48.4,48.5,48.75,48.9,48.85,49.05,49.45,50.0,50.7,51.3,52.3,53.45,55.4,59.15,62.3,63.3,62.8,61.5,59.5,57.35,54.0,50.150000000000006,46.25,43.8,43.85,44.150000000000006,44.2,44.650000000000006,45.05,45.45,45.85,46.25,46.9,47.7,48.3,49.55,51.45,54.35,57.45,58.5,58.25,57.2
70.2,66.35,64.25,64.2,64.35,64.5,64.75,65.15,65.7,66.15,66.69999999999999,67.5,68.4,69.69999999999999,72.3,76.35,77.85,78.1,77.6,76.65,75.2,73.35,70.6,67.15,62.45,57.6,56.0,55.95,55.95,56.150000000000006,56.35,56.55,56.75,57.2,57.7,58.4,59.4,60.85,63.05,66.95,69.85,70.45,70.0,68.5,67.0,64.95,61.5,57.4,52.8,49.05,48.05,48.25,48.2,48.3,48.4,48.75,49.35,49.85,50.4,51.15,52.1,53.150000000000006,55.25,58.85,62.45,63.1,62.5,61.3,59.2,56.95,53.6,49.85,45.85,43.7,43.7,43.95,44.25,44.8,45.1,45.35,45.6,46.25,46.75,47.45,48.5,49.7,51.5,54.45,57.85,58.35,58.2
73.7,69.85,65.95,63.9,64.0,64.0,64.2,64.4,64.9,65.3,65.9,66.35,67.1,68.0,69.35,72.05,76.15,77.5,77.69999999999999,77.25,76.35,75.0,73.15,70.25,66.7,61.75,57.1,55.650000000000006,55.7,55.6,55.75,55.9,56.0,56.45,56.95,57.3,58.2,59.150000000000006,60.5,62.75,66.6,69.30000000000001,69.95,69.6,68.25,66.6,64.4,61.0,56.85,52.4,48.650000000000006,47.75,47.8,47.7,47.85,48.05,48.75,49.2,49.55,50.2,51.05,51.8,53.1,55.25,58.6,62.25,62.75,62.2,60.95,58.95,56.45,53.25,49.35,45.6,43.650000000000006,43.5,43.9,44.4,44.7,44.9,45.150000000000006,45.6,46.05,46.5,47.35,48.6,49.9,51.8,54.75,57.8,58.35
76.9,73.4,69.55,65.65,63.6,63.650000000000006,63.7,63.85,64.2,64.6,65.1,65.55,66.0,66.69999999999999,67.55,69.1,71.65,75.7,77.15,77.35,76.9,76.3,74.7,72.6,69.85,66.0,61.2,56.6,55.3,55.2,55.1,55.15,55.3,55.75,56.150000000000006,56.55,57.05,58.0,58.9,60.3,62.4,66.15,69.05000000000001,69.55000000000001,69.1,67.75,66.15,63.85,60.45,56.4,51.95,48.35,47.4,47.2,47.2,47.6,48.0,48.5,48.8,49.45,50.150000000000006,50.75,51.5,53.1,55.3,58.5,61.95,62.55,61.9,60.6,58.6,56.0,52.7,49.05,45.3,43.4,43.5,44.0,44.3,44.45,44.8,45.1,45.45,45.85,46.5,47.6,48.7,50.2,52.2,54.75,57.8
79.65,76.7,73.45,69.15,65.25,63.2,63.25,63.3,63.55,63.9,64.35,64.8,65.1,65.65,66.35,67.25,68.65,71.1,75.25,76.8,77.0,76.69999999999999,75.85,74.3,72.1,69.35,65.3,60.8,56.3,54.8,54.75,54.4,54.75,55.05,55.4,55.75,56.150000000000006,56.8,57.75,58.7,60.1,62.0,65.8,68.55,69.2,68.5,67.2,65.65,63.35,60.1,56.0,51.55,47.8,46.8,46.85,47.0,47.45,47.75,48.150000000000006,48.7,49.25,49.8,50.55,51.55,53.25,55.150000000000006,58.3,61.7,62.25,61.5,60.150000000000006,58.1,55.5,52.4,48.85,45.0,43.35,43.5,43.95,44.150000000000006,44.4,44.75,44.9,45.25,45.85,46.6,47.650000000000006,48.9,50.5,52.3,54.85
81.25,79.30000000000001,76.55,73.1,68.9,64.9,62.85,62.9,63.0,63.3,63.65,64.05,64.45,64.85,65.35,66.1,66.95,68.3,70.6,74.8,76.35,76.6,76.55,75.6,74.05,71.80000000000001,68.85,64.85,60.25,55.9,54.3,54.25,54.0,54.4,54.650000000000006,55.0,55.4,55.95,56.6,57.45,58.4,59.7,61.650000000000006,65.45,68.2,68.8,68.1,66.75,65.1,62.9,59.75,55.55,51.1,47.2,46.4,46.55,46.8,47.2,47.4,47.95,48.5,49.0,49.7,50.3,51.650000000000006,53.150000000000006,55.0,58.2,61.4,61.8,60.9,59.650000000000006,57.5,55.150000000000006,52.05,48.4,44.95,43.400000000000006,43.45,43.85,44.05,44.35,44.6,44.65,45.150000000000006,45.9,46.75,48.0,49.35,50.7,52.5
82.6,81.0,79.0,76.30000000000001,72.8,68.6,64.5,62.55,62.55,62.650000000000006,63.0,63.4,63.7,64.0,64.5,65.05,65.85,66.65,68.0,70.25,74.4,75.9,76.25,76.15,75.4,73.6,71.55,68.45,64.35,59.85,55.3,53.6,53.75,53.650000000000006,54.05,54.3,54.650000000000006,55.25,55.75,56.4,57.2,58.0,59.35,61.3,64.9,67.8,68.3,67.75,66.4,64.8,62.65,59.3,55.1,50.650000000000006,46.8,46.1,46.45,46.6,46.85,47.3,47.8,48.3,48.9,49.6,50.4,51.55,53.0,54.8,57.8,60.95,60.9,60.5,59.1,57.2,54.85,51.7,48.35,44.95,43.35,43.4,43.85,44.1,44.2,44.35,44.55,45.25,45.95,47.05,48.3,49.4,50.7
83.2,82.35,80.6,78.6,76.1,72.5,68.44999999999999,64.25,62.25,62.25,62.4,62.650000000000006,63.0,63.35,63.6,64.1,64.85,65.55,66.35,67.55000000000001,69.9,73.85,75.55,75.85,75.9,75.0,73.3,71.2,67.9,63.8,59.4,54.65,53.2,53.4,53.35,53.7,53.95,54.5,55.0,55.650000000000006,56.150000000000006,56.85,57.650000000000006,58.9,60.8,64.45,67.5,67.95,67.45,66.05000000000001,64.5,62.2,58.75,54.650000000000006,50.1,46.4,46.0,46.1,46.4,46.7,47.1,47.55,48.2,48.9,49.5,50.35,51.4,52.8,54.6,57.55,60.4,60.4,60.0,58.85,57.0,54.6,51.6,48.2,44.75,43.25,43.4,43.8,43.8,43.900000000000006,44.2,44.7,45.3,46.3,47.4,48.3,49.35
83.1,82.8,81.95,80.25,78.25,75.9,72.35,68.3,64.0,62.0,62.05,62.150000000000006,62.3,62.7,63.05,63.4,64.0,64.5,65.2,66.1,67.35,69.4,73.4,75.1,75.55,75.5,74.55,72.94999999999999,70.95,67.35,63.4,58.7,54.2,52.8,53.0,53.0,53.35,53.8,54.35,54.85,55.5,55.9,56.5,57.3,58.5,60.3,63.8,67.25,67.6,67.05,65.65,64.1,61.75,58.35,54.05,49.6,46.25,45.7,45.9,46.1,46.45,46.95,47.4,48.25,48.8,49.4,50.2,51.25,52.6,54.5,57.3,59.85,60.0,59.8,58.6,56.75,54.35,51.4,47.95,44.4,43.05,43.35,43.5,43.5,43.7,44.3,44.85,45.7,46.75,47.45,48.35
82.3,82.85,82.4,81.65,79.85,78.05,75.65,72.35,68.0,63.7,61.6,61.7,61.75,61.95,62.4,62.75,63.2,63.7,64.2,64.8,65.7,66.75,68.95,72.95,74.65,75.30000000000001,75.25,74.4,72.69999999999999,70.5,66.8,62.75,58.4,53.75,52.4,52.55,52.8,53.2,53.6,54.150000000000006,54.7,55.05,55.55,56.150000000000006,56.85,58.1,59.8,63.45,66.8,67.25,66.6,65.3,63.650000000000006,61.4,58.05,53.650000000000006,49.45,45.9,45.35,45.6,45.9,46.3,46.8,47.35,47.9,48.55,49.25,50.0,51.150000000000006,52.35,53.95,56.75,59.4,59.85,59.4,58.35,56.5,54.1,51.05,47.55,44.35,42.95,43.0,43.3,43.3,43.95,44.35,45.25,46.0,46.7,47.6
