day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,Median
50.45,47.45,44.2,42.9,43.05,43.35,43.5,43.55,43.75,43.75,47.9,44.5,41.5,40.8,41.05,41.6,41.85,42.1,42.35,42.75,43.45,44.150000000000006,44.95,46.05,47.1,48.45,50.5,53.85,55.85,55.95,55.4,54.6,53.05,51.05,48.5,45.0,42.0,40.95,41.35,41.85,42.45,42.95,43.5,44.25,45.1,46.150000000000006,47.1,48.25,49.45,51.35,54.2,57.35,58.85,58.75,58.4,57.400000000000006,56.0,54.2,51.8,48.7,45.5,43.0,43.2,44.2,45.25,46.150000000000006,47.05,47.8,48.3,49.2,50.05,51.3,52.75,54.85,58.25,60.95,62.650000000000006,63.45,63.6,63.1,61.650000000000006,60.150000000000006,58.2,55.55,52.6,49.85,49.4,50.05,50.8,51.3,48.275
53.25,50.35,47.35,43.95,42.85,42.9,43.2,43.05,43.2,43.2,50.45,47.6,44.55,41.6,40.85,41.15,41.3,41.650000000000006,41.9,42.25,43.0,43.55,44.150000000000006,45.1,46.2,47.150000000000006,48.5,50.6,53.95,55.85,56.1,55.650000000000006,54.85,53.150000000000006,51.35,48.9,45.150000000000006,42.1,41.0,41.45,41.9,42.45,43.0,43.65,44.25,45.3,46.150000000000006,47.1,48.25,49.7,51.35,54.3,57.5,59.0,58.85,58.4,57.6,56.3,54.5,51.7,48.85,45.55,43.05,43.7,44.75,45.55,46.35,47.150000000000006,47.75,48.45,49.25,50.1,51.4,53.1,55.35,58.4,61.4,62.9,63.7,63.85,63.35,62.05,60.8,58.65,56.2,52.8,50.15,49.6,50.2,50.6,48.475
55.35,53.1,50.2,47.1,43.9,42.8,42.8,42.7,42.75,42.7,52.4,50.3,47.650000000000006,44.6,41.75,40.8,40.95,41.05,41.45,41.85,42.4,43.0,43.6,44.35,45.25,46.25,47.150000000000006,48.6,50.8,53.9,55.85,56.2,55.85,54.8,53.6,51.7,48.9,45.2,42.2,41.3,41.55,41.95,42.5,43.15,43.650000000000006,44.45,45.3,46.1,47.1,48.55,49.8,51.4,54.4,57.6,59.15,59.1,58.55,57.7,56.45,54.6,51.85,48.9,45.650000000000006,43.6,44.2,44.9,45.65,46.5,47.1,47.7,48.35,49.0,50.1,51.7,53.45,55.75,58.75,61.75,63.2,63.9,64.15,63.6,62.65,61.4,59.2,56.6,53.2,50.6,49.7,50.1,48.75
56.85,55.150000000000006,52.95,50.0,47.0,43.8,42.55,42.45,42.35,42.1,54.0,52.35,50.25,47.8,44.7,41.6,40.6,40.650000000000006,41.1,41.6,42.0,42.45,43.1,43.650000000000006,44.45,45.45,46.25,47.25,48.6,50.85,53.95,55.95,56.2,55.9,55.3,53.85,51.8,49.0,45.3,42.25,41.4,41.45,41.9,42.7,43.150000000000006,43.85,44.650000000000006,45.35,46.2,47.5,48.7,49.85,51.75,54.45,57.85,59.2,59.45,58.8,57.95,56.7,54.650000000000006,52.1,49.0,46.2,43.85,44.3,45.0,45.8,46.5,47.1,47.7,48.150000000000006,48.95,50.400000000000006,52.25,53.7,56.15,59.150000000000006,61.95,63.55,64.2,64.45,63.8,63.2,61.8,59.75,57.1,53.5,50.7,49.6,48.975
57.75,56.7,55.0,52.7,49.85,46.650000000000006,43.5,42.25,42.05,41.8,55.1,54.1,52.35,50.35,47.7,44.55,41.3,40.35,40.8,41.150000000000006,41.650000000000006,42.150000000000006,42.6,43.2,43.9,44.5,45.4,46.2,47.35,48.75,51.0,54.05,56.05,56.45,56.35,55.9,53.85,51.9,49.05,45.4,42.3,41.3,41.5,42.2,42.650000000000006,43.3,44.1,44.6,45.35,46.5,47.7,48.7,50.05,52.0,54.55,58.0,59.55,59.8,59.2,58.25,56.7,54.55,52.1,49.2,46.8,44.0,44.400000000000006,45.2,45.85,46.5,46.95,47.4,48.1,49.3,50.95,52.6,54.05,56.4,59.4,62.25,63.85,64.5,64.75,64.45,63.55,62.1,60.150000000000006,57.25,53.7,50.8,49.25
57.85,57.650000000000006,56.650000000000006,54.75,52.45,49.6,46.55,43.150000000000006,41.85,41.650000000000006,55.25,55.05,54.150000000000006,52.55,50.4,47.55,44.45,41.25,40.45,40.8,41.25,41.75,42.150000000000006,42.650000000000006,43.4,43.85,44.5,45.3,46.150000000000006,47.5,48.85,51.150000000000006,54.3,56.25,56.85,56.8,55.8,53.95,51.9,49.0,45.45,42.5,41.35,41.7,42.05,42.75,43.55,43.900000000000006,44.8,45.7,46.55,47.6,48.75,50.25,52.05,54.75,58.1,59.75,59.95,59.5,58.45,56.650000000000006,54.6,52.35,49.85,47.05,44.25,44.55,45.2,45.8,46.35,46.75,47.3,48.4,49.85,51.3,52.8,54.55,56.650000000000006,59.7,62.5,64.45,65.05,65.4,64.85,64.05,62.45,60.3,57.45,53.8,49.85
57.3,57.75,57.650000000000006,56.45,54.4,52.15,49.3,46.05,42.650000000000006,41.3,54.55,55.25,55.1,54.25,52.6,50.3,47.4,44.2,41.150000000000006,40.55,41.0,41.4,41.8,42.25,42.85,43.35,43.75,44.6,45.4,46.2,47.4,49.0,51.4,54.55,56.650000000000006,57.3,56.8,55.85,54.0,51.9,49.25,45.75,42.55,41.55,41.6,42.2,43.05,43.45,44.0,45.150000000000006,45.85,46.6,47.85,49.0,50.25,52.45,55.0,58.25,59.95,60.1,59.650000000000006,58.4,56.7,54.95,52.8,50.25,47.25,44.45,44.5,45.2,45.6,46.05,46.650000000000006,47.6,48.9,50.150000000000006,51.75,53.25,54.85,56.85,60.05,62.8,64.75,65.65,65.85,65.35,64.35,62.55,60.45,57.25,50.25
54.55,57.150000000000006,57.7,57.35,55.95,54.150000000000006,51.8,48.85,45.55,42.35,52.25,54.55,55.3,55.150000000000006,54.3,52.4,50.2,47.35,44.1,41.1,40.7,40.95,41.45,41.9,42.4,42.9,43.45,43.9,44.55,45.35,46.2,47.35,49.2,51.45,54.7,56.95,57.3,56.9,55.75,54.1,52.150000000000006,49.45,45.8,42.650000000000006,41.6,41.8,42.5,43.05,43.55,44.3,45.2,45.7,46.8,48.0,49.1,50.5,52.6,55.2,58.45,60.0,60.2,59.650000000000006,58.4,57.1,55.1,53.2,50.4,47.35,44.45,44.55,45.1,45.4,46.0,46.95,48.05,49.3,50.8,52.150000000000006,53.5,54.95,57.1,60.4,63.25,65.15,65.95,66.1,65.65,64.4,62.65,60.35,50.65
52.05,54.45,57.150000000000006,57.45,56.85,55.6,53.9,51.35,48.3,45.25,49.5,52.35,54.7,55.3,55.2,54.1,52.150000000000006,50.05,47.4,44.150000000000006,41.15,40.650000000000006,41.05,41.45,41.95,42.45,42.9,43.3,43.85,44.55,45.35,46.4,47.7,49.35,51.7,55.1,57.05,57.3,56.85,55.85,54.3,52.35,49.7,46.1,42.85,41.8,42.05,42.45,43.05,43.85,44.4,45.150000000000006,45.9,46.95,48.05,49.400000000000006,50.8,52.6,55.45,58.7,60.1,60.2,59.75,58.9,57.1,55.45,53.35,50.5,47.4,44.45,44.6,44.9,45.4,46.3,47.45,48.4,49.85,51.4,52.4,53.7,55.150000000000006,57.4,61.150000000000006,63.8,65.25,66.0,66.35,65.69999999999999,64.45,62.55,51.075
50.45,51.9,54.5,56.8,57.05,56.4,55.3,53.5,50.85,48.2,47.8,49.3,52.4,54.7,55.5,55.05,53.8,52.25,50.0,47.4,44.25,41.1,40.7,41.05,41.55,42.05,42.45,42.85,43.3,43.85,44.5,45.5,46.7,47.9,49.5,51.95,55.35,57.150000000000006,57.400000000000006,56.95,56.1,54.5,52.650000000000006,49.6,46.2,43.0,41.95,42.0,42.35,43.3,43.85,44.5,45.3,46.0,47.15,48.400000000000006,49.6,50.95,52.95,55.7,58.75,60.1,60.35,60.05,58.95,57.4,55.6,53.45,50.5,47.45,44.75,44.35,44.9,45.85,46.8,47.75,49.1,50.55,51.6,52.6,53.95,55.4,58.2,61.650000000000006,64.19999999999999,65.55,66.05,66.4,65.75,64.3,50.7
49.2,50.15,51.9,54.3,56.35,56.6,56.25,54.95,53.05,50.8,46.7,47.75,49.5,52.45,54.8,55.45,54.95,53.8,52.150000000000006,50.05,47.45,44.3,41.2,40.75,41.2,41.6,42.150000000000006,42.5,42.75,43.35,43.8,44.8,45.8,46.6,48.0,49.7,52.150000000000006,55.5,57.0,57.400000000000006,57.15,56.3,54.9,52.5,49.8,46.25,43.15,41.8,42.0,42.75,43.35,43.85,44.7,45.35,46.25,47.35,48.55,49.8,51.35,53.2,55.8,58.9,60.4,60.650000000000006,60.25,59.2,57.6,55.8,53.4,50.6,47.5,44.650000000000006,44.5,45.35,46.3,47.2,48.45,49.75,50.75,51.650000000000006,52.75,54.2,56.0,58.8,62.0,64.69999999999999,65.75,66.15,66.4,65.6,50.675
48.05,49.1,50.15,51.9,54.05,55.95,56.5,55.85,54.75,52.85,45.4,46.6,47.85,49.650000000000006,52.75,54.8,55.45,55.0,53.8,52.25,50.150000000000006,47.55,44.45,41.3,40.95,41.4,41.75,42.1,42.3,42.75,43.25,44.0,44.85,45.75,46.6,48.2,49.8,52.25,55.55,57.150000000000006,57.6,57.35,56.5,54.7,52.6,49.65,46.3,43.35,42.0,42.4,42.75,43.35,44.150000000000006,44.85,45.45,46.7,47.6,48.7,50.0,51.45,53.150000000000006,55.7,59.150000000000006,60.6,61.0,60.55,59.5,57.6,55.650000000000006,53.55,50.8,47.650000000000006,44.7,45.0,45.85,46.75,47.85,49.05,49.9,50.9,51.9,53.3,54.55,56.55,59.150000000000006,62.6,65.0,65.85,66.2,66.3,50.150000000000006
47.25,47.9,49.0,50.0,51.6,53.7,55.7,56.0,55.55,54.4,44.6,45.4,46.7,47.85,49.75,52.6,54.9,55.45,55.0,53.8,52.35,50.3,47.7,44.650000000000006,41.55,41.05,41.35,41.7,41.9,42.3,42.7,43.4,44.0,44.8,45.85,46.95,48.45,49.85,52.45,55.75,57.4,57.85,57.6,56.4,54.85,52.55,49.7,46.3,43.3,42.25,42.3,42.7,43.55,44.25,44.75,45.9,46.6,47.65,48.8,50.05,51.45,53.05,56.1,59.1,60.8,61.05,60.650000000000006,59.55,57.75,55.900000000000006,53.7,50.9,47.65,45.1,45.45,46.3,47.3,48.45,49.25,50.0,51.05,52.25,53.7,55.1,57.05,59.6,62.85,65.1,65.85,66.15,50.0
46.55,47.2,47.85,48.85,49.85,51.150000000000006,53.45,55.5,55.7,55.25,43.9,44.8,45.6,46.7,47.95,49.6,52.7,54.8,55.45,55.2,53.9,52.55,50.5,47.8,44.75,41.6,41.150000000000006,41.4,41.45,41.9,42.2,42.8,43.35,44.0,44.9,46.0,47.15,48.45,50.05,52.6,56.05,57.75,58.05,57.4,56.55,54.6,52.5,49.6,46.35,43.7,42.2,42.25,43.0,43.7,44.25,45.2,46.0,46.8,47.7,48.8,50.0,51.4,53.35,56.45,59.3,60.75,61.0,60.65,59.5,57.95,56.1,53.85,51.2,48.150000000000006,45.55,45.85,46.7,47.8,48.55,49.25,50.150000000000006,51.35,52.8,54.05,55.5,57.5,59.95,63.0,65.05,65.6,49.725
46.0,46.55,47.1,47.8,48.55,49.7,50.85,53.150000000000006,55.2,55.45,43.3,44.150000000000006,44.85,45.6,46.8,47.8,49.55,52.7,54.8,55.6,55.25,54.05,52.8,50.6,47.85,44.75,41.650000000000006,41.1,41.25,41.5,41.85,42.3,42.8,43.25,44.05,45.25,46.150000000000006,47.2,48.55,50.150000000000006,52.85,56.3,58.0,58.05,57.5,56.45,54.650000000000006,52.3,49.7,46.7,43.85,42.2,42.55,43.150000000000006,43.7,44.650000000000006,45.25,45.9,46.85,47.7,48.75,50.1,51.5,53.8,56.6,59.4,60.650000000000006,61.1,60.7,59.75,58.2,56.400000000000006,54.3,51.75,48.7,46.05,46.3,47.35,48.0,48.6,49.5,50.55,51.95,53.1,54.3,56.0,57.8,60.150000000000006,62.85,64.75,49.525
