day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,Mean
162.3073170731707,162.96219512195125,163.75365853658533,164.7048780487805,165.73658536585364,166.88780487804885,168.5731707317073,171.17317073170727,172.73170731707316,173.32317073170736,56.33048780487804,57.002439024390256,57.763414634146336,58.72682926829268,59.913414634146335,61.26219512195123,63.39024390243901,66.2451219512195,67.7878048780488,68.49878048780488,68.68414634146342,68.36341463414634,67.509756097561,66.05731707317074,63.90609756097561,61.10853658536586,58.14024390243903,57.61341463414633,57.97439024390245,58.5109756097561,59.11463414634147,59.80853658536586,60.59756097560977,61.39268292682928,62.212195121951225,63.28536585365854,64.5560975609756,65.89268292682928,67.32560975609756,69.0658536585366,71.69146341463414,74.4560975609756,75.98780487804879,76.83170731707317,76.96463414634145,76.5,75.49268292682926,74.00853658536585,71.91463414634146,69.28048780487806,66.39146341463413,65.45487804878049,65.91463414634147,66.62560975609757,67.40609756097562,68.29634146341463,69.34756097560975,70.45365853658537,71.70853658536585,72.94878048780488,74.17682926829269,75.56463414634146,77.0890243902439,79.02926829268294,82.20731707317073,84.82439024390244,86.32926829268293,87.09634146341463,87.22926829268292,86.75731707317074,85.90731707317074,84.54634146341463,82.62439024390243,80.12073170731708,77.2109756097561,75.41829268292682,76.01829268292683,76.80243902439025,77.71463414634147,78.55121951219513,79.45853658536585,80.50731707317074,81.67560975609756,83.03292682926829,84.5060975609756,85.95365853658538,87.61707317073171,89.77560975609755,92.83780487804876,95.16707317073173,82.8179945799458
161.83170731707318,162.41097560975606,163.19024390243905,164.04024390243902,164.9341463414634,165.8682926829268,166.8621951219512,168.60975609756096,171.2878048780488,172.80365853658537,55.821951219512194,56.47073170731708,57.14878048780488,57.98292682926829,58.99024390243902,60.13536585365853,61.39512195121951,63.57073170731707,66.39634146341463,68.06097560975608,68.84268292682927,69.0670731707317,68.76219512195122,67.92073170731707,66.50365853658536,64.36585365853658,61.51463414634146,58.37682926829269,57.72560975609756,58.21341463414634,58.802439024390246,59.41829268292684,60.15731707317073,60.88170731707317,61.64268292682928,62.61951219512196,63.85243902439024,65.04512195121951,66.27682926829269,67.70975609756097,69.36463414634146,72.06463414634146,74.85487804878046,76.46463414634147,77.19390243902438,77.24024390243902,76.70487804878049,75.78414634146341,74.30121951219512,72.33536585365853,69.76463414634146,66.71341463414633,65.66951219512195,66.31097560975608,67.0109756097561,67.86341463414634,68.89024390243902,69.93048780487806,71.15,72.32560975609756,73.45243902439024,74.68902439024389,76.03414634146341,77.54756097560976,79.65853658536585,82.75365853658535,85.25853658536585,86.74634146341464,87.41219512195123,87.48048780487807,87.10365853658537,86.24390243902438,84.87439024390244,82.98902439024388,80.61341463414634,77.74878048780488,75.92073170731707,76.52926829268291,77.34268292682926,78.12439024390244,78.9829268292683,79.94878048780487,81.0841463414634,82.34512195121951,83.7390243902439,85.07804878048779,86.54268292682927,88.21219512195123,90.28292682926828,93.26829268292684,82.61617886178861
161.40487804878046,161.9329268292683,162.6463414634146,163.47804878048777,164.2670731707317,165.06707317073167,165.84146341463415,166.890243902439,168.71219512195125,171.3621951219512,55.36951219512196,55.95853658536587,56.6109756097561,57.36585365853659,58.24268292682928,59.209756097561,60.26829268292683,61.53536585365854,63.7158536585366,66.6719512195122,68.41341463414633,69.23536585365854,69.47317073170733,69.18048780487804,68.35975609756098,66.95487804878049,64.72682926829269,61.736585365853664,58.51463414634146,57.95609756097561,58.50853658536585,59.09878048780488,59.77439024390245,60.42560975609756,61.13292682926828,62.056097560975616,63.19268292682927,64.34756097560975,65.4390243902439,66.65121951219511,68.00853658536585,69.72682926829268,72.46463414634145,75.33292682926829,76.82682926829268,77.47195121951218,77.45365853658538,76.99878048780488,76.05975609756098,74.74024390243902,72.8109756097561,70.06463414634146,66.99756097560976,66.07317073170732,66.6829268292683,67.47560975609757,68.45365853658538,69.48658536585367,70.62926829268292,71.76585365853659,72.81829268292682,73.95853658536586,75.16463414634147,76.49878048780488,78.19268292682928,80.18780487804878,83.1719512195122,85.66585365853659,87.04390243902438,87.65975609756097,87.8170731707317,87.43170731707318,86.5609756097561,85.2060975609756,83.47560975609757,81.14146341463415,78.29512195121953,76.44512195121952,77.05243902439024,77.75731707317073,78.56219512195122,79.48780487804878,80.53536585365853,81.74634146341464,83.05121951219512,84.3280487804878,85.65975609756099,87.13536585365854,88.70243902439024,90.6780487804878,82.42983739837399
161.05365853658537,161.49268292682927,162.1780487804878,162.9585365853659,163.71219512195125,164.39878048780488,165.01829268292684,165.859756097561,166.95975609756096,168.76341463414636,54.97073170731706,55.49756097560976,56.09512195121951,56.8109756097561,57.60243902439024,58.44512195121953,59.32317073170731,60.38780487804878,61.75853658536585,63.97195121951219,67.03536585365855,68.80975609756098,69.66585365853659,69.87926829268294,69.61341463414634,68.79024390243903,67.3048780487805,64.95243902439023,61.92682926829269,58.750000000000014,58.265853658536585,58.8060975609756,59.44024390243903,60.0390243902439,60.68292682926828,61.54756097560975,62.63536585365854,63.691463414634136,64.75243902439024,65.81219512195122,66.9548780487805,68.35365853658537,70.10243902439024,72.93536585365854,75.70853658536586,77.10121951219513,77.67926829268292,77.73658536585367,77.27560975609755,76.51219512195124,75.21341463414635,73.0878048780488,70.40731707317073,67.45487804878047,66.4390243902439,67.16219512195123,68.06951219512194,69.05121951219512,70.17560975609756,71.23780487804878,72.25853658536585,73.3219512195122,74.4219512195122,75.64024390243902,77.15487804878047,78.71341463414635,80.60121951219513,83.60121951219513,85.96829268292683,87.30853658536586,88.00731707317074,88.15121951219513,87.73536585365852,86.87926829268294,85.67926829268293,83.98048780487804,81.67682926829268,78.88902439024389,76.97560975609757,77.46951219512196,78.20121951219512,79.06219512195122,80.06219512195122,81.21097560975609,82.44878048780487,83.6341463414634,84.89878048780488,86.25365853658536,87.60853658536585,89.09024390243901,82.28025745257455
160.70365853658538,161.1317073170732,161.7548780487805,162.4951219512195,163.19512195121953,163.85121951219514,164.3439024390244,165.04024390243902,165.91341463414636,166.97926829268292,54.606097560975606,55.10243902439024,55.63414634146341,56.29756097560976,57.05121951219513,57.79024390243902,58.55487804878047,59.42926829268293,60.517073170731706,61.985365853658536,64.32926829268294,67.45121951219512,69.240243902439,70.0548780487805,70.30853658536584,70.0390243902439,69.1219512195122,67.5280487804878,65.18780487804878,62.18170731707317,59.07560975609756,58.56951219512195,59.15487804878048,59.68780487804879,60.27317073170733,61.09390243902439,62.12439024390244,63.12560975609755,64.11707317073171,65.12560975609756,66.11341463414634,67.28780487804879,68.70975609756097,70.55243902439024,73.35000000000001,76.0,77.30853658536584,77.95487804878047,78.02073170731707,77.74268292682926,76.99268292682926,75.47682926829268,73.45121951219511,70.89512195121951,67.85243902439024,66.91951219512195,67.74878048780488,68.67439024390244,69.74756097560977,70.79756097560976,71.71951219512195,72.75975609756097,73.78536585365853,74.91341463414633,76.30975609756098,77.66341463414636,79.10853658536585,81.02682926829269,83.9219512195122,86.2439024390244,87.64756097560975,88.33170731707317,88.43658536585366,88.03658536585365,87.32682926829267,86.16463414634147,84.4951219512195,82.27682926829269,79.47682926829269,77.41219512195121,77.91219512195123,78.69634146341463,79.64878048780487,80.74878048780488,81.92804878048781,83.04268292682927,84.20365853658537,85.48048780487805,86.72317073170733,87.9951219512195,82.16888888888887
160.3841463414634,160.78414634146344,161.38658536585368,162.07682926829267,162.74268292682925,163.33170731707318,163.78414634146338,164.3475609756098,165.07439024390246,165.92926829268296,54.260975609756095,54.730487804878045,55.24024390243902,55.82317073170733,56.51829268292683,57.21829268292684,57.89146341463416,58.65487804878049,59.55121951219512,60.74146341463415,62.32439024390244,64.73292682926828,67.90000000000002,69.64024390243902,70.48780487804878,70.74634146341464,70.35487804878049,69.34756097560975,67.7890243902439,65.45487804878049,62.4780487804878,59.382926829268285,58.90121951219513,59.40487804878049,59.9280487804878,60.693902439024384,61.6780487804878,62.607317073170734,63.55487804878049,64.48414634146341,65.42073170731707,66.44878048780488,67.64268292682928,69.15365853658535,70.97073170731707,73.67439024390244,76.2170731707317,77.60243902439024,78.25,78.49634146341464,78.20365853658538,77.2439024390244,75.84512195121953,73.96097560975609,71.32926829268293,68.36829268292684,67.51585365853659,68.35975609756098,69.3780487804878,70.3731707317073,71.27073170731707,72.23170731707316,73.22073170731707,74.27682926829269,75.59024390243903,76.8048780487805,78.05243902439024,79.53658536585365,81.35731707317075,84.20243902439023,86.58902439024392,87.95121951219514,88.6060975609756,88.72317073170731,88.46463414634145,87.78414634146341,86.65609756097561,85.10731707317073,82.85365853658536,79.95731707317071,77.88170731707318,78.41829268292682,79.28780487804879,80.33292682926829,81.45731707317071,82.52560975609757,83.61341463414635,84.78658536585365,85.95975609756098,87.0841463414634,82.08224932249323
160.14268292682928,160.45975609756096,161.05243902439022,161.71585365853662,162.31951219512197,162.86951219512196,163.2597560975609,163.77682926829266,164.38292682926829,165.0719512195122,53.99390243902438,54.3939024390244,54.87073170731707,55.42195121951219,56.03902439024391,56.69512195121951,57.31829268292682,57.97682926829269,58.79512195121951,59.77926829268294,61.05365853658536,62.693902439024384,65.1829268292683,68.29756097560977,70.0658536585366,70.92439024390244,71.05,70.5829268292683,69.64146341463415,68.05975609756098,65.7439024390244,62.79634146341463,59.72195121951219,59.13780487804878,59.62073170731708,60.354878048780506,61.26829268292682,62.16219512195122,63.05,63.917073170731705,64.78414634146341,65.75853658536585,66.8048780487805,68.09512195121951,69.58414634146341,71.29268292682929,73.93414634146342,76.52439024390245,77.91707317073171,78.72682926829269,78.95975609756098,78.4609756097561,77.60975609756096,76.35487804878048,74.38658536585366,71.84634146341463,68.9939024390244,68.1268292682927,69.05853658536587,70.00121951219512,70.83658536585367,71.78292682926829,72.68658536585366,73.71463414634145,74.9548780487805,76.06463414634148,77.1841463414634,78.48170731707319,79.8609756097561,81.61585365853658,84.5280487804878,86.87804878048782,88.23048780487804,88.89634146341463,89.13658536585368,88.9170731707317,88.27317073170731,87.25365853658536,85.66951219512195,83.34146341463413,80.47560975609757,78.41829268292685,79.02926829268294,79.9890243902439,81.02926829268294,82.05121951219512,83.08536585365853,84.18414634146342,85.26463414634145,86.29146341463414,82.01119241192413
159.96585365853662,160.2280487804878,160.7329268292683,161.36951219512198,161.96341463414635,162.4512195121951,162.79634146341465,163.24999999999997,163.79634146341462,164.35731707317078,53.79390243902439,54.10731707317072,54.54146341463413,55.04146341463415,55.61463414634146,56.21951219512195,56.790243902439016,57.40609756097561,58.10365853658536,59.01951219512195,60.09634146341463,61.40975609756098,63.09878048780487,65.60243902439024,68.75121951219512,70.5,71.22073170731707,71.28658536585365,70.88414634146342,69.9,68.34390243902439,66.06219512195122,63.15365853658537,59.97195121951219,59.365853658536594,60.05975609756097,60.928048780487806,61.75853658536585,62.61219512195123,63.41463414634146,64.20609756097562,65.12439024390245,66.11219512195122,67.25243902439026,68.5280487804878,69.90975609756099,71.5512195121951,74.27926829268293,76.84390243902439,78.41341463414636,79.18170731707316,79.21829268292683,78.85853658536585,78.13048780487804,76.79024390243903,74.90365853658537,72.45975609756096,69.63170731707316,68.83658536585367,69.67804878048781,70.45487804878049,71.34390243902439,72.24390243902438,73.18536585365852,74.40000000000002,75.4182926829268,76.44024390243901,77.61341463414634,78.80975609756098,80.09878048780487,81.89878048780487,84.81219512195122,87.14268292682927,88.51463414634145,89.3170731707317,89.59634146341465,89.39390243902439,88.87073170731708,87.81707317073172,86.14878048780487,83.83292682926829,81.02560975609757,79.04024390243903,79.72682926829268,80.68170731707318,81.61951219512197,82.60853658536585,83.65243902439026,84.66463414634146,85.59878048780489,81.95390243902439
160.84512195121945,160.0512195121951,160.5048780487805,161.04390243902438,161.61463414634144,162.07682926829273,162.36951219512193,162.77317073170732,163.2621951219512,163.759756097561,54.53414634146343,53.90853658536585,54.265853658536585,54.72317073170732,55.234146341463415,55.78902439024389,56.28536585365854,56.87439024390244,57.5219512195122,58.33170731707316,59.32439024390244,60.4390243902439,61.7890243902439,63.507317073170725,66.07560975609756,69.1829268292683,70.79756097560976,71.47439024390245,71.60121951219513,71.15243902439025,70.18414634146342,68.67317073170732,66.4329268292683,63.4170731707317,60.230487804878045,59.80121951219513,60.62560975609756,61.41585365853659,62.20975609756098,62.96219512195122,63.70000000000001,64.55,65.47560975609757,66.54878048780488,67.68658536585367,68.86463414634146,70.17317073170732,71.89756097560975,74.61219512195122,77.35,78.86341463414634,79.44634146341464,79.61707317073173,79.38048780487804,78.57073170731707,77.3109756097561,75.50975609756098,73.07073170731708,70.35121951219513,69.46951219512194,70.13170731707318,70.96585365853659,71.80121951219512,72.75000000000001,73.86707317073171,74.85731707317073,75.78780487804877,76.86951219512196,77.9280487804878,79.04024390243903,80.36341463414634,82.15121951219511,85.09634146341463,87.43048780487804,88.92317073170732,89.77317073170731,90.05,89.99268292682926,89.42926829268292,88.26951219512196,86.61219512195122,84.37195121951218,81.70853658536585,79.76707317073172,80.43048780487806,81.27560975609755,82.17439024390244,83.17317073170732,84.1280487804878,84.97439024390245,81.92898373983739
163.8707317073171,160.92073170731712,160.33170731707318,160.8121951219512,161.28658536585365,161.72682926829265,161.9853658536585,162.3353658536585,162.77682926829266,163.2317073170732,57.559756097560985,54.64024390243903,54.05121951219513,54.44878048780487,54.90609756097561,55.3890243902439,55.85609756097562,56.37073170731707,56.973170731707306,57.736585365853664,58.62073170731708,59.66219512195124,60.8,62.2,63.97560975609755,66.55000000000001,69.4939024390244,71.03658536585367,71.79024390243903,71.87439024390245,71.44756097560975,70.52073170731705,69.05,66.69878048780488,63.72560975609756,60.69512195121951,60.38658536585367,61.115853658536594,61.87073170731708,62.55975609756097,63.248780487804886,64.04024390243902,64.88780487804878,65.91951219512195,66.99634146341464,68.00975609756098,69.1280487804878,70.50853658536585,72.20243902439023,75.1280487804878,77.79634146341462,79.11829268292682,79.85121951219512,80.14634146341463,79.82073170731708,79.07804878048782,77.89268292682928,76.10365853658537,73.72317073170731,71.00121951219512,69.92073170731707,70.63658536585365,71.42682926829268,72.32926829268294,73.42317073170732,74.30365853658536,75.21463414634147,76.22073170731707,77.15975609756099,78.1439024390244,79.2719512195122,80.59756097560975,82.44756097560978,85.40487804878047,87.8451219512195,89.38170731707315,90.23902439024388,90.65365853658535,90.52560975609757,89.8780487804878,88.73536585365852,87.1390243902439,85.0439024390244,82.46585365853659,80.4939024390244,81.02073170731707,81.83048780487805,82.73780487804878,83.63292682926827,84.42926829268293,81.98265582655826
