Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
102.54359683794465,21.883957452803607,157.92305263157894,27.35849592840442,30.387220910261917,32.239545329400194,105.99236574746008
96.05130434782608,21.823950408565796,158.76660526315789,26.761298476175114,29.39079969944181,32.452765585054074,102.9491727140784
89.96249011857707,21.842358410819948,156.95923684210527,26.418318148834956,28.57896629454702,32.57662064896755,100.14688679245283
84.30146245059291,21.713183291067907,154.62463157894734,25.961449649278403,27.81515564620009,32.65392979351033,97.24344702467346
80.3495256916996,21.763246689208227,154.50305263157892,25.775196726598402,27.12992271361099,32.816903048180926,94.78600870827289
74.4484584980237,21.787352071005916,154.78365789473682,25.632314762557446,26.592939029626447,33.14563461160276,92.52750362844702
70.25169960474308,21.930714285714284,153.73484210526314,25.744610578085947,26.164036066981538,33.42855299901671,90.41190856313497
66.5698418972332,21.85460270498732,153.45642105263158,25.819258647101506,26.02343495062258,33.74253156342183,88.61113207547172
68.71802371541501,23.06259016624401,153.96884210526315,26.91961017495767,29.64300665521683,34.01005958702065,92.48092162554427
82.41328063241109,27.37617709213863,154.4368421052631,30.2438881722164,33.33712322885359,35.42727885939036,101.21727140783742
97.50450592885373,32.35599464637926,155.87989473684212,32.96085342255906,35.521212966938606,35.89136774827926,102.72946298984037
106.8305533596838,35.985131727247115,161.08831578947368,34.31174393291946,36.42308823529412,35.84145683382497,99.93263425253993
112.6016996047431,37.721596928712316,166.09368421052633,34.62419575909055,35.49068269643624,35.32756519174042,97.0181132075472
115.53984189723319,38.212721189067345,167.23473684210524,34.13761831814884,33.50252683555174,34.954974237954765,93.32794629898406
115.61474308300394,37.27914060298676,164.77102631578947,33.13381157784407,31.210083726921425,34.35619036381514,89.40073294629897
113.54992094861663,35.85276204564666,165.51713157894739,32.27603039587197,28.835408973808498,33.420441297935106,85.09875907111753
107.9167984189723,33.28059876021415,163.68344736842107,30.17716681448037,26.349201373980247,32.28754552605702,80.65175616835994
95.93565217391306,27.212500000000006,158.99418421052633,26.259406998306858,24.081958995276946,29.735376401179938,76.02037010159651
79.63766798418972,21.768584108199494,155.28726315789473,23.55620091913247,22.05441391155002,28.07422536873156,71.62477503628449
67.5897628458498,20.633016342631727,155.22471052631576,22.18412480851407,20.335004293688282,27.93263815142577,68.95870827285921
57.56256916996048,19.991848408002255,156.18115789473686,21.228759171168267,19.553118291112067,27.918701474926255,67.19645137880987
50.01612648221342,19.722261904761904,157.08578947368417,20.403421752801737,18.907357234864747,27.956272173058014,65.06354862119014
45.1708695652174,19.571186249647788,158.25713157894742,19.978892203499157,18.447122155431515,28.16844306784661,63.17524673439766
39.62715415019762,19.905901662440122,162.52726315789477,19.63907925501895,18.306362172606267,28.392095968534907,61.4513788098694
35.35814229249013,19.88577345731192,164.2714736842105,19.07754898008546,17.889010304851872,28.570417305801374,59.39676342525399
32.49695652173913,20.162816286277824,167.30431578947366,18.98940619205031,17.471507084585664,29.09621022615536,57.78939042089985
29.77237154150198,20.5458685545224,168.10513157894738,19.198164960090306,17.14618076427652,29.48749046214356,56.34505805515239
27.49719367588933,20.85695548041702,169.04049999999998,19.23930057244215,16.952320738514377,29.874690265486727,54.77862119013062
26.762015810276672,21.41357917723302,171.85410526315786,19.541246875755867,16.698565908115068,30.36349596853491,53.80195936139333
24.29719367588933,21.847120315581854,174.36000000000004,19.790824800451503,16.62160261914985,30.998770698131757,52.548316400580546
23.23565217391304,22.364592843054382,175.8864210526316,20.240389018785777,16.699640403606697,31.566155358898715,51.84919448476051
22.13620553359684,22.73361228515075,177.91463157894736,20.768838184310248,16.98439566337484,32.14596597836774,51.03833091436865
22.62272727272727,24.287672583826428,181.56536842105265,22.17861001370636,20.661683125805066,32.48856578171092,55.18698113207548
29.05584980237154,28.72429909833756,183.21042105263157,25.1776074336854,23.82930120223272,33.8050918387414,62.103483309143705
37.53806324110672,33.580374049027895,186.7282894736842,27.394617431266624,25.390400386431946,34.10789852507374,62.06105224963714
41.869762845849806,36.98187165398704,193.08852631578947,28.31066072724341,25.686276298840703,33.90866961651918,58.56362844702467
44.439525691699615,38.5335087348549,198.59355263157894,28.468050068531802,24.34471768999571,33.41431819075713,55.035754716981124
45.87249011857707,39.04651239785855,199.73252631578944,27.893390711924532,22.13486260197509,33.04198643067847,51.30267053701016
45.52209486166009,38.15546351084812,197.97186842105262,26.81330162057567,19.926543580936027,32.497290265486726,47.78893323657474
44.5196442687747,36.872230910115526,200.97747368421054,26.185236233169398,17.77412516101331,31.736534906588005,44.56772859216256
41.91786561264822,34.64748520710059,203.09273684210527,24.611858421349677,15.843023829969946,30.960999213372663,41.55042089985487
37.597193675889336,29.31392716258101,202.18155263157897,21.583122228493103,14.554404250751396,28.918763618485748,39.11078374455733
30.602490118577077,24.388512961397574,202.7373421052632,20.060317665081026,13.922112494632893,27.738167944936087,38.00833091436866
25.570790513833984,23.776571569456184,206.62407894736845,19.543755946142067,13.269332331472736,28.045991937069815,37.79428882438315
21.704387351778646,23.605626937165397,210.7195789473684,19.218945819559785,13.317005152425935,28.42534198623402,37.58976052249637
19.258853754940716,23.766912510566353,214.342,18.96323147625575,13.405173894375267,28.836839331366757,37.10063860667635
19.151501976284578,24.0709101155255,218.44726315789475,18.999603321776988,13.63056462000859,29.329247000983283,36.84629898403483
17.618063241106714,24.78223302338687,225.47936842105264,19.123194388454404,14.018902962644912,29.93816420845625,36.635137880986925
17.184426877470358,25.06059946463793,229.9289210526316,19.06208377005563,14.191012237011591,30.370148475909538,35.83129172714079
