day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,Median
48.6,48.95,49.35,50.05,51.2,52.5,54.0,56.9,58.85,59.05,46.0,46.7,47.7,48.5,49.55,51.0,53.2,56.25,58.0,58.55,58.1,57.25,55.55,53.25,50.45,47.35,44.0,43.150000000000006,43.2,43.4,43.85,44.35,44.95,45.8,46.35,47.2,48.4,49.5,51.05,52.8,55.8,58.5,60.25,61.0,60.5,59.5,57.95,55.4,52.35,48.9,45.650000000000006,44.150000000000006,44.650000000000006,45.3,46.05,46.7,47.5,48.55,49.6,50.85,52.0,53.3,54.9,57.0,59.8,62.75,64.25,64.8,64.45,63.650000000000006,62.1,60.05,57.650000000000006,54.25,50.9,48.25,48.8,49.650000000000006,50.6,51.45,52.3,53.35,54.7,56.2,57.9,59.8,61.5,63.8,67.05,69.55,52.325
48.0,48.3,48.8,49.4,50.05,51.1,52.05,53.8,56.75,58.4,45.45,46.05,46.7,47.7,48.45,49.5,50.900000000000006,53.05,56.25,58.0,58.5,58.15,57.35,55.8,53.45,50.6,47.4,43.9,42.9,43.0,43.35,43.85,44.4,45.05,45.6,46.4,47.5,48.45,49.8,51.0,53.0,55.95,58.75,60.55,61.0,60.45,59.55,57.85,55.3,52.3,49.3,45.8,44.35,45.0,45.5,46.2,46.95,47.8,48.9,49.8,51.05,52.2,53.4,55.0,57.4,60.0,62.95,64.4,64.8,64.5,63.85,62.25,60.35,57.85,54.75,51.25,48.650000000000006,49.2,50.05,50.85,51.6,52.55,53.85,55.25,56.7,58.2,60.150000000000006,61.9,64.0,67.2,51.825
47.5,47.75,48.150000000000006,48.7,49.4,50.0,50.95,51.8,53.8,56.55,45.0,45.4,46.05,46.75,47.55,48.45,49.45,50.85,53.05,56.1,58.05,58.75,58.5,57.55,56.05,53.55,50.75,47.3,43.55,42.7,42.95,43.4,44.0,44.5,45.0,45.8,46.75,47.650000000000006,48.75,49.650000000000006,51.05,53.1,55.95,59.2,60.650000000000006,60.95,60.55,59.650000000000006,57.7,55.4,52.650000000000006,49.4,45.8,44.6,45.0,45.6,46.45,47.2,48.150000000000006,49.25,50.1,51.1,52.2,53.650000000000006,55.55,57.75,60.2,63.150000000000006,64.5,64.75,64.8,63.9,62.55,60.650000000000006,58.2,55.25,51.6,49.25,49.6,50.3,51.0,51.9,53.1,54.35,55.8,57.0,58.650000000000006,60.4,62.1,64.1,51.35
46.95,47.1,47.45,48.1,48.75,49.2,49.75,50.55,51.45,53.650000000000006,44.5,45.0,45.55,46.150000000000006,46.7,47.4,48.3,49.3,50.9,53.0,56.25,58.3,59.0,58.650000000000006,57.7,56.1,53.6,50.650000000000006,47.2,43.5,42.6,43.0,43.5,44.1,44.55,45.1,46.05,46.85,47.8,48.75,49.75,51.2,53.35,56.4,59.3,60.6,60.95,60.5,59.6,57.95,55.7,52.75,49.6,46.2,44.650000000000006,45.2,45.95,46.7,47.6,48.5,49.45,50.150000000000006,51.2,52.6,54.1,55.95,57.95,60.4,63.150000000000006,64.45,64.95,64.85,64.05,62.7,61.2,58.6,55.7,52.150000000000006,49.8,49.85,50.45,51.3,52.35,53.6,54.85,56.05,57.45,59.0,60.5,62.150000000000006,51.2
46.45,46.6,46.95,47.4,48.150000000000006,48.6,48.95,49.5,50.25,51.3,44.0,44.4,45.1,45.55,46.1,46.75,47.150000000000006,48.2,49.35,51.0,53.2,56.45,58.5,59.2,58.9,57.75,56.0,53.5,50.55,47.25,43.55,42.7,43.2,43.6,44.0,44.5,45.4,46.1,46.95,47.75,48.8,49.9,51.25,53.650000000000006,56.650000000000006,59.25,60.55,60.9,60.45,59.8,58.2,55.7,52.85,49.85,46.45,44.85,45.5,46.25,47.1,48.0,48.8,49.55,50.25,51.4,52.95,54.4,56.1,57.95,60.35,63.1,64.65,65.05,65.0,64.2,62.95,61.3,59.1,56.25,52.7,49.95,50.05,50.8,51.7,52.9,54.2,55.2,56.4,57.85,59.25,60.5,50.9
46.05,46.15,46.55,46.9,47.5,47.900000000000006,48.150000000000006,48.7,49.2,49.85,43.6,43.95,44.6,45.0,45.45,46.150000000000006,46.55,47.2,48.3,49.3,50.9,53.4,56.7,58.650000000000006,59.35,58.95,57.75,55.8,53.55,50.45,47.2,43.55,42.8,43.150000000000006,43.6,44.150000000000006,44.8,45.45,46.35,46.9,47.75,48.8,49.9,51.6,53.75,56.55,59.2,60.6,60.9,60.7,60.0,58.150000000000006,55.650000000000006,53.3,50.05,46.55,45.3,45.85,46.7,47.4,48.2,48.85,49.650000000000006,50.5,51.9,53.2,54.55,56.150000000000006,58.05,60.4,63.3,64.8,65.35,65.05,64.55,63.35,61.75,59.6,56.7,53.05,50.1,50.3,51.150000000000006,52.35,53.5,54.5,55.7,56.85,58.0,59.3,50.475
45.7,45.8,46.1,46.4,46.9,47.150000000000006,47.55,47.8,48.3,48.95,43.2,43.5,44.25,44.55,44.9,45.5,45.9,46.25,47.3,48.25,49.35,51.05,53.65,56.85,58.9,59.35,58.95,57.6,56.0,53.4,50.45,47.35,43.650000000000006,42.9,43.25,43.7,44.3,44.85,45.6,46.150000000000006,47.0,47.9,48.95,50.150000000000006,51.6,53.75,56.45,59.1,60.6,61.2,60.85,60.05,58.55,56.1,53.55,50.25,46.95,45.55,46.25,47.1,47.75,48.2,48.9,49.75,50.95,52.0,53.25,54.650000000000006,56.1,58.1,60.6,63.5,64.9,65.4,65.5,64.95,63.75,62.3,60.150000000000006,57.1,53.25,50.5,50.85,51.8,52.9,53.8,55.0,56.05,57.05,58.1,50.675
45.45,45.5,45.75,46.0,46.45,46.85,46.85,47.2,47.5,47.95,42.9,43.05,43.75,44.2,44.35,44.8,45.35,45.6,46.3,47.25,48.2,49.5,51.1,53.85,57.05,58.9,59.35,58.8,57.6,56.0,53.4,50.45,47.35,43.7,42.95,43.3,43.95,44.3,44.95,45.5,46.25,47.1,48.0,49.150000000000006,50.35,51.650000000000006,53.8,56.6,59.2,60.85,61.35,60.95,60.1,58.95,56.45,53.8,50.7,47.45,46.0,46.5,47.35,47.8,48.35,49.150000000000006,50.25,51.2,52.2,53.45,54.7,56.2,58.2,60.75,63.650000000000006,65.1,65.8,65.75,65.35,64.35,62.7,60.5,57.25,53.650000000000006,51.05,51.25,52.35,53.35,54.25,55.3,56.25,57.05,50.875
46.7,45.25,45.45,45.7,46.05,46.45,46.4,46.6,46.9,47.1,43.8,42.8,43.4,43.8,44.05,44.25,44.7,45.15,45.6,46.4,47.35,48.3,49.650000000000006,51.2,54.1,57.1,58.9,59.3,58.85,57.650000000000006,55.85,53.650000000000006,50.650000000000006,47.35,43.55,43.0,43.6,43.9,44.45,44.9,45.650000000000006,46.3,47.150000000000006,48.2,49.3,50.35,51.7,54.05,56.85,59.5,60.95,61.3,61.05,60.4,59.2,56.85,54.3,51.2,48.0,46.3,46.85,47.4,47.85,48.55,49.7,50.45,51.35,52.35,53.45,54.6,56.2,58.3,60.95,64.05,65.4,66.15,66.15,65.85,64.65,62.95,60.85,57.650000000000006,54.3,51.75,51.9,52.8,53.7,54.55,55.4,56.1,50.925000000000004
50.2,46.4,45.3,45.4,45.7,46.1,46.05,46.1,46.1,46.4,47.2,43.9,43.150000000000006,43.35,43.650000000000006,43.95,44.150000000000006,44.4,45.0,45.55,46.5,47.4,48.4,49.650000000000006,51.5,54.2,57.150000000000006,58.85,59.4,58.6,57.5,55.95,53.8,50.7,47.3,43.7,43.2,43.6,44.0,44.45,45.0,45.85,46.35,47.4,48.35,49.3,50.35,51.75,54.0,57.0,59.650000000000006,61.05,61.55,61.4,60.75,59.4,57.150000000000006,54.55,51.45,48.35,46.650000000000006,46.85,47.4,48.1,49.1,49.95,50.6,51.5,52.3,53.4,54.7,56.25,58.4,61.35,64.4,65.7,66.45,66.6,66.1,64.85,63.150000000000006,61.3,58.2,54.9,52.3,52.35,53.2,54.0,54.7,55.3,50.650000000000006
