day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
61.45,62.0,62.8,63.7,64.8,66.5,69.0,71.85,73.0,73.2,73.0,71.95,70.45,68.1,64.95,61.7,58.150000000000006,53.95,52.3,52.55,52.6,52.6,52.8,53.05,53.45,53.8,54.3,54.8,55.8,57.05,58.85,61.6,63.1,63.3,62.95,61.9,60.4,58.05,55.5,52.45,48.45,45.05,44.650000000000006,44.75,44.650000000000006,44.9,45.05,45.35,45.7,46.150000000000006,46.650000000000006,47.25,47.9,48.85,49.9,51.95,53.95,54.2,53.5,52.650000000000006,50.85,48.95,46.35,43.5,40.4,38.6,38.6,38.85,39.2,39.3,39.3,39.650000000000006,39.6,40.0,40.45,40.6,41.150000000000006,41.7,42.5,44.0,45.25,45.650000000000006,45.25,44.3,43.3,41.85,39.95,37.75,35.8,35.5,35.7,50.85
60.6,61.2,61.75,62.55,63.35,64.6,66.0,68.7,71.6,72.6,73.0,72.6,71.6,69.85,67.5,64.69999999999999,61.45,57.75,53.4,51.95,52.05,52.1,52.25,52.45,52.75,53.1,53.3,53.95,54.55,55.5,56.8,58.4,61.150000000000006,62.9,63.0,62.6,61.7,59.85,57.6,55.1,51.95,48.0,44.650000000000006,44.3,44.3,44.35,44.35,44.75,45.2,45.5,45.9,46.4,46.9,47.6,48.35,49.4,51.55,53.4,53.650000000000006,53.25,52.3,50.65,48.8,46.1,43.35,40.150000000000006,38.3,38.5,38.7,38.9,39.1,39.1,39.05,39.35,39.85,39.95,40.35,40.95,41.6,42.25,43.5,44.95,45.35,44.85,44.1,43.1,41.85,40.25,38.05,36.0,35.5,51.55
59.85,60.4,60.85,61.55,62.25,63.1,64.3,65.6,68.4,71.2,72.4,72.7,72.05,71.0,69.1,67.1,64.4,61.25,57.3,53.1,51.55,51.7,51.7,51.75,52.150000000000006,52.35,52.5,53.0,53.7,54.150000000000006,54.95,56.3,57.9,60.8,62.45,62.7,62.3,61.3,59.5,57.25,54.650000000000006,51.45,47.55,44.35,43.8,43.9,43.8,44.1,44.55,44.9,45.25,45.7,46.1,46.5,47.1,47.9,49.1,51.1,52.9,53.2,52.9,52.2,50.4,48.5,45.95,43.2,39.8,38.3,38.3,38.45,38.7,38.75,38.75,38.85,39.1,39.45,39.650000000000006,40.1,40.8,41.4,41.9,43.25,44.650000000000006,45.1,44.65,44.0,43.2,42.0,40.55,38.25,35.95,51.45
59.3,59.7,60.1,60.650000000000006,61.150000000000006,61.8,62.75,63.9,65.35,68.1,70.8,72.1,72.25,71.45,70.55,68.9,66.9,64.0,60.75,56.9,52.6,51.3,51.2,51.25,51.45,51.7,51.85,52.2,52.7,53.2,53.75,54.45,55.8,57.7,60.4,62.05,62.4,61.9,60.9,59.2,56.8,54.150000000000006,51.1,47.2,43.9,43.5,43.5,43.6,43.9,44.25,44.7,44.9,45.4,45.7,46.0,46.75,47.6,48.7,50.5,52.650000000000006,53.05,52.75,51.9,50.05,48.1,45.75,42.8,39.75,38.1,38.05,38.25,38.4,38.3,38.5,38.7,38.9,39.1,39.5,40.0,40.6,41.0,41.650000000000006,42.8,44.2,44.95,44.7,44.2,43.35,42.150000000000006,40.650000000000006,38.2,51.2
58.75,59.1,59.4,59.8,60.3,60.8,61.4,62.3,63.6,64.9,67.7,70.4,71.6,71.65,71.15,70.2,68.65,66.44999999999999,63.6,60.3,56.3,52.3,50.9,50.8,50.9,51.150000000000006,51.2,51.5,51.95,52.3,52.9,53.25,54.150000000000006,55.5,57.4,60.1,61.75,62.05,61.55,60.4,58.7,56.4,53.7,50.85,46.7,43.6,43.05,43.2,43.45,43.650000000000006,44.05,44.3,44.75,45.150000000000006,45.25,45.75,46.5,47.2,48.3,50.150000000000006,52.4,52.95,52.650000000000006,51.6,49.75,47.95,45.4,42.650000000000006,39.5,37.85,38.05,37.95,37.8,38.0,38.35,38.4,38.75,39.05,39.55,39.9,40.3,40.7,41.45,42.55,44.150000000000006,44.75,44.9,44.45,43.5,42.25,40.5,50.9
57.95,58.4,58.8,59.25,59.55,60.05,60.5,61.1,62.0,63.2,64.6,67.2,69.9,71.0,71.35,70.8,69.75,68.25,66.15,63.150000000000006,59.6,55.85,51.8,50.4,50.4,50.55,50.6,50.8,51.3,51.75,52.2,52.35,52.85,53.85,55.2,56.95,59.75,61.4,61.7,61.1,59.9,58.3,56.150000000000006,53.4,50.45,46.3,43.2,42.75,42.9,43.25,43.45,43.7,44.1,44.3,44.650000000000006,45.0,45.5,46.1,46.85,47.85,49.85,52.2,52.7,52.45,51.150000000000006,49.55,47.55,45.2,42.4,39.3,37.7,37.650000000000006,37.5,37.650000000000006,37.75,37.85,38.1,38.5,38.9,39.35,39.6,40.0,40.55,41.25,42.55,44.25,44.85,44.95,44.650000000000006,43.35,42.1,50.55
57.650000000000006,57.9,58.1,58.55,58.9,59.25,59.650000000000006,60.2,60.75,61.650000000000006,62.8,64.19999999999999,66.55,69.35,70.8,71.1,70.45,69.45,67.8,65.69999999999999,62.650000000000006,59.2,55.45,51.4,50.1,50.0,50.05,50.2,50.6,51.0,51.5,51.6,52.0,52.6,53.45,54.9,56.5,59.25,61.0,61.2,60.55,59.6,58.0,55.85,53.0,49.95,46.0,42.85,42.6,42.7,43.0,43.150000000000006,43.4,43.7,44.0,44.35,44.7,45.1,45.7,46.55,47.650000000000006,49.650000000000006,52.0,52.2,52.1,50.7,49.2,47.5,45.0,42.2,39.05,37.3,37.150000000000006,37.3,37.55,37.4,37.650000000000006,38.0,38.35,38.650000000000006,38.95,39.4,39.8,40.3,41.150000000000006,42.650000000000006,44.4,45.150000000000006,45.1,44.8,43.3,50.2
59.650000000000006,57.6,57.7,57.95,58.25,58.6,58.9,59.4,59.9,60.5,61.35,62.3,63.650000000000006,66.0,68.80000000000001,70.35,70.7,70.05,69.05000000000001,67.25,65.1,62.4,58.85,54.85,51.0,49.650000000000006,49.55,49.55,50.0,50.5,50.8,50.9,51.2,51.8,52.25,53.1,54.5,56.150000000000006,58.85,60.650000000000006,60.8,60.25,59.45,57.75,55.55,52.6,49.4,45.7,42.6,42.4,42.5,42.7,43.0,43.1,43.25,43.650000000000006,44.1,44.35,44.7,45.35,46.3,47.35,49.35,51.6,51.95,51.650000000000006,50.3,49.05,47.25,44.85,41.8,38.55,36.8,37.0,37.3,36.95,37.2,37.5,37.7,38.1,38.35,38.7,39.1,39.45,40.1,41.150000000000006,42.75,44.8,45.4,45.35,44.75,50.3
63.150000000000006,59.5,57.4,57.45,57.7,57.9,58.2,58.7,59.2,59.650000000000006,60.35,60.85,61.8,63.05,65.5,68.44999999999999,70.0,70.2,69.7,68.7,66.75,64.7,61.95,58.35,54.4,50.45,49.2,49.150000000000006,49.4,49.7,50.1,50.4,50.45,50.95,51.4,51.95,52.75,54.1,55.75,58.5,60.25,60.55,60.1,59.2,57.4,55.0,52.05,49.0,45.45,42.4,42.150000000000006,42.2,42.4,42.7,42.6,42.95,43.3,43.8,44.05,44.5,45.1,46.05,47.2,49.150000000000006,51.1,51.6,51.2,50.150000000000006,48.75,47.0,44.35,41.5,38.1,36.7,36.9,36.75,36.8,37.05,37.4,37.6,37.7,38.1,38.35,38.650000000000006,39.1,40.150000000000006,41.25,42.9,44.95,45.55,45.2,50.150000000000006
66.8,63.0,59.4,57.150000000000006,57.2,57.3,57.55,57.95,58.4,58.8,59.4,59.9,60.5,61.3,62.6,65.0,68.19999999999999,69.65,69.9,69.25,68.1,66.4,64.35,61.35,57.9,53.9,49.9,48.8,49.0,49.2,49.5,49.6,49.85,50.25,50.6,51.05,51.7,52.5,53.8,55.45,57.9,59.8,60.35,59.9,58.95,56.85,54.55,51.75,48.6,45.150000000000006,42.1,41.85,41.9,42.1,42.2,42.3,42.75,42.95,43.45,43.8,44.25,44.85,45.75,46.95,49.05,50.8,51.25,50.95,49.95,48.3,46.6,43.85,41.0,37.9,36.75,36.6,36.55,36.650000000000006,36.95,37.2,37.150000000000006,37.45,37.8,38.05,38.25,39.3,40.4,41.5,43.3,45.2,45.55,49.9
