day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Mean
129.4506172839506,130.45555555555552,131.60123456790123,132.92345679012345,134.48271604938273,136.41851851851854,139.48395061728394,142.71728395061726,144.1888888888889,144.58888888888887,144.1086419753086,142.93827160493828,141.179012345679,138.84567901234567,136.08271604938275,132.80493827160495,129.12592592592594,125.50370370370368,124.7493827160494,125.12592592592594,125.48765432098766,126.05432098765434,126.65308641975308,127.2641975308642,127.9074074074074,128.7,129.6074074074074,130.64197530864195,131.8395061728395,133.3604938271605,135.53333333333336,138.8641975308642,141.1,141.70617283950617,141.48888888888888,140.62716049382715,139.10370370370373,137.00493827160494,134.3740740740741,131.26296296296297,127.8320987654321,125.15308641975308,125.08641975308642,125.4888888888889,125.8851851851852,126.29382716049383,126.69506172839505,127.1395061728395,127.6148148148148,128.11851851851856,128.75925925925924,129.38395061728394,130.13703703703703,131.1703703703704,132.6,134.8395061728395,137.30493827160493,138.25432098765432,138.18395061728395,137.45555555555558,136.19135802469137,134.39876543209874,131.98024691358023,129.1172839506173,126.17407407407408,125.1,125.3222222222222,125.71604938271604,126.0074074074074,126.22345679012348,126.5444444444444,126.94444444444444,127.35802469135804,127.84938271604938,128.35925925925923,129.0185185185185,129.78641975308642,130.74074074074076,132.020987654321,133.99506172839506,136.31604938271605,137.3802469135802,137.379012345679,136.8641975308642,135.89382716049386,134.48641975308644,132.72716049382723,130.62345679012347,128.77037037037036,128.6024691358025,128.92469135802477,132.1491113824447
128.53950617283948,129.42716049382713,130.41728395061727,131.55679012345678,132.85432098765432,134.2851851851852,136.19259259259258,139.2456790123457,142.64444444444445,144.11851851851853,144.38765432098768,143.7716049382716,142.60123456790123,140.82962962962964,138.61234567901232,135.90123456790124,132.6395061728395,129.03456790123457,125.4716049382716,124.72469135802469,125.09382716049384,125.57654320987656,126.0950617283951,126.6641975308642,127.21481481481482,127.90123456790124,128.71111111111108,129.60370370370373,130.5888888888889,131.78024691358024,133.25555555555553,135.42469135802472,138.64814814814815,140.90493827160492,141.63086419753083,141.40740740740742,140.49753086419756,139.0222222222222,136.9777777777778,134.3469135802469,131.2246913580247,127.720987654321,125.0938271604938,125.16296296296298,125.56790123456788,125.91234567901236,126.31111111111112,126.70246913580247,127.10740740740742,127.5506172839506,128.1135802469136,128.64567901234568,129.25555555555553,130.04814814814813,131.0666666666667,132.38395061728394,134.64567901234568,137.10987654320988,138.120987654321,138.0901234567901,137.44074074074075,136.2061728395062,134.30740740740742,131.8395061728395,129.03703703703707,126.20246913580246,125.1679012345679,125.49506172839509,125.76790123456792,125.9641975308642,126.24074074074072,126.61728395061728,126.98765432098766,127.43086419753088,127.9074074074074,128.50246913580247,129.16172839506174,129.93209876543204,130.941975308642,132.17654320987657,134.06666666666672,136.3123456790124,137.32222222222225,137.42345679012345,136.97037037037038,136.0395061728395,134.71604938271608,132.90987654320992,130.78641975308645,128.9259259259259,128.80123456790125,132.11029711029713
127.74074074074076,128.53086419753086,129.39629629629633,130.3901234567901,131.49506172839506,132.67407407407404,134.09382716049384,135.99382716049382,139.1222222222222,142.53456790123457,143.89135802469136,144.04074074074074,143.40493827160492,142.23950617283953,140.58518518518517,138.42098765432098,135.7395061728395,132.5456790123457,128.97037037037035,125.40123456790126,124.71111111111112,125.19135802469135,125.62592592592594,126.11111111111111,126.63333333333334,127.21975308641976,127.9172839506173,128.7185185185185,129.56172839506172,130.54074074074074,131.69753086419752,133.1777777777778,135.26172839506174,138.42345679012348,140.80740740740742,141.55061728395066,141.27283950617286,140.40864197530863,138.98518518518517,136.93703703703704,134.2962962962963,131.1148148148148,127.62716049382718,125.15802469135802,125.24691358024694,125.6037037037037,125.9358024691358,126.31604938271606,126.67283950617283,127.05185185185186,127.55555555555556,128.01604938271603,128.53456790123457,129.1851851851852,129.96419753086417,130.8777777777778,132.23456790123456,134.4666666666667,136.9716049382716,138.0358024691358,138.0728395061728,137.45185185185184,136.10123456790123,134.1530864197531,131.71851851851852,129.02962962962962,126.21234567901232,125.3358024691358,125.55308641975309,125.7160493827161,125.98395061728398,126.30493827160495,126.64691358024692,127.0567901234568,127.5135802469136,128.06543209876546,128.6543209876543,129.31111111111113,130.13703703703706,131.1185185185185,132.26543209876544,134.0716049382716,136.27654320987656,137.38395061728394,137.5197530864197,137.1148148148148,136.26049382716053,134.87407407407406,133.03333333333333,130.90493827160492,129.09012345679008,132.06331569664903
127.02716049382715,127.73456790123456,128.49506172839506,129.37283950617288,130.36049382716052,131.3358024691358,132.5037037037037,133.91481481481483,135.8814814814815,138.97283950617285,142.27283950617286,143.53086419753086,143.66543209876542,143.04567901234572,141.98518518518514,140.4,138.2604938271605,135.64938271604942,132.4679012345679,128.8679012345679,125.36666666666667,124.80864197530865,125.22592592592592,125.6308641975309,126.0925925925926,126.63703703703705,127.24691358024693,127.9320987654321,128.6925925925926,129.53333333333333,130.48271604938273,131.64074074074074,133.06296296296296,135.0925925925926,138.2975308641975,140.70493827160493,141.4098765432099,141.18024691358025,140.3641975308642,138.93950617283951,136.87037037037038,134.17654320987657,131.0135802469136,127.62716049382718,125.22469135802469,125.27283950617282,125.61975308641976,125.95061728395062,126.29259259259264,126.63086419753084,127.0641975308642,127.46296296296296,127.9222222222222,128.4716049382716,129.0987654320988,129.80123456790122,130.76913580246915,132.12716049382715,134.3283950617284,136.88395061728394,138.03580246913583,138.07037037037037,137.34197530864196,135.93456790123457,134.0185185185185,131.68765432098763,129.00617283950618,126.31851851851856,125.38765432098764,125.49629629629632,125.74320987654322,126.04567901234566,126.34814814814814,126.7296296296296,127.137037037037,127.66666666666671,128.20987654320987,128.80493827160493,129.53580246913577,130.320987654321,131.20864197530867,132.28765432098766,134.05925925925922,136.34567901234567,137.49259259259256,137.6580246913581,137.31975308641975,136.40370370370368,134.97530864197532,133.13086419753083,131.01728395061727,132.00476190476192
126.38765432098764,127.0222222222222,127.7,128.47654320987655,129.35432098765432,130.21358024691358,131.16543209876542,132.33703703703702,133.8271604938272,135.78395061728398,138.7074074074074,141.8814814814815,143.13456790123453,143.3037037037037,142.80493827160493,141.80987654320987,140.24197530864197,138.1753086419753,135.56543209876543,132.36666666666667,128.84320987654323,125.41604938271604,124.8493827160494,125.24938271604935,125.61358024691356,126.11111111111111,126.6679012345679,127.2641975308642,127.91234567901236,128.6753086419753,129.48888888888888,130.45185185185184,131.55185185185186,132.92716049382716,134.9691358024691,138.1358024691358,140.54444444444442,141.32345679012343,141.13456790123456,140.3148148148148,138.85308641975303,136.741975308642,134.07037037037037,130.99629629629632,127.60246913580248,125.23703703703704,125.31234567901237,125.63333333333333,125.9320987654321,126.2444444444444,126.64938271604936,126.97654320987655,127.37037037037037,127.8716049382716,128.39876543209874,128.94814814814814,129.71728395061731,130.68148148148148,131.9888888888889,134.23827160493826,136.8740740740741,138.02716049382715,137.96666666666667,137.16913580246913,135.78888888888892,133.95185185185184,131.65432098765433,129.07283950617284,126.3111111111111,125.33827160493829,125.51975308641975,125.80493827160495,126.11111111111111,126.43086419753088,126.8135802469136,127.30123456790128,127.82839506172844,128.37160493827164,129.03086419753086,129.72098765432096,130.43086419753087,131.23456790123456,132.29135802469136,134.15061728395062,136.4777777777778,137.62592592592597,137.84938271604938,137.45555555555558,136.48271604938267,135.05802469135804,133.21234567901234,131.91785375118707
125.84691358024692,126.379012345679,126.98888888888888,127.68148148148148,128.47407407407408,129.22716049382714,130.06543209876546,131.01481481481483,132.26419753086418,133.75802469135803,135.59629629629626,138.34567901234567,141.44938271604937,142.78024691358024,143.05555555555557,142.62962962962962,141.65432098765433,140.15555555555557,138.09135802469137,135.4654320987654,132.36913580246917,128.87654320987653,125.4148148148148,124.86296296296295,125.24197530864195,125.64814814814817,126.1432098765432,126.68888888888888,127.24197530864195,127.90864197530864,128.6358024691358,129.4777777777778,130.37777777777774,131.441975308642,132.8469135802469,134.8358024691358,137.94691358024693,140.45555555555555,141.2716049382716,141.0716049382716,140.2246913580247,138.7172839506173,136.6320987654321,134.04444444444445,130.94320987654325,127.5506172839506,125.2604938271605,125.32962962962964,125.62592592592594,125.89753086419752,126.2666666666667,126.58395061728396,126.90493827160492,127.3358024691358,127.8,128.28024691358024,128.88641975308644,129.65802469135804,130.57654320987652,131.92345679012342,134.21975308641976,136.86666666666667,137.90740740740742,137.78024691358027,137.020987654321,135.7111111111111,133.91234567901233,131.68148148148146,129.0148148148148,126.21851851851852,125.3703703703704,125.5938271604938,125.88024691358024,126.18765432098766,126.5333333333333,126.98518518518522,127.47037037037038,128.00000000000003,128.6049382716049,129.2259259259259,129.82716049382714,130.46543209876546,131.25308641975306,132.395061728395,134.32345679012346,136.63333333333335,137.82345679012343,137.98395061728394,137.53086419753086,136.56296296296296,135.13333333333335,131.80484330484333
125.420987654321,125.8358024691358,126.35555555555555,126.9888888888889,127.69012345679008,128.35679012345682,129.09259259259258,129.92592592592595,130.9530864197531,132.21111111111108,133.61851851851853,135.30987654320987,137.92222222222222,141.05679012345678,142.52839506172842,142.8716049382716,142.48395061728394,141.56666666666666,140.07407407407408,138.00617283950618,135.50987654320986,132.41728395061727,128.85555555555555,125.3925925925926,124.86666666666667,125.26049382716052,125.69382716049384,126.17283950617283,126.66666666666669,127.25308641975307,127.87901234567902,128.63209876543212,129.41604938271607,130.28271604938269,131.37654320987653,132.7395061728395,134.68271604938272,137.82716049382714,140.37777777777777,141.2037037037037,140.95925925925926,140.09135802469137,138.6135802469136,136.6074074074074,133.96666666666667,130.85802469135805,127.50617283950618,125.26543209876544,125.30740740740738,125.58641975308645,125.90864197530864,126.18641975308644,126.5148148148148,126.87283950617282,127.27283950617284,127.68024691358028,128.2283950617284,128.83703703703705,129.55802469135804,130.51111111111112,131.9037037037037,134.2259259259259,136.7283950617284,137.73086419753085,137.61975308641976,136.91111111111113,135.65555555555554,133.91481481481483,131.5901234567901,128.9271604938272,126.22345679012346,125.44197530864196,125.67530864197532,125.95925925925928,126.28518518518516,126.71358024691357,127.1493827160494,127.6469135802469,128.23456790123458,128.79876543209878,129.341975308642,129.8493827160494,130.49876543209874,131.3802469135802,132.60123456790123,134.52222222222224,136.8271604938271,137.94814814814816,138.0716049382716,137.62098765432097,136.61728395061726,131.6672771672772
127.179012345679,125.4074074074074,125.81975308641977,126.3567901234568,126.99999999999996,127.58888888888885,128.2320987654321,128.97160493827164,129.87283950617288,130.9098765432099,132.1,133.39012345679012,134.97654320987655,137.53086419753086,140.77777777777774,142.32962962962964,142.72345679012346,142.40987654320983,141.4962962962963,140.00864197530865,138.07654320987655,135.5691358024691,132.38395061728394,128.79876543209875,125.35802469135804,124.89259259259258,125.31111111111112,125.720987654321,126.1567901234568,126.70246913580246,127.2358024691358,127.90123456790124,128.59259259259258,129.3320987654321,130.2296296296296,131.2814814814815,132.62716049382715,134.60493827160494,137.72345679012346,140.2975308641975,141.0716049382716,140.8246913580247,139.9777777777778,138.58395061728393,136.48395061728397,133.83333333333334,130.78395061728398,127.44074074074072,125.23333333333336,125.28271604938271,125.61111111111109,125.83333333333331,126.12839506172838,126.48765432098766,126.8,127.16913580246914,127.65802469135802,128.2,128.74938271604938,129.51728395061733,130.50740740740744,131.9333333333333,134.08024691358025,136.56172839506172,137.57283950617284,137.5222222222222,136.858024691358,135.62345679012347,133.7925925925926,131.5074074074074,128.92345679012345,126.24691358024693,125.5246913580247,125.76296296296296,126.07530864197533,126.45925925925928,126.88271604938272,127.32716049382717,127.88024691358028,128.43086419753084,128.90740740740736,129.3654320987654,129.89135802469136,130.63086419753088,131.6024691358024,132.83333333333334,134.74567901234568,136.95802469135802,138.0395061728395,138.15185185185183,137.64444444444442,131.5361687695021
131.1530864197531,127.1148148148148,125.38641975308644,125.8222222222222,126.3851851851852,126.92469135802467,127.46790123456792,128.11604938271606,128.9271604938272,129.85308641975303,130.8358024691358,131.9111111111111,133.09506172839508,134.6728395061728,137.25555555555553,140.54444444444445,142.17407407407404,142.63827160493827,142.3358024691358,141.43580246913578,140.09506172839505,138.1506172839506,135.52839506172842,132.3148148148148,128.72469135802467,125.3506172839506,124.93703703703704,125.33456790123456,125.71481481481482,126.17283950617286,126.69135802469135,127.27283950617284,127.8567901234568,128.50864197530865,129.28888888888886,130.1555555555556,131.19259259259258,132.57777777777778,134.53086419753083,137.61604938271606,140.1530864197531,140.93086419753087,140.720987654321,139.94074074074072,138.4506172839506,136.33580246913584,133.70740740740743,130.70617283950617,127.36172839506176,125.1851851851852,125.31604938271605,125.53456790123457,125.79259259259258,126.12098765432098,126.43209876543212,126.72716049382716,127.15802469135802,127.62469135802468,128.10617283950617,128.71728395061726,129.51604938271603,130.54814814814813,131.81728395061728,133.91851851851854,136.41481481481483,137.46913580246914,137.45925925925928,136.81234567901234,135.49506172839506,133.7111111111111,131.49999999999997,128.91234567901236,126.31358024691356,125.6222222222222,125.89135802469134,126.24444444444444,126.63333333333333,127.06543209876544,127.57037037037038,128.07901234567902,128.53209876543207,128.941975308642,129.4283950617284,130.0333333333333,130.8777777777778,131.8518518518518,133.08024691358025,134.91358024691357,137.0567901234568,138.1148148148148,138.1802469135803,131.4405643738977
134.94444444444446,131.10246913580244,127.04814814814814,125.3851851851852,125.8604938271605,126.30370370370372,126.8037037037037,127.35925925925925,128.0901234567901,128.89876543209877,129.77777777777777,130.67283950617283,131.6604938271605,132.81975308641975,134.4530864197531,137.0037037037037,140.34938271604938,142.09753086419755,142.56296296296293,142.27530864197533,141.5543209876543,140.16543209876542,138.09506172839508,135.4506172839506,132.2382716049383,128.69753086419752,125.36049382716048,124.9641975308642,125.33703703703704,125.74444444444444,126.1641975308642,126.72222222222224,127.22716049382711,127.78641975308643,128.47037037037038,129.22962962962964,130.07901234567902,131.14444444444442,132.52962962962962,134.46296296296296,137.45308641975308,140.0074074074074,140.8395061728395,140.68271604938272,139.79876543209872,138.26543209876542,136.18765432098766,133.6259259259259,130.6,127.24814814814816,125.20740740740742,125.2432098765432,125.50493827160496,125.78518518518516,126.058024691358,126.36049382716048,126.72469135802471,127.12469135802468,127.54444444444448,128.08395061728393,128.73333333333335,129.5641975308642,130.4395061728395,131.68765432098763,133.80864197530863,136.31728395061728,137.40740740740742,137.40864197530863,136.6753086419753,135.4185185185185,133.70864197530864,131.48518518518517,128.95802469135802,126.35185185185183,125.75308641975307,126.0728395061728,126.43333333333334,126.80864197530865,127.32469135802472,127.76913580246912,128.18518518518516,128.56790123456787,129.0037037037037,129.57777777777778,130.29012345679007,131.15061728395062,132.1148148148148,133.2691358024691,135.03333333333333,137.1407407407407,138.14074074074074,131.3828381495048
