station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
1.5000000000000016,1.3888888888888888,-5.111111111111111,3.5555555555555545,-12.38888888888889,-3.888888888888889,-13.61111111111111,-12.166666666666666,3.722222222222224,5.222222222222221,6.0555555555555545,-4.388888888888888,0.4444444444444428,1.222222222222224,-0.2777777777777778,7.777777777777778,-7.833333333333334
1.1111111111111112,2.000000000000001,-3.444444444444444,3.944444444444445,-12.166666666666666,-3.6666666666666674,-12.888888888888888,-13.055555555555555,3.3888888888888897,3.8333333333333326,6.555555555555554,-5.111111111111111,0.8333333333333333,0.8888888888888896,0.3333333333333341,7.611111111111112,-8.88888888888889
0.6111111111111119,2.6111111111111125,-2.000000000000001,4.166666666666667,-10.722222222222223,-3.611111111111111,-12.055555555555555,-13.444444444444445,5.833333333333333,2.666666666666665,7.333333333333335,-5.777777777777777,0.8333333333333333,0.3333333333333341,0.6111111111111119,7.277777777777779,-9.88888888888889
0.3333333333333341,3.055555555555556,-0.8888888888888896,4.11111111111111,-8.944444444444445,-3.8333333333333326,-11.11111111111111,-13.555555555555554,9.222222222222223,2.1111111111111094,7.999999999999999,-6.222222222222221,0.6666666666666682,-0.2777777777777778,0.4444444444444428,6.555555555555554,-10.777777777777777
0.0555555555555563,3.1666666666666683,0.1111111111111126,3.777777777777776,-7.222222222222222,-4.388888888888888,-10.277777777777777,-13.833333333333332,11.833333333333332,1.7777777777777792,8.555555555555555,-6.61111111111111,0.3333333333333341,-0.8888888888888896,-0.2777777777777778,5.499999999999999,-11.555555555555555
-0.1111111111111107,3.055555555555556,0.7222222222222207,2.8888888888888906,-5.777777777777777,-5.222222222222221,-9.61111111111111,-14.0,14.166666666666666,1.5000000000000016,9.000000000000002,-6.777777777777777,-0.3333333333333341,-1.1666666666666674,-1.4999999999999996,4.222222222222223,-12.333333333333332
-0.166666666666667,2.722222222222221,0.9999999999999984,1.1666666666666674,-4.444444444444445,-6.111111111111111,-9.166666666666666,-14.166666666666666,15.833333333333332,1.277777777777776,9.333333333333332,-7.055555555555555,-1.3333333333333326,-1.277777777777778,-3.444444444444444,3.1666666666666683,-12.944444444444445
-0.2777777777777778,2.055555555555557,1.1111111111111112,-0.2777777777777778,-3.5555555555555545,-6.722222222222223,-8.944444444444445,-14.444444444444445,16.88888888888889,1.1666666666666674,9.611111111111107,-7.222222222222222,-2.1666666666666656,-1.3888888888888888,-5.055555555555556,2.2777777777777786,-13.61111111111111
-0.3888888888888885,1.277777777777776,0.944444444444446,-1.277777777777778,-2.833333333333334,-7.222222222222222,-8.777777777777779,-14.388888888888888,17.61111111111111,0.9999999999999984,9.833333333333334,-7.555555555555556,-2.666666666666667,-1.4999999999999996,-6.111111111111111,1.6111111111111105,-14.166666666666666
-0.5555555555555556,0.6111111111111119,0.3333333333333341,-2.055555555555555,-2.3888888888888893,-7.666666666666667,-8.88888888888889,-14.222222222222223,18.05555555555556,0.944444444444446,10.055555555555555,-7.777777777777778,-3.055555555555556,-1.722222222222223,-6.777777777777777,0.9999999999999984,-14.61111111111111
-0.6111111111111119,0.166666666666665,-0.7222222222222227,-2.666666666666667,-2.1666666666666656,-8.055555555555555,-9.5,-14.333333333333334,18.111111111111107,0.777777777777777,10.166666666666664,-7.944444444444445,-3.3888888888888897,-1.7777777777777772,-7.388888888888889,0.3888888888888904,-12.61111111111111
-0.2777777777777778,-0.2777777777777778,-2.444444444444444,-3.277777777777777,-2.1666666666666656,-8.444444444444445,-10.277777777777777,-14.055555555555555,18.111111111111107,0.9999999999999984,10.111111111111112,-7.666666666666667,-3.6666666666666674,-1.8333333333333337,-8.055555555555555,-0.2777777777777778,-10.055555555555555
0.777777777777777,-0.4999999999999992,-3.5000000000000004,-3.777777777777778,-2.3888888888888893,-8.722222222222221,-11.11111111111111,-13.055555555555555,17.83333333333333,2.1666666666666656,9.944444444444445,-6.388888888888888,-3.722222222222222,-1.888888888888888,-8.61111111111111,-0.7222222222222227,-8.111111111111112
2.1111111111111094,-0.8333333333333333,-4.555555555555555,-4.166666666666667,-3.055555555555556,-8.944444444444445,-11.666666666666666,-11.888888888888888,17.166666666666664,3.722222222222224,9.77777777777778,-4.777777777777779,-3.8333333333333326,-1.9444444444444444,-9.166666666666666,-1.277777777777778,-6.111111111111111
3.111111111111112,-1.0555555555555547,-5.777777777777777,-4.611111111111112,-4.500000000000001,-9.222222222222223,-12.055555555555555,-10.777777777777777,16.166666666666668,5.1111111111111125,9.611111111111107,-3.3888888888888897,-3.944444444444445,-1.9444444444444444,-9.61111111111111,-1.1111111111111112,-4.277777777777778
3.8333333333333326,-1.4999999999999996,-6.333333333333332,-4.944444444444444,-6.388888888888888,-9.388888888888888,-12.38888888888889,-10.0,14.611111111111107,5.888888888888889,9.222222222222223,-2.333333333333333,-4.11111111111111,-1.9444444444444444,-10.11111111111111,-0.0555555555555563,-2.7777777777777777
4.388888888888888,-1.7777777777777772,-7.000000000000001,-5.222222222222221,-7.777777777777778,-9.5,-12.555555555555555,-9.388888888888888,11.666666666666666,6.444444444444445,8.666666666666668,-1.4444444444444453,-4.277777777777778,-1.222222222222222,-10.666666666666666,1.5000000000000016,-1.6111111111111103
4.722222222222222,-2.111111111111112,-7.722222222222221,-5.388888888888888,-8.666666666666668,-9.61111111111111,-12.777777777777777,-9.055555555555555,9.5,6.61111111111111,7.999999999999999,-0.8333333333333333,-4.444444444444445,-0.3888888888888885,-10.666666666666666,3.111111111111112,-0.8888888888888896
4.944444444444444,-2.2222222222222223,-8.166666666666666,-4.222222222222223,-9.388888888888888,-9.0,-12.944444444444445,-8.722222222222221,7.999999999999999,6.888888888888888,7.5,-0.3888888888888885,-3.944444444444445,0.2777777777777778,-9.666666666666666,4.444444444444445,-0.4999999999999992
4.944444444444444,-2.5,-8.722222222222221,-2.2777777777777786,-9.944444444444445,-8.055555555555555,-13.22222222222222,-8.666666666666668,7.000000000000001,7.000000000000001,7.055555555555557,-0.2777777777777778,-2.9444444444444446,0.8333333333333333,-7.611111111111111,5.611111111111112,-0.4999999999999992
4.888888888888888,-1.8333333333333337,-9.333333333333334,-0.4999999999999992,-10.666666666666666,-6.888888888888888,-13.277777777777777,-8.88888888888889,5.888888888888889,6.944444444444445,6.833333333333331,-0.3333333333333341,-1.8333333333333337,1.277777777777776,-5.555555555555555,6.555555555555554,-1.1111111111111112
4.500000000000001,-1.0555555555555547,-9.388888888888888,0.777777777777777,-11.0,-5.722222222222222,-13.444444444444445,-9.388888888888888,5.333333333333334,6.833333333333331,6.61111111111111,-0.7222222222222227,-1.0000000000000004,1.6111111111111105,-3.6666666666666674,7.166666666666666,-2.8888888888888884
3.6666666666666674,-0.2222222222222214,-8.777777777777779,2.000000000000001,-11.444444444444445,-4.777777777777779,-13.666666666666668,-10.22222222222222,4.833333333333335,6.61111111111111,6.444444444444445,-1.6111111111111105,-0.2222222222222214,1.7777777777777792,-2.055555555555555,7.722222222222221,-5.055555555555556
2.6111111111111125,0.6111111111111119,-6.833333333333334,2.944444444444443,-11.833333333333334,-4.055555555555556,-13.666666666666668,-11.0,4.222222222222223,6.166666666666667,6.277777777777776,-2.8888888888888884,0.3333333333333341,1.7777777777777792,-0.8333333333333333,8.055555555555555,-6.0555555555555545
1.722222222222223,1.5000000000000016,-4.611111111111112,3.6666666666666674,-12.166666666666666,-3.611111111111111,-13.055555555555555,-11.722222222222223,3.777777777777776,5.499999999999999,6.111111111111111,-4.0,0.6666666666666682,1.555555555555554,0.0555555555555563,8.166666666666668,-7.111111111111112
