station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
7.833333333333334,9.222222222222223,4.777777777777779,6.0555555555555545,13.61111111111111,5.888888888888889,5.277777777777778,11.055555555555555,18.38888888888889,7.277777777777779,8.444444444444446,6.388888888888888,7.333333333333335,11.944444444444445,4.888888888888888,8.666666666666668,3.4999999999999982
7.777777777777778,10.055555555555555,4.666666666666666,5.9444444444444455,13.22222222222222,5.666666666666668,5.1111111111111125,11.666666666666666,18.61111111111111,7.166666666666666,8.444444444444446,6.222222222222223,7.166666666666666,12.0,4.666666666666666,8.111111111111112,3.1111111111111116
8.277777777777777,10.88888888888889,5.0,5.777777777777777,12.388888888888888,5.499999999999999,4.888888888888888,12.111111111111107,18.666666666666664,7.055555555555557,8.333333333333334,6.222222222222223,7.000000000000001,11.888888888888888,4.500000000000001,7.722222222222221,2.7777777777777777
9.166666666666666,11.444444444444445,5.999999999999998,6.277777777777776,10.388888888888893,5.333333333333334,4.833333333333335,12.27777777777778,18.5,6.944444444444445,8.22222222222222,6.0555555555555545,6.944444444444445,11.61111111111111,4.388888888888888,7.277777777777779,2.6111111111111125
10.277777777777777,12.055555555555555,7.388888888888887,7.444444444444444,8.555555555555555,5.333333333333334,4.833333333333335,12.444444444444445,17.88888888888889,7.333333333333335,8.944444444444445,6.444444444444445,6.722222222222223,11.222222222222223,5.222222222222221,6.944444444444445,2.666666666666665
10.999999999999998,12.666666666666664,8.777777777777777,8.777777777777777,7.333333333333335,5.999999999999998,5.1111111111111125,12.611111111111112,17.055555555555557,8.666666666666668,10.166666666666664,7.666666666666665,7.111111111111109,10.72222222222222,6.444444444444445,6.77777777777778,4.2777777777777795
11.555555555555554,13.11111111111111,10.0,10.0,6.666666666666666,7.111111111111109,5.555555555555555,12.666666666666664,15.944444444444446,10.166666666666664,11.055555555555555,9.000000000000002,7.944444444444443,10.277777777777777,7.666666666666665,7.333333333333335,5.7222222222222205
12.055555555555555,13.277777777777777,10.999999999999998,10.999999999999998,6.111111111111111,8.166666666666668,6.111111111111111,12.666666666666664,13.88888888888889,11.277777777777777,11.666666666666666,10.277777777777777,8.944444444444445,9.72222222222222,8.88888888888889,8.333333333333334,7.111111111111109
12.444444444444445,13.277777777777777,11.666666666666666,11.888888888888888,5.777777777777777,9.11111111111111,6.77777777777778,12.666666666666664,11.77777777777778,11.944444444444445,12.055555555555555,11.222222222222223,9.77777777777778,9.5,10.055555555555555,9.611111111111107,8.61111111111111
12.72222222222222,13.055555555555555,12.111111111111107,12.388888888888888,5.444444444444443,9.888888888888888,7.333333333333335,12.5,10.388888888888893,12.444444444444445,12.333333333333334,11.888888888888888,10.555555555555555,9.388888888888888,10.999999999999998,10.833333333333334,9.833333333333334
12.72222222222222,12.666666666666664,12.22222222222222,12.777777777777777,5.0,10.333333333333334,7.722222222222221,12.166666666666666,9.055555555555554,12.611111111111112,12.5,12.333333333333334,11.055555555555555,9.222222222222223,11.61111111111111,12.055555555555555,10.88888888888889
12.5,11.77777777777778,12.166666666666666,12.88888888888889,4.777777777777779,10.666666666666668,7.999999999999999,11.61111111111111,8.055555555555555,12.611111111111112,12.444444444444445,12.555555555555555,11.333333333333332,9.222222222222223,12.111111111111107,13.055555555555555,11.555555555555554
12.055555555555555,10.88888888888889,11.722222222222223,12.777777777777777,4.555555555555557,10.833333333333334,8.166666666666668,10.666666666666668,7.333333333333335,12.444444444444445,12.444444444444445,12.5,11.61111111111111,9.166666666666666,12.333333333333334,13.833333333333332,11.833333333333332
11.166666666666668,10.388888888888893,10.833333333333334,12.27777777777778,4.388888888888888,10.72222222222222,8.166666666666668,9.72222222222222,6.61111111111111,12.166666666666666,12.166666666666666,12.27777777777778,11.444444444444445,9.166666666666666,12.111111111111107,14.388888888888888,11.61111111111111
10.166666666666664,10.166666666666664,9.444444444444445,11.055555555555555,4.555555555555557,10.388888888888893,8.111111111111112,9.222222222222223,6.0555555555555545,11.833333333333332,11.77777777777778,11.666666666666666,11.222222222222223,9.166666666666666,11.333333333333332,14.72222222222222,11.222222222222223
9.611111111111107,10.0,8.277777777777777,9.611111111111107,5.499999999999999,9.72222222222222,7.777777777777778,8.833333333333332,5.444444444444443,10.999999999999998,10.944444444444446,10.72222222222222,10.833333333333334,9.11111111111111,9.72222222222222,14.888888888888888,10.222222222222221
9.222222222222223,9.77777777777778,7.666666666666665,8.722222222222223,6.944444444444445,8.61111111111111,7.222222222222222,8.61111111111111,5.277777777777778,9.833333333333334,10.22222222222222,9.388888888888888,9.944444444444445,9.055555555555554,8.333333333333334,14.77777777777778,8.38888888888889
8.944444444444445,9.611111111111107,7.055555555555557,7.999999999999999,8.444444444444446,7.777777777777778,6.77777777777778,8.38888888888889,4.888888888888888,9.11111111111111,9.72222222222222,8.555555555555555,8.944444444444445,9.000000000000002,7.5,14.333333333333332,7.000000000000001
8.61111111111111,9.333333333333332,6.444444444444445,7.444444444444444,9.77777777777778,7.277777777777779,6.333333333333332,8.22222222222222,4.888888888888888,8.61111111111111,9.333333333333332,7.944444444444443,8.444444444444446,9.222222222222223,7.000000000000001,13.61111111111111,6.166666666666667
8.38888888888889,9.11111111111111,5.999999999999998,7.055555555555557,10.999999999999998,6.833333333333331,5.999999999999998,8.055555555555555,8.666666666666668,8.166666666666668,9.000000000000002,7.5,8.111111111111112,9.77777777777778,6.388888888888888,12.444444444444445,5.611111111111112
8.111111111111112,8.88888888888889,5.611111111111112,6.722222222222223,12.0,6.500000000000002,5.7222222222222205,7.833333333333334,11.722222222222223,7.944444444444443,8.777777777777777,7.166666666666666,7.833333333333334,10.444444444444445,5.888888888888889,11.277777777777777,4.944444444444444
8.055555555555555,8.666666666666668,5.333333333333334,6.444444444444445,12.777777777777777,6.166666666666667,5.444444444444443,7.999999999999999,14.555555555555555,7.722222222222221,8.722222222222223,6.888888888888888,7.555555555555556,10.944444444444446,5.555555555555555,10.444444444444445,4.500000000000001
7.88888888888889,8.444444444444446,5.0,6.222222222222223,13.277777777777777,5.999999999999998,5.222222222222221,8.666666666666668,16.666666666666668,7.5,8.499999999999998,6.61111111111111,7.388888888888887,11.333333333333332,5.166666666666665,9.77777777777778,4.11111111111111
7.777777777777778,8.333333333333334,4.833333333333335,6.0555555555555545,13.555555555555554,5.777777777777777,5.0,9.833333333333334,17.72222222222222,7.277777777777779,8.38888888888889,6.333333333333332,7.222222222222222,11.722222222222223,4.888888888888888,9.11111111111111,3.6666666666666674
7.722222222222221,9.000000000000002,4.500000000000001,5.888888888888889,13.444444444444446,5.555555555555555,4.888888888888888,10.777777777777777,18.33333333333333,7.166666666666666,8.333333333333334,6.111111111111111,7.000000000000001,11.77777777777778,4.666666666666666,8.555555555555555,3.1666666666666683
