,0
0,2
1,1
2,1
3,1
4,3
5,1
6,1
7,1
8,3
9,0
10,1
11,0
12,0
13,3
14,0
15,0
16,3
17,3
18,0
19,3
20,0
21,3
22,0
23,3
24,3
25,0
26,0
27,0
28,1
29,0
30,1
31,3
32,3
33,3
34,0
35,3
36,0
37,0
38,3
39,3
40,0
41,0
42,3
43,1
44,3
45,1
46,3
47,1
48,0
49,0
50,1
51,3
52,1
53,0
54,0
55,0
56,3
57,3
58,0
59,3
60,3
61,0
62,3
63,0
64,3
65,0
66,0
67,3
68,3
69,0
70,0
71,3
72,3
73,3
74,3
75,0
76,3
77,3
78,3
79,3
80,0
81,3
82,3
83,0
84,0
85,3
86,0
87,3
88,3
89,0
90,1
91,4
92,1
93,4
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,0
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,0
149,0
150,0
151,2
152,2
153,2
154,0
155,2
156,2
157,2
158,2
159,0
160,2
161,2
162,0
163,0
164,0
165,0
166,2
167,2
168,2
169,3
170,3
171,3
172,3
173,3
174,3
175,3
176,3
177,1
178,3
179,1
180,3
181,3
182,3
183,3
184,3
185,3
186,0
187,0
188,3
189,3
190,3
191,3
192,3
193,3
194,3
195,3
196,3
197,0
198,0
199,3
200,0
201,0
202,0
203,0
204,0
205,1
206,1
207,2
208,0
209,0
210,0
211,0
212,3
213,0
214,0
215,3
216,3
217,3
218,0
219,2
220,0
221,3
222,3
223,0
224,0
225,3
226,0
227,3
228,0
229,0
230,0
231,3
232,3
233,3
234,3
235,3
236,3
237,0
238,3
239,3
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,3
251,0
252,3
253,3
254,3
255,3
256,0
257,0
258,3
259,0
260,0
261,0
262,3
263,1
264,3
265,3
266,3
267,3
268,3
269,1
270,3
271,3
272,3
273,3
274,1
275,4
276,4
277,4
278,1
279,1
280,1
281,1
282,1
283,3
284,3
285,1
286,1
287,1
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,1
302,1
303,1
304,1
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,4
322,1
323,1
324,1
325,1
326,1
327,1
328,4
329,1
330,4
331,4
332,4
333,4
334,4
335,1
336,1
337,1
338,1
339,1
340,4
341,1
342,4
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,4
356,1
357,1
358,1
359,1
360,1
361,1
362,2
363,2
364,0
365,0
366,2
367,2
368,2
369,2
370,2
371,2
372,3
373,3
374,3
375,3
376,0
377,0
378,1
379,0
380,3
381,0
382,3
383,3
384,1
385,3
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,3
394,1
395,1
396,0
397,0
398,0
399,0
400,3
401,3
402,3
403,0
404,3
405,3
406,3
407,1
408,1
409,0
410,3
411,0
412,4
413,0
414,0
415,0
416,3
417,1
418,0
419,3
420,0
421,3
422,1
423,3
424,3
425,3
426,3
427,0
428,3
429,3
430,1
431,3
432,3
433,3
434,3
435,3
436,3
437,3
438,0
439,3
440,3
441,3
442,3
443,3
444,3
445,1
446,4
447,4
448,1
449,1
450,1
451,1
452,4
453,1
454,1
455,4
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,4
464,1
465,4
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,4
490,1
491,1
492,0
493,1
494,1
495,1
496,3
497,1
498,1
499,1
500,3
501,1
502,1
503,1
504,1
505,0
506,1
507,1
508,1
509,4
510,4
511,4
512,4
513,4
514,4
515,4
516,4
517,4
518,4
519,4
520,4
521,4
522,4
523,4
524,4
525,0
526,3
527,3
528,0
529,1
530,3
531,0
532,3
533,3
534,1
535,3
536,3
537,2
538,0
539,1
540,0
541,2
542,3
543,0
544,0
545,1
546,0
547,3
548,3
549,3
550,3
551,3
552,3
553,3
554,3
555,3
556,0
557,0
558,3
559,0
560,0
561,3
562,0
563,0
564,0
565,0
566,3
567,0
568,0
569,2
570,3
571,0
572,3
573,3
574,3
575,3
576,3
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,4
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,2
598,2
599,2
600,1
601,4
602,1
603,1
604,1
605,0
606,1
607,3
608,3
609,1
610,1
611,1
612,1
613,4
614,1
615,0
616,1
617,0
618,3
619,3
620,3
621,1
622,0
623,1
624,3
625,0
626,3
627,3
628,3
629,3
630,0
631,3
632,3
633,3
634,3
635,4
636,3
637,3
638,0
639,3
640,3
641,3
642,3
643,3
644,0
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,3
655,3
656,3
657,1
658,3
659,3
660,3
661,3
662,3
663,0
664,0
665,3
666,3
667,3
668,3
669,3
670,1
671,3
672,1
673,3
674,3
675,1
676,1
677,0
678,2
679,0
680,0
681,3
682,0
683,0
684,3
685,0
686,0
687,3
688,3
689,3
690,0
691,3
692,0
693,0
694,1
695,1
696,0
697,3
698,4
699,4
700,4
701,1
702,4
703,1
704,1
705,4
706,4
707,1
708,1
709,4
710,1
711,1
712,1
713,4
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
