Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
56.0,42.8,30.15,56.2,49.4,49.25,36.45,21.049999999999997,66.35
59.0,43.7,32.2,57.1,51.2,50.05,37.8,21.75,66.9
62.1,46.4,35.25,60.4,54.0,53.75,40.75,23.700000000000003,69.25
66.0,49.3,38.0,64.1,57.3,57.150000000000006,43.4,26.1,73.19999999999999
69.8,52.1,40.3,67.0,59.1,60.0,45.650000000000006,28.299999999999997,75.55
73.1,54.4,42.5,69.7,61.5,62.7,47.6,30.200000000000003,77.3
75.9,56.3,44.150000000000006,71.5,63.3,64.7,49.150000000000006,31.75,78.25
78.1,57.9,45.5,72.8,64.0,66.05,50.5,33.05,79.2
79.7,59.0,46.45,73.8,64.2,67.1,51.650000000000006,34.400000000000006,79.7
80.7,59.4,46.7,74.0,63.5,67.7,52.2,35.2,79.25
81.1,59.3,46.2,73.7,62.5,67.8,52.25,35.25,78.75
80.3,58.6,45.55,72.3,60.7,67.0,51.5,34.5,77.7
76.6,56.7,43.7,70.2,58.5,64.95,49.6,33.599999999999994,75.65
74.1,53.6,40.45,67.0,56.3,61.7,46.2,31.75,72.9
71.2,51.4,38.6,64.9,55.3,59.349999999999994,44.2,29.35,71.25
68.3,50.0,37.150000000000006,63.5,54.3,57.5,42.7,27.700000000000003,70.45
65.8,48.8,35.9,62.1,53.6,56.2,41.55,26.4,69.95
64.5,47.6,34.95,61.0,52.9,55.1,40.650000000000006,25.35,69.3
63.0,46.5,33.95,60.0,52.3,54.0,39.849999999999994,24.5,68.69999999999999
61.5,45.7,33.150000000000006,59.2,52.0,52.9,39.1,23.9,68.05
60.3,45.1,32.55,58.4,51.4,52.0,38.55,23.45,67.7
59.1,44.5,31.8,57.8,50.6,51.2,38.0,22.95,67.35
57.9,44.1,31.25,57.2,50.2,50.55,37.45,22.4,67.0
57.0,43.6,30.85,56.7,49.9,49.9,37.05,21.8,66.75
56.3,43.0,30.35,56.2,49.5,49.349999999999994,36.75,21.450000000000003,66.35
59.3,43.9,32.55,57.4,51.4,50.3,38.3,22.200000000000003,66.9
62.6,46.6,35.650000000000006,60.6,54.2,54.05,41.2,24.299999999999997,69.5
66.6,49.8,38.349999999999994,64.3,57.5,57.4,43.8,26.6,73.4
70.4,52.4,40.65,67.1,59.4,60.3,46.2,28.799999999999997,75.7
73.7,54.7,42.95,69.9,61.7,62.95,48.0,30.65,77.35
76.4,56.6,44.55,71.7,63.4,64.95,49.6,32.2,78.45
78.6,58.2,46.05,73.0,64.1,66.3,50.9,33.7,79.3
80.3,59.2,46.849999999999994,73.9,64.2,67.3,52.05,35.0,79.8
81.2,59.7,47.1,74.1,63.5,67.95,52.650000000000006,35.75,79.4
81.5,59.6,46.95,73.7,62.5,67.95,52.6,35.7,78.85
80.5,59.0,46.05,72.4,60.7,67.1,51.95,34.95,77.7
77.2,57.0,44.2,70.3,58.6,65.1,50.0,34.05,75.7
74.3,53.9,40.849999999999994,67.0,56.4,61.8,46.7,32.3,72.9
71.8,51.8,39.05,65.0,55.4,59.6,44.7,29.799999999999997,71.4
68.9,50.1,37.6,63.6,54.3,57.8,43.25,28.049999999999997,70.55
66.4,49.0,36.3,62.2,53.8,56.4,42.05,26.7,70.0
64.9,48.0,35.2,61.1,53.1,55.2,41.0,25.6,69.35
63.4,46.9,34.349999999999994,60.0,52.3,54.2,40.2,24.85,68.75
61.9,46.1,33.5,59.2,52.0,53.05,39.45,24.25,68.15
60.8,45.4,33.0,58.5,51.6,52.2,38.9,23.8,67.7
59.5,44.7,32.1,57.8,50.9,51.349999999999994,38.3,23.299999999999997,67.30000000000001
58.4,44.1,31.700000000000003,57.3,50.4,50.7,37.8,22.75,67.0
57.4,43.7,31.05,56.7,50.1,50.1,37.349999999999994,22.1,66.8
56.7,43.2,30.700000000000003,56.3,49.6,49.6,37.05,21.700000000000003,66.4
59.6,44.2,32.95,57.5,51.7,50.650000000000006,38.8,22.65,66.9
63.0,47.0,36.0,60.8,54.3,54.4,41.6,24.700000000000003,69.6
67.0,50.2,38.75,64.5,57.5,57.7,44.3,27.049999999999997,73.45
70.8,52.9,41.1,67.3,59.5,60.55,46.650000000000006,29.200000000000003,75.85
73.9,55.2,43.4,69.9,61.8,63.150000000000006,48.45,31.05,77.5
76.8,57.2,45.0,71.7,63.5,65.15,50.1,32.55,78.55
79.0,58.7,46.3,73.1,64.1,66.7,51.6,34.05,79.4
80.6,59.9,47.2,73.9,64.2,67.65,52.65,35.3,79.9
81.6,60.4,47.45,74.2,63.6,68.25,53.2,36.05,79.5
81.5,60.2,47.25,73.8,62.6,68.3,53.05,36.1,78.9
80.5,59.5,46.5,72.5,60.8,67.25,52.3,35.400000000000006,77.8
77.6,57.6,44.7,70.4,58.5,65.45,50.55,34.5,75.9
74.2,54.4,41.2,67.3,56.5,62.1,47.1,32.849999999999994,73.0
72.0,52.2,39.3,65.2,55.5,59.849999999999994,45.1,30.3,71.5
69.2,50.6,37.849999999999994,63.7,54.3,58.150000000000006,43.7,28.450000000000003,70.6
66.6,49.3,36.5,62.4,53.9,56.6,42.4,27.15,69.94999999999999
65.1,48.3,35.45,61.3,53.2,55.55,41.3,26.15,69.4
63.6,47.2,34.650000000000006,60.2,52.4,54.6,40.4,25.2,68.85
62.0,46.4,33.8,59.5,52.0,53.5,39.8,24.549999999999997,68.25
60.8,45.8,33.2,58.7,51.6,52.650000000000006,39.2,24.15,67.85
59.7,45.1,32.5,58.1,50.8,51.75,38.6,23.549999999999997,67.44999999999999
58.6,44.5,31.950000000000003,57.6,50.2,51.05,37.95,23.1,67.15
57.6,44.0,31.35,57.1,49.9,50.45,37.45,22.4,66.85
57.0,43.5,30.9,56.7,49.5,49.9,37.150000000000006,22.1,66.55
59.7,44.6,33.25,57.9,51.8,51.0,39.1,23.049999999999997,67.1
63.2,47.4,36.45,61.2,54.4,54.650000000000006,41.9,25.15,69.85
67.2,50.6,39.1,64.7,57.6,58.05,44.7,27.4,73.75
71.0,53.5,41.55,67.7,59.7,60.95,47.0,29.5,76.05
74.1,55.8,43.8,70.2,61.9,63.55,48.8,31.299999999999997,77.7
76.9,57.9,45.4,72.0,63.5,65.5,50.5,32.8,78.75
79.0,59.4,46.9,73.3,64.3,67.05,52.15,34.45,79.6
80.6,60.5,47.7,74.1,64.4,68.1,53.05,35.7,80.0
81.6,61.0,48.05,74.5,63.7,68.6,53.55,36.349999999999994,79.6
81.4,61.0,47.8,74.1,62.6,68.6,53.5,36.4,79.1
80.5,60.1,47.05,72.8,61.2,67.75,52.75,35.7,77.95
77.6,58.2,45.1,70.6,58.6,65.85,50.95,34.9,76.05000000000001
74.3,55.0,41.6,67.6,56.6,62.650000000000006,47.5,33.4,73.19999999999999
72.1,52.6,39.650000000000006,65.5,55.6,60.3,45.5,30.75,71.7
69.2,51.0,38.2,64.0,54.3,58.45,43.95,29.05,70.8
66.6,49.7,36.75,62.8,53.8,57.05,42.650000000000006,27.65,70.1
65.1,48.6,35.6,61.6,53.1,55.75,41.7,26.65,69.5
63.6,47.5,34.8,60.6,52.5,54.8,40.75,25.75,68.9
61.9,46.7,34.0,59.8,52.1,53.8,40.1,24.85,68.45
60.6,46.0,33.349999999999994,59.1,51.5,52.849999999999994,39.4,24.4,67.94999999999999
59.7,45.4,32.650000000000006,58.4,50.7,52.05,38.849999999999994,23.85,67.55
58.5,44.8,32.150000000000006,57.8,50.2,51.3,38.349999999999994,23.35,67.25
57.5,44.4,31.5,57.4,49.8,50.7,37.9,22.7,67.05000000000001
56.9,43.9,31.1,56.9,49.4,50.150000000000006,37.5,22.35,66.75
59.8,45.0,33.5,58.4,51.7,51.25,39.4,23.45,67.25
63.4,47.9,36.95,61.7,54.6,55.0,42.4,25.7,70.3
67.3,51.1,39.650000000000006,65.1,57.7,58.45,45.1,27.9,74.05
71.1,54.0,41.95,68.0,59.8,61.4,47.4,30.0,76.4
74.2,56.3,44.3,70.6,62.2,64.05,49.3,31.75,78.05
77.0,58.4,45.9,72.4,63.5,65.9,50.9,33.3,79.05
79.0,59.9,47.3,73.8,64.2,67.5,52.55,34.900000000000006,79.85
80.6,61.1,48.1,74.6,64.4,68.6,53.650000000000006,36.150000000000006,80.19999999999999
81.6,61.7,48.5,74.8,63.7,69.1,54.05,36.650000000000006,79.95
81.5,61.6,48.4,74.4,62.7,69.0,53.95,36.65,79.25
80.6,60.8,47.5,73.2,61.3,68.3,53.2,36.0,78.1
77.6,58.9,45.55,71.0,58.6,66.3,51.25,35.4,76.30000000000001
74.4,55.6,42.150000000000006,67.8,56.6,63.0,48.05,34.099999999999994,73.45
72.2,53.1,40.2,65.7,55.7,60.55,45.8,31.4,72.1
69.4,51.6,38.5,64.2,54.5,58.650000000000006,44.4,29.65,71.0
66.7,50.1,37.0,62.9,53.8,57.2,43.0,28.35,70.1
65.1,48.8,35.9,61.8,53.1,56.150000000000006,42.0,27.35,69.55
63.7,48.0,35.05,60.8,52.5,55.1,41.150000000000006,26.4,68.95
62.1,47.1,34.4,60.1,52.1,54.1,40.4,25.549999999999997,68.6
60.6,46.3,33.650000000000006,59.3,51.4,53.1,39.7,24.85,68.1
59.7,45.8,32.9,58.5,50.7,52.2,39.150000000000006,24.1,67.65
58.6,45.1,32.4,58.0,50.2,51.5,38.55,23.6,67.35
57.4,44.7,31.799999999999997,57.5,49.9,50.849999999999994,38.1,22.95,67.15
56.9,44.2,31.549999999999997,57.1,49.6,50.3,37.9,22.6,66.8
59.8,45.4,33.95,58.7,51.9,51.5,39.9,23.85,67.30000000000001
63.5,48.3,37.4,62.0,54.7,55.3,42.9,26.3,70.6
67.4,51.6,40.2,65.2,57.9,58.9,45.6,28.5,74.19999999999999
71.2,54.5,42.3,68.2,59.8,61.849999999999994,47.95,30.5,76.6
74.3,56.9,44.6,70.9,62.2,64.45,49.8,32.15,78.35
77.1,59.0,46.3,72.7,63.5,66.3,51.45,33.849999999999994,79.25
79.1,60.5,47.6,74.1,64.3,67.65,53.05,35.400000000000006,80.1
80.8,61.6,48.55,74.9,64.4,68.95,54.1,36.45,80.45
81.8,62.2,48.9,75.0,63.7,69.45,54.55,36.8,80.05
81.8,62.2,48.7,74.6,62.7,69.4,54.25,36.85,79.4
80.8,61.3,47.9,73.6,61.4,68.55,53.5,36.4,78.35
77.7,59.2,45.8,71.1,58.6,66.8,51.7,35.7,76.5
74.6,56.1,42.7,68.0,56.7,63.3,48.45,34.45,73.65
72.5,53.5,40.45,65.9,55.7,60.9,46.2,31.95,72.2
69.8,51.9,38.8,64.5,54.4,59.0,44.75,30.1,71.3
67.1,50.4,37.25,63.3,54.0,57.5,43.4,28.799999999999997,70.4
65.3,49.3,36.3,62.0,53.3,56.4,42.349999999999994,27.85,69.6
63.9,48.5,35.4,61.0,52.6,55.3,41.5,26.9,69.1
62.5,47.6,34.650000000000006,60.1,52.2,54.2,40.75,26.1,68.65
61.0,46.7,33.9,59.5,51.5,53.2,40.05,25.35,68.3
60.0,46.0,33.05,58.8,50.7,52.5,39.4,24.55,67.8
58.9,45.4,32.6,58.1,50.2,51.7,38.9,23.95,67.44999999999999
57.6,45.0,32.05,57.6,49.9,51.05,38.4,23.299999999999997,67.2
57.2,44.5,31.7,57.2,49.7,50.45,38.2,22.9,66.9
60.1,45.7,34.3,58.7,52.2,51.8,40.3,24.25,67.44999999999999
63.8,48.7,37.849999999999994,62.1,54.8,55.6,43.4,26.75,71.0
67.8,51.9,40.7,65.5,57.9,59.2,46.1,28.9,74.4
71.5,54.9,42.8,68.6,59.8,62.1,48.4,30.8,77.0
74.5,57.4,45.0,71.1,62.1,64.8,50.25,32.55,78.55
77.3,59.3,46.7,73.0,63.5,66.6,51.9,34.2,79.65
79.2,60.9,48.0,74.3,64.3,68.0,53.4,35.7,80.3
81.0,62.1,49.0,75.1,64.5,69.15,54.3,36.55,80.5
81.9,62.7,49.349999999999994,75.3,63.8,69.7,54.75,36.95,80.25
81.8,62.5,49.150000000000006,74.8,62.8,69.65,54.6,37.150000000000006,79.55
80.8,61.8,48.2,73.7,61.4,68.95,53.849999999999994,36.75,78.55
77.7,59.6,46.0,71.4,58.7,67.05,51.95,35.95,76.7
74.7,56.5,42.849999999999994,68.2,56.7,63.55,48.8,34.7,73.85
72.6,53.9,40.6,66.2,55.7,61.0,46.5,32.6,72.4
69.9,52.2,39.05,64.7,54.4,59.2,45.1,30.6,71.6
67.3,50.7,37.5,63.5,54.2,57.7,43.849999999999994,29.25,70.69999999999999
65.5,49.7,36.45,62.3,53.4,56.6,42.7,28.3,69.85
63.9,48.7,35.650000000000006,61.3,52.6,55.5,41.849999999999994,27.4,69.19999999999999
62.8,48.0,34.849999999999994,60.3,52.2,54.5,41.0,26.6,68.7
61.1,47.0,34.05,59.7,51.6,53.5,40.3,25.9,68.4
60.1,46.4,33.25,59.0,50.9,52.7,39.7,25.1,68.05
59.0,45.8,32.7,58.4,50.4,51.9,39.150000000000006,24.4,67.65
57.7,45.2,32.2,57.8,50.1,51.3,38.650000000000006,23.6,67.3
57.3,44.9,32.0,57.4,49.8,50.7,38.650000000000006,23.1,67.0
60.3,46.0,34.4,59.0,52.3,52.150000000000006,40.6,24.450000000000003,67.65
64.0,49.1,37.95,62.4,54.9,55.8,43.8,27.0,71.3
68.0,52.4,41.05,65.8,57.9,59.5,46.4,29.25,74.6
71.6,55.3,43.1,68.6,59.7,62.3,48.8,31.15,77.2
74.7,57.8,45.25,71.4,62.0,64.95,50.6,32.849999999999994,78.75
77.4,59.7,47.0,73.0,63.7,66.9,52.3,34.599999999999994,79.8
79.4,61.3,48.25,74.5,64.3,68.35,53.7,36.1,80.45
81.1,62.4,49.3,75.3,64.6,69.4,54.7,36.8,80.6
82.0,62.9,49.650000000000006,75.4,63.9,69.95,55.1,37.35,80.4
81.9,62.9,49.4,75.0,63.0,69.9,55.150000000000006,37.5,79.7
80.9,62.0,48.55,73.9,61.5,69.15,54.2,37.05,78.7
77.9,59.9,46.349999999999994,71.6,58.8,67.25,52.3,36.2,76.80000000000001
74.8,56.8,43.25,68.4,56.6,63.75,49.150000000000006,34.900000000000006,74.19999999999999
72.8,54.2,40.75,66.2,55.6,61.2,46.9,33.05,72.65
70.3,52.4,39.150000000000006,64.9,54.4,59.45,45.349999999999994,30.95,71.80000000000001
67.6,51.1,37.8,63.6,54.2,57.9,44.1,29.7,71.0
65.9,49.9,36.75,62.3,53.4,56.9,43.0,28.799999999999997,70.25
64.0,49.1,35.9,61.2,52.6,55.6,42.150000000000006,27.95,69.45
62.9,48.2,34.95,60.3,52.1,54.6,41.4,27.049999999999997,68.85
61.3,47.4,34.150000000000006,59.6,51.7,53.7,40.7,26.35,68.4
60.1,46.7,33.349999999999994,58.9,51.0,52.8,40.05,25.55,68.15
59.0,46.1,32.75,58.4,50.5,52.2,39.4,24.85,67.75
57.6,45.5,32.3,57.8,50.2,51.5,38.9,24.0,67.4
57.5,45.0,32.150000000000006,57.5,49.9,50.9,38.8,23.5,67.05
60.4,46.4,34.7,59.1,52.2,52.25,41.1,24.6,67.80000000000001
64.3,49.3,38.3,62.5,54.8,56.1,44.1,27.4,71.65
68.2,52.8,41.45,65.8,57.9,59.6,46.8,29.65,74.65
71.8,55.5,43.650000000000006,68.8,59.6,62.55,49.1,31.55,77.35
74.7,57.9,45.75,71.5,61.9,65.05,51.2,33.25,78.9
77.5,59.9,47.5,73.1,63.7,67.1,52.6,35.2,79.85
79.5,61.5,48.6,74.5,64.3,68.55,53.95,36.45,80.65
81.3,62.5,49.55,75.0,64.7,69.75,54.95,37.2,80.75
82.2,63.0,49.9,75.3,63.9,70.2,55.4,37.8,80.5
82.0,62.9,49.75,75.0,63.1,70.2,55.4,37.9,79.85
80.8,62.1,48.85,73.9,61.4,69.15,54.4,37.55,78.7
78.0,60.1,46.85,71.5,58.9,67.4,52.6,36.8,76.95
74.8,56.9,43.6,68.2,56.5,63.849999999999994,49.4,35.349999999999994,74.45
72.7,54.4,41.05,66.2,55.5,61.3,47.1,33.55,72.75
70.4,52.6,39.349999999999994,64.9,54.5,59.650000000000006,45.5,31.45,71.9
67.8,51.3,38.0,63.5,54.1,57.9,44.2,30.15,71.15
66.0,50.2,36.9,62.3,53.3,56.8,43.05,29.25,70.45
64.1,49.2,36.05,61.2,52.5,55.5,42.4,28.45,69.55
62.9,48.3,35.1,60.3,51.9,54.55,41.6,27.6,69.0
61.5,47.5,34.25,59.6,51.6,53.7,40.9,26.7,68.4
60.1,46.9,33.45,58.9,50.9,52.8,40.3,25.9,68.15
59.0,46.3,32.9,58.3,50.5,52.2,39.6,25.15,67.7
57.7,45.6,32.4,57.7,50.1,51.6,39.05,24.35,67.44999999999999
57.6,45.2,32.25,57.6,49.9,51.1,39.0,23.9,67.19999999999999
60.5,46.6,35.0,59.1,52.2,52.5,41.4,24.9,67.9
64.5,49.7,38.7,62.5,54.7,56.25,44.4,27.9,71.6
68.4,53.0,41.8,65.9,57.9,59.75,47.1,30.15,74.65
71.7,55.7,44.2,68.9,59.5,62.6,49.5,32.0,77.35
74.7,58.1,46.1,71.4,61.8,65.1,51.7,33.650000000000006,78.95
77.5,60.0,47.75,73.1,63.6,67.2,53.05,35.5,79.95
79.6,61.6,49.1,74.4,64.3,68.7,54.45,36.599999999999994,80.65
81.4,62.7,50.05,75.0,64.6,69.7,55.45,37.55,80.85
82.3,63.1,50.4,75.1,63.8,70.2,55.95,38.15,80.6
82.0,63.1,50.1,75.0,63.1,70.1,55.849999999999994,38.150000000000006,79.95
80.8,62.2,49.400000000000006,73.8,61.4,69.2,54.7,37.849999999999994,78.75
78.2,60.3,47.349999999999994,71.5,58.9,67.35,52.75,37.15,77.0
74.9,57.2,43.95,68.2,56.5,63.9,49.7,35.75,74.35
72.8,54.5,41.5,66.1,55.6,61.3,47.3,33.75,72.75
70.4,52.8,39.6,64.8,54.5,59.6,45.75,31.7,71.9
67.8,51.5,38.3,63.4,54.1,57.95,44.4,30.4,71.15
65.9,50.5,37.1,62.1,53.3,56.849999999999994,43.349999999999994,29.45,70.4
64.2,49.6,36.2,61.2,52.5,55.650000000000006,42.6,28.65,69.55
63.0,48.6,35.3,60.3,51.9,54.6,41.8,27.9,68.9
61.4,48.0,34.4,59.5,51.6,53.8,41.1,27.0,68.4
60.1,47.2,33.7,58.7,50.9,52.9,40.3,26.1,68.05
59.0,46.5,33.1,58.2,50.4,52.2,39.8,25.4,67.7
57.7,45.9,32.6,57.7,50.1,51.650000000000006,39.2,24.6,67.4
57.6,45.4,32.45,57.4,49.9,51.1,39.150000000000006,24.15,67.1
60.6,46.8,35.25,59.0,52.3,52.55,41.55,25.299999999999997,67.95
64.7,49.9,39.05,62.4,54.9,56.349999999999994,44.7,28.3,71.75
68.5,53.4,42.1,65.9,57.9,59.8,47.45,30.45,74.69999999999999
71.8,56.0,44.55,68.8,59.5,62.7,49.8,32.3,77.4
74.7,58.4,46.5,71.4,61.9,65.2,52.0,34.0,78.94999999999999
77.5,60.3,48.2,73.0,63.7,67.2,53.4,35.7,79.8
79.7,61.9,49.45,74.4,64.4,68.7,54.849999999999994,36.8,80.6
81.4,63.0,50.55,75.0,64.7,69.75,55.75,37.900000000000006,80.9
82.3,63.4,50.75,75.2,63.9,70.25,56.2,38.45,80.6
82.0,63.4,50.45,74.8,63.2,70.1,56.1,38.4,79.9
80.8,62.4,49.6,73.8,61.6,69.35,54.95,38.150000000000006,78.80000000000001
78.2,60.4,47.8,71.4,58.9,67.45,53.0,37.4,77.05
75.0,57.5,44.3,68.2,56.6,63.95,49.95,36.0,74.35
72.9,54.9,41.8,66.2,55.7,61.349999999999994,47.55,34.05,72.8
70.4,53.1,40.0,64.7,54.6,59.6,46.05,32.0,71.94999999999999
67.9,51.7,38.650000000000006,63.4,54.2,58.05,44.7,30.75,71.15
66.1,50.7,37.4,62.1,53.5,57.0,43.55,29.75,70.45
64.2,49.8,36.5,61.2,52.7,55.7,42.8,28.95,69.6
62.8,48.9,35.650000000000006,60.1,52.1,54.8,42.0,28.1,68.95
61.5,48.1,34.7,59.4,51.7,53.849999999999994,41.3,27.35,68.35
60.1,47.5,33.8,58.8,51.1,52.849999999999994,40.6,26.45,68.1
58.9,46.8,33.2,58.1,50.5,52.25,40.0,25.75,67.75
57.5,46.2,32.75,57.7,50.0,51.5,39.55,24.950000000000003,67.5
57.6,45.8,32.8,57.4,49.9,51.1,39.5,24.549999999999997,67.25
60.6,47.2,35.650000000000006,58.9,52.5,52.6,42.0,25.6,68.05000000000001
64.8,50.3,39.5,62.4,55.1,56.4,45.150000000000006,28.549999999999997,71.9
68.6,53.6,42.5,65.9,58.2,60.0,47.849999999999994,30.75,74.69999999999999
71.9,56.3,45.1,68.8,59.8,62.95,50.2,32.599999999999994,77.35
74.8,58.8,46.95,71.4,62.3,65.3,52.349999999999994,34.35,78.9
77.5,60.6,48.7,73.1,64.0,67.45,53.9,36.0,79.75
79.7,62.2,49.9,74.5,64.6,68.95,55.25,37.25,80.55
81.5,63.3,50.9,75.1,64.9,69.95,56.2,38.25,80.9
82.4,63.7,51.3,75.1,64.3,70.45,56.55,38.7,80.6
82.2,63.6,51.0,74.8,63.5,70.35,56.349999999999994,38.849999999999994,79.9
81.0,62.8,50.3,73.8,61.7,69.5,55.25,38.55,78.7
78.3,60.7,48.3,71.4,59.1,67.55,53.45,37.849999999999994,77.1
75.2,57.8,44.75,68.2,56.7,64.2,50.3,36.45,74.2
73.1,55.1,42.2,66.2,55.8,61.55,47.9,34.35,72.8
70.5,53.2,40.4,64.7,54.8,59.75,46.349999999999994,32.3,72.0
68.0,51.9,39.0,63.5,54.3,58.1,45.0,30.9,71.15
66.2,50.9,37.849999999999994,62.2,53.6,57.1,43.9,30.049999999999997,70.45
64.3,49.8,37.0,61.1,52.8,55.9,43.0,29.3,69.6
63.0,49.0,36.0,60.2,52.2,54.9,42.150000000000006,28.450000000000003,69.0
61.4,48.3,35.0,59.5,51.8,53.9,41.5,27.799999999999997,68.45
60.1,47.7,34.3,58.7,51.2,52.9,40.75,26.85,68.1
58.8,47.0,33.75,58.2,50.6,52.25,40.150000000000006,26.15,67.8
57.7,46.3,33.2,57.8,50.1,51.55,39.7,25.35,67.55000000000001
57.8,46.0,33.150000000000006,57.4,50.0,51.05,39.8,25.0,67.25
60.9,47.3,36.1,59.1,52.6,52.8,42.25,26.05,68.25
65.0,50.5,40.0,62.6,55.3,56.6,45.5,28.75,71.95
68.7,54.0,43.05,65.9,58.7,60.150000000000006,48.25,31.0,74.75
71.8,56.6,45.55,68.8,60.1,63.1,50.7,32.900000000000006,77.35
74.7,59.0,47.45,71.3,62.5,65.55,52.8,34.900000000000006,78.95
77.4,61.0,49.150000000000006,73.0,64.3,67.5,54.45,36.55,79.80000000000001
79.8,62.5,50.45,74.3,64.9,68.95,55.8,37.8,80.55000000000001
81.7,63.6,51.4,74.9,65.1,69.95,56.7,38.8,80.85
82.6,63.9,51.9,75.1,64.5,70.5,57.05,39.2,80.6
82.4,64.0,51.650000000000006,74.8,63.6,70.3,56.849999999999994,39.35,79.9
81.2,63.0,50.849999999999994,73.8,62.0,69.6,55.75,39.05,78.75
78.5,61.2,48.8,71.4,59.2,67.69999999999999,53.9,38.35,77.05
75.4,58.2,45.349999999999994,68.4,56.9,64.3,50.7,36.95,74.2
73.3,55.5,42.8,66.2,55.9,61.650000000000006,48.349999999999994,34.95,72.85
70.8,53.6,40.95,64.8,55.1,59.8,46.8,32.7,72.05
68.2,52.4,39.650000000000006,63.5,54.5,58.25,45.4,31.1,71.25
66.5,51.1,38.25,62.2,53.7,57.150000000000006,44.3,30.1,70.55
64.5,50.3,37.4,61.2,53.0,56.05,43.5,29.5,69.7
63.1,49.5,36.5,60.2,52.4,55.0,42.7,28.9,69.15
61.6,48.7,35.55,59.5,51.9,54.1,41.95,28.200000000000003,68.4
60.1,48.0,34.849999999999994,58.8,51.3,53.25,41.2,27.4,68.1
59.1,47.4,34.25,58.1,50.6,52.4,40.6,26.7,67.75
57.9,46.7,33.7,57.7,50.1,51.8,40.0,25.85,67.5
58.2,46.3,33.6,57.5,50.0,51.349999999999994,40.150000000000006,25.5,67.2
61.1,47.9,36.55,59.2,52.8,53.0,42.75,26.45,68.2
65.2,50.9,40.6,62.8,55.5,56.9,46.0,28.9,72.05
68.8,54.2,43.6,66.1,59.0,60.5,48.8,31.200000000000003,74.85
71.9,57.2,46.150000000000006,69.1,60.4,63.3,51.25,33.4,77.4
74.8,59.6,48.0,71.6,62.9,65.85,53.4,35.3,79.0
77.7,61.6,49.7,73.2,64.5,67.7,55.0,37.05,79.9
80.1,63.1,50.95,74.4,65.3,69.2,56.3,38.3,80.6
82.0,64.0,51.95,75.2,65.4,70.15,57.25,39.150000000000006,80.95
82.8,64.5,52.3,75.3,64.7,70.6,57.6,39.65,80.6
82.7,64.4,52.150000000000006,74.9,63.8,70.5,57.3,39.900000000000006,79.95
81.4,63.5,51.2,73.9,62.4,69.6,56.349999999999994,39.55,78.8
78.7,61.7,49.3,71.7,59.4,67.8,54.349999999999994,38.85,77.0
75.7,58.6,45.9,68.5,57.1,64.45,51.2,37.5,74.15
73.6,56.0,43.25,66.4,56.1,61.8,48.9,35.4,72.8
71.1,54.0,41.45,64.9,55.4,60.0,47.150000000000006,33.0,72.05
68.5,52.8,40.0,63.7,54.6,58.3,45.9,31.299999999999997,71.25
66.7,51.6,38.849999999999994,62.5,53.8,57.2,44.7,30.25,70.6
64.6,50.7,37.849999999999994,61.4,53.0,56.2,43.9,29.6,69.8
63.2,49.8,36.849999999999994,60.5,52.6,55.2,43.1,28.95,69.2
61.9,49.0,36.0,59.6,51.9,54.3,42.2,28.45,68.45
60.4,48.3,35.2,58.9,51.2,53.4,41.5,27.6,68.15
59.3,47.7,34.55,58.3,50.6,52.7,40.95,26.9,67.85
58.0,47.1,34.05,57.8,50.2,52.1,40.4,26.2,67.6
58.4,46.6,33.849999999999994,57.6,50.2,51.7,40.5,25.75,67.3
61.3,48.3,37.0,59.3,53.0,53.3,43.2,26.8,68.35
65.5,51.4,41.0,62.9,55.8,57.349999999999994,46.7,29.3,72.25
69.2,54.6,44.05,66.3,59.3,60.849999999999994,49.4,31.7,74.95
72.3,57.6,46.5,69.2,60.8,63.7,51.7,33.9,77.6
75.2,60.0,48.55,71.7,63.3,66.1,53.849999999999994,35.849999999999994,79.25
78.0,61.9,50.25,73.4,64.8,68.1,55.6,37.65,80.05000000000001
80.4,63.4,51.45,74.6,65.6,69.55,56.75,38.8,80.8
82.2,64.4,52.6,75.4,65.6,70.55,57.55,39.8,80.95
83.1,64.7,52.9,75.5,64.8,70.9,57.95,40.35,80.55
83.2,64.7,52.650000000000006,75.0,64.0,70.8,57.55,40.5,79.95
81.8,63.9,51.8,74.1,62.7,69.9,56.75,40.2,78.9
79.0,62.1,49.849999999999994,71.9,59.7,68.05,54.9,39.5,76.85
76.1,58.9,46.45,68.6,57.3,64.7,51.8,38.2,74.15
74.0,56.3,43.6,66.6,56.3,62.05,49.349999999999994,36.05,72.9
71.5,54.4,42.0,65.0,55.6,60.150000000000006,47.6,33.4,72.1
68.8,53.0,40.55,63.8,54.8,58.55,46.3,31.75,71.3
67.0,51.9,39.3,62.6,54.0,57.4,45.1,30.8,70.7
65.0,50.8,38.2,61.6,53.2,56.4,44.2,30.1,69.85
63.5,50.1,37.2,60.6,52.7,55.349999999999994,43.45,29.4,69.25
62.2,49.3,36.150000000000006,59.7,52.1,54.4,42.6,28.8,68.6
60.7,48.6,35.45,59.1,51.4,53.6,41.9,27.9,68.25
59.4,48.0,34.95,58.4,50.7,52.75,41.25,27.15,68.05
58.2,47.2,34.4,58.0,50.3,52.2,40.7,26.3,67.75
