Cluster 0,Cluster 1,Cluster 2
46.83233082706767,31.19146757679181,18.520408163265305
46.21804511278196,30.76313993174061,18.147619047619045
45.69172932330827,30.39180887372014,17.827891156462584
45.214285714285715,30.043003412969284,17.547619047619047
44.77180451127819,29.71023890784983,17.29387755102041
44.36992481203008,29.410238907849827,17.055782312925167
44.03383458646616,29.176450511945394,16.865306122448978
43.775187969924815,28.974744027303757,16.689115646258504
44.53082706766918,29.19283276450512,16.829931972789115
47.70864661654135,31.225255972696246,18.625170068027213
50.984210526315785,33.65051194539249,21.03265306122449
53.7796992481203,35.79863481228669,23.168027210884354
55.91015037593984,37.54061433447099,24.887755102040817
57.43308270676692,38.830034129692834,26.12857142857143
58.38834586466165,39.645392491467575,26.79659863945578
58.704887218045116,39.85290102389079,26.831972789115646
58.21315789473684,39.24607508532423,25.93537414965986
56.2718045112782,37.407849829351534,23.996598639455783
53.318796992481204,35.48054607508532,22.42721088435374
51.279323308270676,34.225938566552905,21.3312925170068
49.97406015037594,33.36757679180888,20.543537414965982
48.947744360902256,32.661774744027305,19.90340136054422
48.08458646616541,32.06348122866894,19.380272108843542
47.360150375939845,31.534812286689416,18.928571428571427
46.71691729323309,31.07815699658703,18.5530612244898
46.099624060150376,30.656655290102393,18.185034013605442
45.56578947368421,30.291126279863484,17.865986394557826
45.08984962406015,29.944368600682598,17.583673469387755
44.64624060150376,29.612969283276446,17.322448979591833
44.25263157894737,29.32491467576792,17.07891156462585
43.906766917293226,29.096245733788397,16.895238095238096
43.652631578947364,28.90546075085324,16.686394557823128
44.41353383458646,29.129010238907853,16.82312925170068
47.60639097744361,31.1542662116041,18.635374149659864
50.89360902255639,33.58464163822525,21.078911564625848
53.70902255639097,35.73959044368601,23.252380952380953
55.84398496240601,37.48498293515358,25.012925170068026
57.38157894736842,38.78430034129693,26.268707482993197
58.35037593984963,39.60477815699659,26.949659863945577
58.677819548872186,39.81979522184301,27.00816326530612
58.20714285714285,39.235836177474404,26.106122448979594
56.28834586466166,37.41774744027304,24.132653061224488
53.33721804511278,35.48122866894198,22.501360544217686
51.28834586466166,34.21774744027304,21.375510204081635
49.99774436090226,33.35938566552901,20.574149659863945
48.9687969924812,32.65563139931741,19.91156462585034
48.11278195488721,32.05699658703072,19.376190476190477
47.39172932330827,31.523208191126276,18.921768707482993
46.74924812030075,31.062457337883963,18.5421768707483
46.14248120300753,30.631058020477816,18.162585034013606
45.60864661654136,30.259044368600687,17.837414965986397
45.13759398496241,29.91331058020478,17.555102040816323
44.69548872180451,29.580887372013656,17.28639455782313
44.306390977443606,29.293856655290103,17.05034013605442
43.97894736842106,29.05529010238908,16.875510204081632
43.72819548872181,28.861433447098975,16.67755102040816
44.48345864661653,29.094880546075082,16.812244897959186
47.677819548872186,31.14232081911263,18.64897959183673
50.94924812030075,33.57337883959045,21.106122448979594
53.76127819548872,35.74163822525597,23.305442176870745
55.90075187969924,37.50068259385666,25.1
57.43684210526316,38.80716723549488,26.37482993197279
58.41691729323309,39.64232081911263,27.077551020408166
58.751503759398496,39.87440273037543,27.141496598639453
58.29436090225563,39.29317406143345,26.244897959183675
56.41654135338345,37.48293515358362,24.2843537414966
53.48759398496241,35.51945392491468,22.614285714285714
51.42969924812031,34.235836177474404,21.4891156462585
50.12894736842106,33.365870307167235,20.68639455782313
49.09511278195488,32.65119453924915,20.03061224489796
48.23872180451128,32.05358361774744,19.4843537414966
47.51315789473684,31.523890784982935,19.034013605442176
46.859398496240594,31.063139931740615,18.652380952380952
46.24624060150376,30.638225255972696,18.262585034013604
45.706015037593986,30.2679180887372,17.931972789115648
45.21729323308271,29.917064846416377,17.653741496598638
44.773308270676694,29.592832764505122,17.372789115646256
44.38082706766917,29.30921501706484,17.125850340136054
44.04849624060151,29.074402730375425,16.93469387755102
43.79248120300752,28.88839590443686,16.731972789115645
44.55037593984962,29.127645051194545,16.856462585034013
47.76240601503759,31.18941979522184,18.672108843537416
