Cluster 0,Cluster 1,Cluster 2
47.191156462585035,31.32738461538462,18.01165644171779
46.58571428571429,30.895384615384614,17.669325153374235
46.06598639455782,30.512615384615387,17.37914110429448
45.59421768707483,30.16430769230769,17.12085889570552
45.15578231292517,29.833230769230767,16.89079754601227
44.76190476190476,29.53476923076923,16.67668711656442
44.42857142857143,29.30830769230769,16.49754601226994
44.17176870748299,29.110769230769233,16.33312883435583
44.94387755102041,29.379076923076926,16.455214723926378
48.12687074829932,31.530153846153844,18.155828220858893
51.361564625850335,34.055076923076925,20.49018404907975
54.1047619047619,36.26246153846154,22.61165644171779
56.189795918367345,38.01938461538462,24.299386503067485
57.673469387755105,39.30369230769231,25.52760736196319
58.59727891156462,40.09661538461538,26.184662576687117
58.90068027210885,40.28523076923077,26.199386503067483
58.41054421768707,39.647999999999996,25.324539877300612
56.51360544217687,37.748923076923084,23.385276073619632
53.6295918367347,35.805230769230775,21.75276073619632
51.636054421768705,34.52307692307692,20.690184049079754
50.359863945578226,33.64123076923077,19.949079754601225
49.35204081632653,32.920923076923074,19.345398773006135
48.50170068027211,32.31415384615385,18.851533742331288
47.78775510204081,31.772615384615385,18.422699386503066
47.159183673469386,31.304923076923085,18.068711656441717
46.55102040816327,30.87353846153846,17.723926380368095
46.02312925170068,30.49076923076923,17.41963190184049
45.554421768707485,30.140615384615387,17.161963190184046
45.11428571428571,29.806153846153848,16.922699386503066
44.72823129251701,29.513230769230766,16.701840490797544
44.38673469387755,29.287076923076928,16.53128834355828
44.13401360544218,29.095692307692303,16.34294478527607
44.90884353741497,29.361846153846148,16.466257668711656
48.105442176870746,31.506769230769226,18.18159509202454
51.35204081632653,34.03876923076923,20.53926380368098
54.11530612244897,36.25846153846154,22.688343558282206
56.20034013605443,38.02215384615385,24.40552147239264
57.69761904761904,39.31569230769231,25.65092024539877
58.633673469387766,40.10923076923077,26.321472392638036
58.94795918367347,40.303999999999995,26.358895705521473
58.47585034013606,39.68369230769231,25.48834355828221
56.60136054421767,37.799076923076925,23.550306748466255
53.71972789115647,35.84153846153846,21.882822085889572
51.709863945578235,34.54523076923076,20.79447852760736
50.43843537414966,33.65446153846154,20.050306748466255
49.42074829931973,32.93046153846153,19.438650306748468
48.56836734693877,32.324,18.93803680981595
47.85170068027211,31.781230769230767,18.517791411042946
47.21700680272109,31.311076923076918,18.16687116564417
46.613945578231295,30.87476923076923,17.81840490797546
46.08197278911564,30.49230769230769,17.517791411042946
45.61224489795919,30.145846153846158,17.260122699386503
45.16836734693877,29.815384615384616,17.016564417177914
44.78163265306122,29.52769230769231,16.80245398773006
44.45204081632653,29.29784615384615,16.6398773006135
44.198299319727894,29.107692307692307,16.46196319018405
44.9639455782313,29.376,16.583435582822084
48.169387755102036,31.532307692307693,18.3239263803681
51.41054421768707,34.060307692307696,20.707361963190184
54.17687074829932,36.288923076923076,22.884662576687116
56.27108843537414,38.06215384615384,24.63006134969325
57.7687074829932,39.35815384615385,25.883435582822084
58.71564625850339,40.16830769230769,26.576073619631906
59.03469387755102,40.37876923076923,26.62883435582822
58.571768707483,39.77046153846154,25.765030674846624
56.72721088435374,37.9043076923077,23.84355828220859
53.85034013605443,35.93415384615385,22.13742331288344
51.833333333333336,34.63138461538462,21.04846625766871
50.55238095238096,33.742769230769234,20.29754601226994
49.53503401360544,33.01292307692308,19.688343558282206
48.68707482993197,32.410769230769226,19.180981595092025
47.97074829931973,31.87507692307693,18.76564417177914
47.33129251700681,31.406153846153845,18.413496932515336
46.72789115646258,30.97353846153846,18.054601226993864
46.19455782312925,30.593846153846158,17.74846625766871
45.71632653061224,30.24553846153846,17.493865030674844
45.27789115646259,29.919076923076926,17.238036809815952
44.894557823129254,29.63630769230769,17.016564417177914
44.56428571428571,29.409846153846157,16.838036809815954
44.311564625850345,29.226769230769232,16.657055214723922
45.073469387755104,29.499076923076924,16.770552147239265
48.289455782312935,31.663076923076922,18.488957055214723
51.54727891156463,34.20492307692307,20.862576687116565
54.32006802721089,36.43015384615384,23.032515337423312
56.42142857142858,38.20369230769231,24.766257668711656
57.93265306122448,39.507384615384616,26.01349693251534
58.88979591836734,40.31415384615385,26.69509202453988
59.216666666666654,40.523384615384614,26.747239263803678
58.77448979591837,39.91292307692308,25.885276073619632
56.9421768707483,38.06707692307692,23.97116564417178
54.0547619047619,36.095076923076924,22.25153374233129
52.01768707482994,34.78738461538462,21.167484662576687
50.72585034013606,33.90215384615385,20.39877300613497
49.69659863945578,33.18338461538462,19.784049079754602
48.85374149659864,32.58461538461538,19.276687116564418
48.12891156462585,32.04092307692307,18.84355828220859
47.48979591836735,31.576923076923077,18.479141104294474
46.87517006802722,31.14,18.112883435582827
46.330952380952375,30.76153846153846,17.801226993865026
45.839795918367344,30.41076923076923,17.53558282208589
45.3874149659864,30.079692307692305,17.281595092024542
44.994897959183675,29.789846153846156,17.045398773006134
44.665306122448975,29.553230769230765,16.865030674846626
44.39795918367347,29.366769230769233,16.670552147239263
45.15748299319728,29.621230769230774,16.782208588957054
48.39081632653062,31.755076923076928,18.487116564417175
51.665306122448975,34.27353846153846,20.849693251533743
54.45578231292517,36.47815384615385,23.001840490797548
56.5625850340136,38.24400000000001,24.736809815950924
58.08333333333334,39.52707692307692,25.98036809815951
59.04217687074829,40.329846153846155,26.67055214723926
59.37244897959184,40.53507692307693,26.735582822085888
58.93197278911565,39.934769230769234,25.899386503067486
57.105102040816334,38.10153846153846,24.000613496932516
54.1891156462585,36.117538461538466,22.259509202453987
52.11768707482993,34.805230769230775,21.179141104294477
50.804421768707485,33.91169230769231,20.407361963190187
49.76836734693878,33.17876923076924,19.787116564417175
48.90136054421769,32.57015384615384,19.275460122699386
48.16598639455783,32.02707692307692,18.842944785276078
47.49965986394558,31.553230769230765,18.471779141104296
46.87925170068027,31.116923076923076,18.112269938650307
46.32517006802721,30.732615384615393,17.800613496932517
45.820408163265306,30.377846153846157,17.532515337423312
45.357823129251706,30.03784615384615,17.280981595092026
44.95510204081632,29.737846153846153,17.037423312883433
44.60714285714286,29.50184615384615,16.854601226993868
44.337074829931964,29.30369230769231,16.669325153374235
45.09421768707483,29.555692307692304,16.78159509202454
48.33843537414966,31.68769230769231,18.517791411042943
51.621428571428574,34.202461538461534,20.90613496932515
54.4156462585034,36.41230769230769,23.102453987730062
56.52585034013605,38.18923076923077,24.872392638036807
58.04285714285714,39.484923076923074,26.142331288343556
59.00170068027211,40.296,26.87116564417178
59.33775510204082,40.51815384615385,26.954601226993866
58.91326530612245,39.93076923076923,26.133742331288346
57.105102040816334,38.11169230769231,24.22760736196319
54.1765306122449,36.10738461538462,22.44478527607362
52.08639455782313,34.78646153846154,21.344171779141103
50.76462585034014,33.89692307692307,20.558282208588956
49.715986394557824,33.167692307692306,19.933128834355827
48.845238095238095,32.55661538461539,19.414110429447852
48.104081632653056,32.02061538461538,18.984049079754598
47.430952380952384,31.545846153846153,18.611042944785275
46.804421768707485,31.10276923076923,18.24846625766871
46.22993197278911,30.72,17.9239263803681
45.72210884353741,30.360923076923076,17.650920245398773
45.247959183673466,30.019692307692313,17.39325153374233
