Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
117.52471052631577,23.48516065830721,31.001064425770313,20.771211619783045,157.92305263157894,20.855646739130435,105.99236574746008,83.4017825311943,22.07543074980575
109.81944736842105,22.769399164054338,29.972929971988794,20.615515260158116,158.76660526315789,20.51165605590062,102.9491727140784,78.19038324420677,21.387037684537685
102.53418421052632,22.135903866248697,29.151478291316526,20.55929766501195,156.95923684210527,20.24914673913043,100.14688679245283,73.47750445632799,20.905633255633255
95.94042105263159,21.36057340647858,28.350899159663864,20.39519029233315,154.62463157894734,19.9984099378882,97.24344702467346,69.36104278074866,20.359292929292934
90.3441052631579,20.637355015673982,27.669554621848743,20.43072807501379,154.50305263157892,19.77426552795031,94.78600870827289,65.32844919786095,19.966757964257962
84.41568421052634,20.26041274817137,26.998980392156863,20.442024269167128,154.78365789473682,19.62279736024845,92.52750362844702,62.13147950089127,19.713076923076926
79.64905263157894,19.62207810867294,26.419573529411757,20.55272062879206,153.73484210526314,19.671194875776397,90.41190856313497,59.16503565062389,19.49349213286713
75.50263157894736,19.248723876698012,26.046301820728292,20.55807823129252,153.45642105263158,19.689904503105588,88.61113207547172,56.94425133689841,19.33370435120435
78.13789473684213,18.746144200626954,28.206753501400563,21.76786173929031,153.96884210526315,19.75949844720497,92.48092162554427,63.276827094474164,19.937107614607616
93.57839473684211,19.617424242424246,29.7991568627451,26.430183857326714,154.4368421052631,20.833065217391304,101.21727140783742,77.91901069518717,22.07988296425797
109.97713157894732,20.918849268547543,30.90767226890756,31.87399705828278,155.87989473684212,21.536909937888204,102.72946298984037,90.342495543672,23.813437742812745
120.77052631578947,22.13581896551724,31.693274509803928,35.815541000183856,161.08831578947368,21.662889751552797,99.93263425253993,98.87925133689838,25.30691530691531
127.29713157894737,23.524094827586207,31.78624929971988,37.693735980878834,166.09368421052633,21.53538586956522,97.0181132075472,100.90634581105172,26.336905594405593
130.39039473684207,24.99194226750261,31.463276610644257,38.11970353006068,167.23473684210524,21.378562111801244,93.32794629898406,97.86917112299466,26.83452797202797
130.24673684210526,25.731451149425286,30.704251400560224,37.08129573451002,164.77102631578947,21.141475155279505,89.40073294629897,91.86410873440286,26.88988296425797
127.50239473684212,26.004696969696965,29.43530462184874,35.545627413127406,165.51713157894739,20.815569875776397,85.09875907111753,84.7214349376114,26.62641608391608
120.70263157894736,25.319137931034483,27.53940546218487,32.96739658025373,163.68344736842107,20.27735248447205,80.65175616835994,76.28446524064172,25.137760295260293
106.49355263157894,22.84172283176593,25.552604341736696,26.999931972789117,158.99418421052633,18.86715605590062,76.02037010159651,63.89447415329768,21.777884615384618
88.57523684210526,18.467622779519335,22.314839635854344,21.296479132193415,155.28726315789473,17.33699844720497,71.62477503628449,55.49942959001783,18.14173611111111
75.2222105263158,16.513746081504703,19.66141106442577,19.8621083838941,155.22471052631576,16.76448602484472,68.95870827285921,49.83572192513369,15.928321678321678
64.1258947368421,15.970458463949843,18.61226820728291,18.970369553226696,156.18115789473686,16.205677795031058,67.19645137880987,45.44225490196078,14.862233391608392
55.62786842105263,15.6703539707419,17.830923669467786,18.585987773487773,157.08578947368417,15.818051242236027,65.06354862119014,41.57170231729056,13.917854992229993
48.93313157894739,15.519423981191224,17.256604341736693,18.410437120794263,158.25713157894742,15.668690217391305,63.17524673439766,38.49829768270945,13.488666958041957
43.729052631578945,15.499549373040752,17.013602240896358,18.705888950174664,162.52726315789477,15.525969720496892,61.4513788098694,35.78617647058824,13.197027486402488
39.09042105263158,15.37757053291536,16.63576400560224,18.708252895752896,164.2714736842105,15.54786801242236,59.39676342525399,32.86852049910874,12.741421425796425
35.595263157894735,15.55005224660397,16.22918697478992,18.95367668689097,167.30431578947366,15.64317857142857,57.78939042089985,29.992727272727276,12.563037587412587
32.26892105263158,15.766708463949842,15.953679971988796,19.346384905313478,168.10513157894738,15.81589052795031,56.34505805515239,27.40014260249554,12.642878302253303
29.581157894736837,15.680182863113897,15.80201050420168,19.676048906048905,169.04049999999998,15.986695652173916,54.77862119013062,25.263172905525842,12.599998057498057
27.47460526315789,15.828285005224664,15.646753501400557,20.26022568486854,171.85410526315786,16.18748602484472,53.80195936139333,23.172156862745098,12.735190365190366
25.648000000000007,16.19512931034483,15.516016106442576,20.720519856591284,174.36000000000004,16.446344720496892,52.548316400580546,21.844429590017818,12.899671717171717
24.484710526315784,16.37568312434692,15.468318627450977,21.297484831770543,175.8864210526316,16.830297360248444,51.84919448476051,20.608707664884136,13.072818570318569
23.38365789473684,16.790583855799373,15.604481092436975,21.738610038610037,177.91463157894736,17.16031211180124,51.03833091436865,19.928957219251338,13.415786713286712
23.97884210526316,16.645024817136886,17.830543417366947,23.315934914506347,181.56536842105265,17.434025621118014,55.18698113207548,25.491586452762924,14.332307206682207
30.742605263157902,16.774565047021945,18.9241281512605,28.06291781577496,183.21042105263157,18.221275621118014,62.103483309143705,35.683921568627454,16.14111451048951
38.94344736842105,16.88007183908046,19.302980392156865,33.32735934914506,186.7282894736842,18.681475155279504,62.06105224963714,44.21897504456329,17.376099456099457
43.890815789473685,17.02101880877743,19.43159593837535,36.99357004964147,193.08852631578947,18.602926242236027,58.56362844702467,50.37401960784314,18.468374125874124
46.5542105263158,17.62564132706374,19.149607142857146,38.63887617209047,198.59355263157894,18.53274301242236,55.035754716981124,51.298404634581104,19.383282342657346
47.77168421052631,18.72776907001045,18.606453781512602,39.0667305570877,199.73252631578944,18.43265605590062,51.30267053701016,48.63761140819963,19.733659188034192
